Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population moins de 5 000",12,
2022,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",12,
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,12,45.0
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,12,42.11
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",12,36.36
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",12,57.14
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,12,47.62
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",12,40.0
2022,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",12,54.55
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",12,
2022,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",12,
2022,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités,12,32.5
2022,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités urbaines,12,21.05
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",12,18.18
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",12,28.57
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",12,0.0
2022,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités rurales,12,42.86
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",12,50.0
2022,Nouvelle-Écosse,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",12,36.36
2022,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités,13,40.0
2022,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités urbaines,13,42.86
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",13,0.0
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",13,66.67
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",13,33.33
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités rurales,13,33.33
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",13,0.0
2022,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités,13,62.07
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,13,72.0
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",13,90.91
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",13,54.55
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",13,66.67
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,13,54.55
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",13,50.0
2022,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités,13,76.19
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,13,87.5
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",13,70.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,13,69.23
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",13,66.67
2022,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités,13,74.24
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,13,88.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",13,70.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,13,64.29
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",13,63.16
2022,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",13,100.0
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités,13,55.56
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,13,50.0
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",13,
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",13,
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",13,50.0
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,13,57.14
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",13,57.14
2022,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",13,
2022,Nouveau-Brunswick,Routes,Toutes les municipalités,13,68.06
2022,Nouveau-Brunswick,Routes,Toutes les municipalités urbaines,13,76.0
2022,Nouveau-Brunswick,Routes,"Municipalités urbaines, population moins de 5 000",13,91.67
2022,Nouveau-Brunswick,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",13,70.0
2022,Nouveau-Brunswick,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",13,33.33
2022,Nouveau-Brunswick,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Routes,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Routes,Toutes les municipalités rurales,13,63.83
2022,Nouveau-Brunswick,Routes,"Municipalités rurales, population moins de 5 000",13,63.64
2022,Nouveau-Brunswick,Routes,"Municipalités rurales, population 5 000 et plus",13,66.67
2022,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités,13,27.27
2022,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités urbaines,13,0.0
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",13,
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",13,
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",13,0.0
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités rurales,13,30.0
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",13,33.33
2022,Nouveau-Brunswick,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",13,0.0
2022,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités,13,
2022,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités urbaines,13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités rurales,13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités rurales, population moins de 5 000",13,
2022,Nouveau-Brunswick,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",13,
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,13,24.36
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,13,34.62
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",13,25.0
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",13,36.36
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",13,66.67
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,13,19.23
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",13,18.37
2022,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",13,33.33
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",13,
2022,Nouveau-Brunswick,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",13,
2022,Nouveau-Brunswick,Actifs de transport actif,Toutes les municipalités,13,17.11
2022,Nouveau-Brunswick,Actifs de transport actif,Toutes les municipalités urbaines,13,34.62
2022,Nouveau-Brunswick,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",13,25.0
2022,Nouveau-Brunswick,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",13,36.36
2022,Nouveau-Brunswick,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",13,66.67
