Year,Géographie,Type de famille économique,data.Demographic characteristics,Niveau de sécurité alimentaire du ménage,GeoCode,Value
2022,Terre-Neuve-et-Labrador,,"Hommes, moins de 18 ans",Insécurité alimentaire grave,10,12.0
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Sécurité alimentaire,10,70.6
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Insécurité alimentaire,10,29.4
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Insécurité alimentaire marginale,10,6.6
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Insécurité alimentaire modérée ou grave,10,22.9
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Insécurité alimentaire modérée,10,13.9
2022,Terre-Neuve-et-Labrador,,"Hommes, 18 à 64 ans",Insécurité alimentaire grave,10,8.9
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Sécurité alimentaire,10,86.1
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Insécurité alimentaire,10,13.9
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Insécurité alimentaire marginale,10,5.6
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Insécurité alimentaire modérée ou grave,10,8.2
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Insécurité alimentaire modérée,10,4.3
2022,Terre-Neuve-et-Labrador,,"Hommes, 65 ans et plus",Insécurité alimentaire grave,10,3.9
2022,Terre-Neuve-et-Labrador,,Femmes,Sécurité alimentaire,10,74.6
2022,Terre-Neuve-et-Labrador,,Femmes,Insécurité alimentaire,10,25.4
2022,Terre-Neuve-et-Labrador,,Femmes,Insécurité alimentaire marginale,10,5.8
2022,Terre-Neuve-et-Labrador,,Femmes,Insécurité alimentaire modérée ou grave,10,19.6
2022,Terre-Neuve-et-Labrador,,Femmes,Insécurité alimentaire modérée,10,10.5
2022,Terre-Neuve-et-Labrador,,Femmes,Insécurité alimentaire grave,10,9.1
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Sécurité alimentaire,10,71.7
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Insécurité alimentaire,10,28.3
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Insécurité alimentaire modérée ou grave,10,24.9
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Insécurité alimentaire modérée,10,12.7
2022,Terre-Neuve-et-Labrador,,"Femmes, moins de 18 ans",Insécurité alimentaire grave,10,12.2
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Sécurité alimentaire,10,69.3
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Insécurité alimentaire,10,30.7
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Insécurité alimentaire marginale,10,7.4
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Insécurité alimentaire modérée ou grave,10,23.3
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Insécurité alimentaire modérée,10,12.1
2022,Terre-Neuve-et-Labrador,,"Femmes, 18 à 64 ans",Insécurité alimentaire grave,10,11.2
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Sécurité alimentaire,10,89.3
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Insécurité alimentaire,10,10.7
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Insécurité alimentaire marginale,10,3.4
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Insécurité alimentaire modérée ou grave,10,7.3
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Insécurité alimentaire modérée,10,5.3
2022,Terre-Neuve-et-Labrador,,"Femmes, 65 ans et plus",Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Visible minority population,Sécurité alimentaire,10,66.4
2022,Terre-Neuve-et-Labrador,,Visible minority population,Insécurité alimentaire,10,33.6
2022,Terre-Neuve-et-Labrador,,Visible minority population,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Visible minority population,Insécurité alimentaire modérée ou grave,10,30.5
2022,Terre-Neuve-et-Labrador,,Visible minority population,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Visible minority population,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,South Asian,Sécurité alimentaire,10,82.7
2022,Terre-Neuve-et-Labrador,,South Asian,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,South Asian,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,South Asian,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,South Asian,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,South Asian,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Chinese,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Noirs,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Filipino,Sécurité alimentaire,10,75.2
2022,Terre-Neuve-et-Labrador,,Filipino,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Filipino,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Filipino,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Filipino,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Filipino,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Arab,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Arab,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Arab,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Arab,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Arab,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Arab,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Latin American,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Southeast Asian,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Sécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Other visible minority,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Sécurité alimentaire,10,74.4
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Insécurité alimentaire,10,25.6
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Insécurité alimentaire marginale,10,6.4
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Insécurité alimentaire modérée ou grave,10,19.2
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Insécurité alimentaire modérée,10,10.7
2022,Terre-Neuve-et-Labrador,,Pas une minorité visible,Insécurité alimentaire grave,10,8.5
2022,Terre-Neuve-et-Labrador,,Population autochtone,Sécurité alimentaire,10,75.8
2022,Terre-Neuve-et-Labrador,,Population autochtone,Insécurité alimentaire,10,24.2
2022,Terre-Neuve-et-Labrador,,Population autochtone,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Population autochtone,Insécurité alimentaire modérée ou grave,10,19.0
2022,Terre-Neuve-et-Labrador,,Population autochtone,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Population autochtone,Insécurité alimentaire grave,10,9.2
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Sécurité alimentaire,10,73.9
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Insécurité alimentaire,10,26.1
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Insécurité alimentaire marginale,10,6.3
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Insécurité alimentaire modérée ou grave,10,19.8
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Insécurité alimentaire modérée,10,11.1
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population,Insécurité alimentaire grave,10,8.7
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Sécurité alimentaire,10,74.3
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Insécurité alimentaire,10,25.7
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Insécurité alimentaire marginale,10,6.5
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Insécurité alimentaire modérée ou grave,10,19.2
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Insécurité alimentaire modérée,10,10.8
2022,Terre-Neuve-et-Labrador,,Not a visible minority nor Indigenous,Insécurité alimentaire grave,10,8.4
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Sécurité alimentaire,10,74.8
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Insécurité alimentaire,10,25.2
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Insécurité alimentaire marginale,10,6.3
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Insécurité alimentaire modérée ou grave,10,18.9
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Insécurité alimentaire modérée,10,10.6
2022,Terre-Neuve-et-Labrador,,All persons aged 15 years and over,Insécurité alimentaire grave,10,8.3
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Sécurité alimentaire,10,74.8
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Insécurité alimentaire,10,25.2
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Insécurité alimentaire modérée ou grave,10,20.7
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Insécurité alimentaire modérée,10,8.9
2022,Terre-Neuve-et-Labrador,,Indigenous population aged 15 years and over,Insécurité alimentaire grave,10,11.8
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Sécurité alimentaire,10,74.5
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Insécurité alimentaire,10,25.5
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Insécurité alimentaire modérée ou grave,10,20.9
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,First Nations aged 15 years and over,Insécurité alimentaire grave,10,11.1
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Sécurité alimentaire,10,73.3
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Métis aged 15 years and over,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Sécurité alimentaire,10,74.8
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Insécurité alimentaire,10,25.2
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Insécurité alimentaire marginale,10,6.5
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Insécurité alimentaire modérée ou grave,10,18.8
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Insécurité alimentaire modérée,10,10.7
2022,Terre-Neuve-et-Labrador,,Non-Indigenous population aged 15 years and over,Insécurité alimentaire grave,10,8.0
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Sécurité alimentaire,10,72.1
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Insécurité alimentaire,10,27.9
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Insécurité alimentaire modérée ou grave,10,23.4
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Immigrants aged 15 years and over,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Sécurité alimentaire,10,66.8
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Insécurité alimentaire,10,33.2
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Sécurité alimentaire,10,63.6
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Insécurité alimentaire,10,
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Insécurité alimentaire marginale,10,
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Insécurité alimentaire modérée ou grave,10,
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Insécurité alimentaire modérée,10,
2022,Terre-Neuve-et-Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Insécurité alimentaire grave,10,
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Sécurité alimentaire,10,75.1
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Insécurité alimentaire,10,24.9
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Insécurité alimentaire marginale,10,6.4
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Insécurité alimentaire modérée ou grave,10,18.5
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Insécurité alimentaire modérée,10,10.3
2022,Terre-Neuve-et-Labrador,,Persons aged 15 years and over born in Canada,Insécurité alimentaire grave,10,8.2
2022,Île-du-Prince-Édouard,,Toutes les personnes,Sécurité alimentaire,11,71.4
2022,Île-du-Prince-Édouard,,Toutes les personnes,Insécurité alimentaire,11,28.6
2022,Île-du-Prince-Édouard,,Toutes les personnes,Insécurité alimentaire marginale,11,7.0
2022,Île-du-Prince-Édouard,,Toutes les personnes,Insécurité alimentaire modérée ou grave,11,21.6
2022,Île-du-Prince-Édouard,,Toutes les personnes,Insécurité alimentaire modérée,11,15.8
2022,Île-du-Prince-Édouard,,Toutes les personnes,Insécurité alimentaire grave,11,5.8
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Sécurité alimentaire,11,59.0
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Insécurité alimentaire,11,41.0
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Insécurité alimentaire marginale,11,10.7
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Insécurité alimentaire modérée ou grave,11,30.3
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Insécurité alimentaire modérée,11,19.4
2022,Île-du-Prince-Édouard,,Personnes de moins de 18 ans,Insécurité alimentaire grave,11,10.9
2022,Île-du-Prince-Édouard,,Personnes de 18 à 64 ans,Sécurité alimentaire,11,70.5
2022,Île-du-Prince-Édouard,,Personnes de 18 à 64 ans,Insécurité alimentaire,11,29.5
