Year,Geography,Age group,Sex,Economic family type,GeoCode,Value
2018,"Toronto, Ontario",65 years and over,Male,Seniors in economic families,,4.4
2018,"Toronto, Ontario",65 years and over,Female,Seniors in economic families,,3.9
2018,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,14.5
2018,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,10.5
2018,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,40.2
2018,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,10.0
2018,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,9.0
2018,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,11.0
2018,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,37.1
2018,"Toronto, Ontario",Total,Male,Persons not in an economic family,,43.5
2018,"Toronto, Ontario",Total,Female,Persons not in an economic family,,30.1
2018,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,18.3
2018,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,23.9
2018,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,14.9
2018,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,43.9
2018,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,48.2
2018,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,38.0
2019,"Toronto, Ontario",Total,Both sexes,Total,,13.1
2019,"Toronto, Ontario",Under 18 years,Both sexes,Total,,16.9
2019,"Toronto, Ontario",18 to 64 years,Both sexes,Total,,13.2
2019,"Toronto, Ontario",65 years and over,Both sexes,Total,,8.2
2019,"Toronto, Ontario",Total,Male,Total,,12.2
2019,"Toronto, Ontario",Under 18 years,Male,Total,,16.0
2019,"Toronto, Ontario",18 to 64 years,Male,Total,,12.0
2019,"Toronto, Ontario",65 years and over,Male,Total,,7.9
2019,"Toronto, Ontario",Total,Female,Total,,14.0
2019,"Toronto, Ontario",Under 18 years,Female,Total,,17.7
2019,"Toronto, Ontario",18 to 64 years,Female,Total,,14.3
2019,"Toronto, Ontario",65 years and over,Female,Total,,8.4
2019,"Toronto, Ontario",Total,Both sexes,Persons in economic families,,11.1
2019,"Toronto, Ontario",Total,Male,Persons in economic families,,10.2
2019,"Toronto, Ontario",Total,Female,Persons in economic families,,12.0
2019,"Toronto, Ontario",65 years and over,Both sexes,Seniors in economic families,,6.2
2019,"Toronto, Ontario",65 years and over,Male,Seniors in economic families,,6.3
2019,"Toronto, Ontario",65 years and over,Female,Seniors in economic families,,6.1
2019,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,16.9
2019,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,13.0
2019,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,51.5
2019,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,10.2
2019,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,9.0
2019,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,11.3
2019,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,26.7
2019,"Toronto, Ontario",Total,Male,Persons not in an economic family,,27.6
2019,"Toronto, Ontario",Total,Female,Persons not in an economic family,,26.1
2019,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,13.2
2019,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,13.8
2019,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,12.9
2019,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,33.1
2019,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,32.2
2019,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,34.0
2020,"Toronto, Ontario",Total,Both sexes,Total,,8.6
2020,"Toronto, Ontario",Under 18 years,Both sexes,Total,,9.0
2020,"Toronto, Ontario",18 to 64 years,Both sexes,Total,,9.4
2020,"Toronto, Ontario",65 years and over,Both sexes,Total,,4.2
2020,"Toronto, Ontario",Total,Male,Total,,8.6
2020,"Toronto, Ontario",Under 18 years,Male,Total,,8.9
2020,"Toronto, Ontario",18 to 64 years,Male,Total,,9.5
2020,"Toronto, Ontario",65 years and over,Male,Total,,4.3
2020,"Toronto, Ontario",Total,Female,Total,,8.5
2020,"Toronto, Ontario",Under 18 years,Female,Total,,9.2
2020,"Toronto, Ontario",18 to 64 years,Female,Total,,9.3
2020,"Toronto, Ontario",65 years and over,Female,Total,,4.1
2020,"Toronto, Ontario",Total,Both sexes,Persons in economic families,,5.5
2020,"Toronto, Ontario",Total,Male,Persons in economic families,,5.2
2020,"Toronto, Ontario",Total,Female,Persons in economic families,,5.8
2020,"Toronto, Ontario",65 years and over,Both sexes,Seniors in economic families,,2.1
2020,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,8.9
2020,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,5.9
2020,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,28.6
2020,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,5.1
2020,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,4.6
2020,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,5.4
2020,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,26.9
2020,"Toronto, Ontario",Total,Male,Persons not in an economic family,,28.1
2020,"Toronto, Ontario",Total,Female,Persons not in an economic family,,25.5
2020,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,10.5
2020,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,14.7
2020,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,8.3
2020,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,32.7
2020,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,30.8
2020,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,35.4
2021,"Toronto, Ontario",Total,Both sexes,Total,,9.4
2021,"Toronto, Ontario",Under 18 years,Both sexes,Total,,9.1
2021,"Toronto, Ontario",18 to 64 years,Both sexes,Total,,10.0
2021,"Toronto, Ontario",65 years and over,Both sexes,Total,,7.1
2021,"Toronto, Ontario",Total,Male,Total,,9.1
2021,"Toronto, Ontario",Under 18 years,Male,Total,,8.7
2021,"Toronto, Ontario",18 to 64 years,Male,Total,,9.7
2021,"Toronto, Ontario",65 years and over,Male,Total,,7.2
2021,"Toronto, Ontario",Total,Female,Total,,9.6
2021,"Toronto, Ontario",Under 18 years,Female,Total,,9.5
2021,"Toronto, Ontario",18 to 64 years,Female,Total,,10.3
2021,"Toronto, Ontario",65 years and over,Female,Total,,7.1
2021,"Toronto, Ontario",Total,Both sexes,Persons in economic families,,6.3
2021,"Toronto, Ontario",Total,Male,Persons in economic families,,5.6
2021,"Toronto, Ontario",Total,Female,Persons in economic families,,7.0
2021,"Toronto, Ontario",65 years and over,Both sexes,Seniors in economic families,,3.3
2021,"Toronto, Ontario",65 years and over,Male,Seniors in economic families,,3.6
2021,"Toronto, Ontario",65 years and over,Female,Seniors in economic families,,3.0
2021,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,8.9
2021,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,7.6
2021,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,20.6
2021,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,6.1
2021,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,5.1
2021,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,7.1
2021,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,27.5
2021,"Toronto, Ontario",Total,Male,Persons not in an economic family,,29.7
2021,"Toronto, Ontario",Total,Female,Persons not in an economic family,,25.3
2021,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,18.5
2021,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,21.6
2021,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,16.8
2021,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,30.7
2021,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,31.7
2021,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,29.5
2022,"Toronto, Ontario",Total,Both sexes,Total,,12.6
2022,"Toronto, Ontario",Under 18 years,Both sexes,Total,,13.4
2022,"Toronto, Ontario",18 to 64 years,Both sexes,Total,,13.3
2022,"Toronto, Ontario",65 years and over,Both sexes,Total,,8.9
2022,"Toronto, Ontario",Total,Male,Total,,12.5
2022,"Toronto, Ontario",Under 18 years,Male,Total,,14.4
2022,"Toronto, Ontario",18 to 64 years,Male,Total,,13.0
2022,"Toronto, Ontario",65 years and over,Male,Total,,7.6
2022,"Toronto, Ontario",Total,Female,Total,,12.8
2022,"Toronto, Ontario",Under 18 years,Female,Total,,12.4
2022,"Toronto, Ontario",18 to 64 years,Female,Total,,13.6
2022,"Toronto, Ontario",65 years and over,Female,Total,,10.0
2022,"Toronto, Ontario",Total,Both sexes,Persons in economic families,,9.1
2022,"Toronto, Ontario",Total,Male,Persons in economic families,,9.0
2022,"Toronto, Ontario",Total,Female,Persons in economic families,,9.2
2022,"Toronto, Ontario",65 years and over,Both sexes,Seniors in economic families,,5.7
2022,"Toronto, Ontario",65 years and over,Male,Seniors in economic families,,5.0
2022,"Toronto, Ontario",65 years and over,Female,Seniors in economic families,,6.4
2022,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,13.4
2022,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,11.2
2022,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,27.1
2022,"Toronto, Ontario",Under 18 years,Both sexes,Persons in all other economic families,,12.5
2022,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,8.4
2022,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,8.0
2022,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,8.8
2022,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,33.2
2022,"Toronto, Ontario",Total,Male,Persons not in an economic family,,33.4
2022,"Toronto, Ontario",Total,Female,Persons not in an economic family,,32.9
2022,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,20.0
2022,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,22.4
2022,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,18.9
2022,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,37.5
2022,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,35.5
2022,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,39.8
2023,"Toronto, Ontario",Total,Both sexes,Total,,13.4
2023,"Toronto, Ontario",Under 18 years,Both sexes,Total,,16.0
2023,"Toronto, Ontario",18 to 64 years,Both sexes,Total,,14.1
2023,"Toronto, Ontario",65 years and over,Both sexes,Total,,7.7
2023,"Toronto, Ontario",Total,Male,Total,,13.3
2023,"Toronto, Ontario",Under 18 years,Male,Total,,16.0
2023,"Toronto, Ontario",18 to 64 years,Male,Total,,13.8
2023,"Toronto, Ontario",65 years and over,Male,Total,,8.0
2023,"Toronto, Ontario",Total,Female,Total,,13.5
2023,"Toronto, Ontario",Under 18 years,Female,Total,,15.9
2023,"Toronto, Ontario",18 to 64 years,Female,Total,,14.5
2023,"Toronto, Ontario",65 years and over,Female,Total,,7.4
2023,"Toronto, Ontario",Total,Both sexes,Persons in economic families,,10.2
2023,"Toronto, Ontario",Total,Male,Persons in economic families,,10.0
2023,"Toronto, Ontario",Total,Female,Persons in economic families,,10.5
2023,"Toronto, Ontario",65 years and over,Both sexes,Seniors in economic families,,5.5
2023,"Toronto, Ontario",65 years and over,Male,Seniors in economic families,,6.4
2023,"Toronto, Ontario",65 years and over,Female,Seniors in economic families,,4.6
2023,"Toronto, Ontario",Under 18 years,Both sexes,Persons in economic families,,15.9
2023,"Toronto, Ontario",Under 18 years,Both sexes,Persons in couple families with children,,13.1
2023,"Toronto, Ontario",Under 18 years,Both sexes,Persons in female lone-parent families,,38.2
2023,"Toronto, Ontario",Under 18 years,Both sexes,Persons in all other economic families,,8.2
2023,"Toronto, Ontario",18 to 64 years,Both sexes,Persons in economic families,,9.4
2023,"Toronto, Ontario",18 to 64 years,Male,Persons in economic families,,8.8
2023,"Toronto, Ontario",18 to 64 years,Female,Persons in economic families,,10.0
2023,"Toronto, Ontario",Total,Both sexes,Persons not in an economic family,,32.4
2023,"Toronto, Ontario",Total,Male,Persons not in an economic family,,33.9
2023,"Toronto, Ontario",Total,Female,Persons not in an economic family,,30.9
2023,"Toronto, Ontario",65 years and over,Both sexes,Seniors not in an economic family,,15.3
2023,"Toronto, Ontario",65 years and over,Male,Seniors not in an economic family,,16.8
2023,"Toronto, Ontario",65 years and over,Female,Seniors not in an economic family,,14.5
2023,"Toronto, Ontario",,Both sexes,Non-seniors not in an economic family,,37.9
2023,"Toronto, Ontario",,Male,Non-seniors not in an economic family,,37.3
2023,"Toronto, Ontario",,Female,Non-seniors not in an economic family,,38.6
2015,"Vancouver, British Columbia",Total,Both sexes,Total,,19.5
2015,"Vancouver, British Columbia",Under 18 years,Both sexes,Total,,18.3
2015,"Vancouver, British Columbia",18 to 64 years,Both sexes,Total,,20.7
2015,"Vancouver, British Columbia",65 years and over,Both sexes,Total,,15.3
2015,"Vancouver, British Columbia",Total,Male,Total,,19.0
2015,"Vancouver, British Columbia",Under 18 years,Male,Total,,17.3
2015,"Vancouver, British Columbia",18 to 64 years,Male,Total,,20.1
2015,"Vancouver, British Columbia",65 years and over,Male,Total,,16.4
2015,"Vancouver, British Columbia",Total,Female,Total,,19.9
2015,"Vancouver, British Columbia",Under 18 years,Female,Total,,19.4
2015,"Vancouver, British Columbia",18 to 64 years,Female,Total,,21.2
2015,"Vancouver, British Columbia",65 years and over,Female,Total,,14.3
2015,"Vancouver, British Columbia",Total,Both sexes,Persons in economic families,,14.3
2015,"Vancouver, British Columbia",Total,Male,Persons in economic families,,12.5
2015,"Vancouver, British Columbia",Total,Female,Persons in economic families,,16.0
2015,"Vancouver, British Columbia",Under 18 years,Both sexes,Persons in economic families,,17.5
2015,"Vancouver, British Columbia",Under 18 years,Both sexes,Persons in couple families with children,,17.3
2015,"Vancouver, British Columbia",18 to 64 years,Both sexes,Persons in economic families,,14.4
2015,"Vancouver, British Columbia",18 to 64 years,Male,Persons in economic families,,11.6
2015,"Vancouver, British Columbia",18 to 64 years,Female,Persons in economic families,,16.8
2015,"Vancouver, British Columbia",Total,Both sexes,Persons not in an economic family,,44.0
2015,"Vancouver, British Columbia",Total,Male,Persons not in an economic family,,47.0
2015,"Vancouver, British Columbia",Total,Female,Persons not in an economic family,,40.6
2015,"Vancouver, British Columbia",65 years and over,Both sexes,Seniors not in an economic family,,34.3
2015,"Vancouver, British Columbia",65 years and over,Male,Seniors not in an economic family,,49.8
2015,"Vancouver, British Columbia",65 years and over,Female,Seniors not in an economic family,,26.1
2015,"Vancouver, British Columbia",,Both sexes,Non-seniors not in an economic family,,46.9
2015,"Vancouver, British Columbia",,Male,Non-seniors not in an economic family,,46.5
2015,"Vancouver, British Columbia",,Female,Non-seniors not in an economic family,,47.5
2016,"Vancouver, British Columbia",Total,Both sexes,Total,,15.6
2016,"Vancouver, British Columbia",Under 18 years,Both sexes,Total,,18.4
2016,"Vancouver, British Columbia",18 to 64 years,Both sexes,Total,,16.2
2016,"Vancouver, British Columbia",65 years and over,Both sexes,Total,,10.0
2016,"Vancouver, British Columbia",Total,Male,Total,,15.8
2016,"Vancouver, British Columbia",Under 18 years,Male,Total,,19.2
2016,"Vancouver, British Columbia",18 to 64 years,Male,Total,,16.5
2016,"Vancouver, British Columbia",65 years and over,Male,Total,,8.5
2016,"Vancouver, British Columbia",Total,Female,Total,,15.4
2016,"Vancouver, British Columbia",Under 18 years,Female,Total,,17.4
2016,"Vancouver, British Columbia",18 to 64 years,Female,Total,,15.9
2016,"Vancouver, British Columbia",65 years and over,Female,Total,,11.4
2016,"Vancouver, British Columbia",Total,Both sexes,Persons in economic families,,12.2
2016,"Vancouver, British Columbia",Total,Male,Persons in economic families,,12.5
