Year,Geography,Population,Gender,Age group,GeoCode,Value
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Men+,25 to 54 years,,4.5
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Men+,55 years and over,,8.6
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Women+,15 years and over,,6.8
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Women+,15 to 24 years,,11.8
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Women+,25 to 54 years,,6.1
2019,Canada,"Immigrants, landed more than 5 to 10 years earlier",Women+,55 years and over,,
2019,Canada,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,,5.1
2019,Canada,"Immigrants, landed more than 10 years earlier",Total - Gender,15 to 24 years,,11.6
2019,Canada,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,,4.7
2019,Canada,"Immigrants, landed more than 10 years earlier",Total - Gender,55 years and over,,4.6
2019,Canada,"Immigrants, landed more than 10 years earlier",Men+,15 years and over,,5.1
2019,Canada,"Immigrants, landed more than 10 years earlier",Men+,15 to 24 years,,13.1
2019,Canada,"Immigrants, landed more than 10 years earlier",Men+,25 to 54 years,,4.7
2019,Canada,"Immigrants, landed more than 10 years earlier",Men+,55 years and over,,4.5
2019,Canada,"Immigrants, landed more than 10 years earlier",Women+,15 years and over,,5.0
2019,Canada,"Immigrants, landed more than 10 years earlier",Women+,15 to 24 years,,10.1
2019,Canada,"Immigrants, landed more than 10 years earlier",Women+,25 to 54 years,,4.7
2019,Canada,"Immigrants, landed more than 10 years earlier",Women+,55 years and over,,4.8
2019,Canada,Born in Canada,Total - Gender,15 years and over,,5.5
2019,Canada,Born in Canada,Total - Gender,15 to 24 years,,10.3
2019,Canada,Born in Canada,Total - Gender,25 to 54 years,,4.3
2019,Canada,Born in Canada,Total - Gender,55 years and over,,5.1
2019,Canada,Born in Canada,Men+,15 years and over,,6.1
2019,Canada,Born in Canada,Men+,15 to 24 years,,11.8
2019,Canada,Born in Canada,Men+,25 to 54 years,,4.8
2019,Canada,Born in Canada,Men+,55 years and over,,5.6
2019,Canada,Born in Canada,Women+,15 years and over,,4.8
2019,Canada,Born in Canada,Women+,15 to 24 years,,8.8
2019,Canada,Born in Canada,Women+,25 to 54 years,,3.8
2019,Canada,Born in Canada,Women+,55 years and over,,4.5
2019,Atlantic region,Landed immigrants,Total - Gender,15 years and over,,6.7
2019,Atlantic region,Landed immigrants,Total - Gender,25 to 54 years,,6.0
2019,Atlantic region,Landed immigrants,Men+,15 years and over,,7.1
2019,Atlantic region,Landed immigrants,Men+,25 to 54 years,,6.5
2019,Atlantic region,Landed immigrants,Women+,15 years and over,,6.3
2019,Atlantic region,Landed immigrants,Women+,25 to 54 years,,5.5
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,,9.7
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,,8.3
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Men+,15 years and over,,10.2
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Men+,25 to 54 years,,9.2
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Women+,15 years and over,,9.0
2019,Atlantic region,"Immigrants, landed 5 or less years earlier",Women+,25 to 54 years,,7.4
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,,6.1
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,,
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Men+,15 years and over,,7.8
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Men+,25 to 54 years,,
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Women+,15 years and over,,
2019,Atlantic region,"Immigrants, landed more than 5 to 10 years earlier",Women+,25 to 54 years,,
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,,5.0
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,,3.8
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Men+,15 years and over,,4.8
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Men+,25 to 54 years,,
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Women+,15 years and over,,5.2
2019,Atlantic region,"Immigrants, landed more than 10 years earlier",Women+,25 to 54 years,,
2019,Atlantic region,Born in Canada,Total - Gender,15 years and over,,8.9
2019,Atlantic region,Born in Canada,Total - Gender,25 to 54 years,,7.4
2019,Atlantic region,Born in Canada,Men+,15 years and over,,10.6
2019,Atlantic region,Born in Canada,Men+,25 to 54 years,,9.0
2019,Atlantic region,Born in Canada,Women+,15 years and over,,7.1
2019,Atlantic region,Born in Canada,Women+,25 to 54 years,,5.8
2019,Newfoundland and Labrador,Landed immigrants,Total - Gender,15 years and over,10,8.0
2019,Newfoundland and Labrador,Landed immigrants,Total - Gender,25 to 54 years,10,
2019,Newfoundland and Labrador,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,10,
2019,Newfoundland and Labrador,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,10,
2019,Newfoundland and Labrador,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,10,
2019,Newfoundland and Labrador,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,10,
2019,Newfoundland and Labrador,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,10,
2019,Newfoundland and Labrador,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,10,
2019,Newfoundland and Labrador,Born in Canada,Total - Gender,15 years and over,10,12.3
2019,Newfoundland and Labrador,Born in Canada,Total - Gender,25 to 54 years,10,10.3
2019,Prince Edward Island,Landed immigrants,Total - Gender,15 years and over,11,6.3
2019,Prince Edward Island,Landed immigrants,Total - Gender,25 to 54 years,11,7.1
2019,Prince Edward Island,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,11,7.4
2019,Prince Edward Island,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,11,10.0
2019,Prince Edward Island,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,11,
2019,Prince Edward Island,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,11,
2019,Prince Edward Island,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,11,
2019,Prince Edward Island,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,11,
2019,Prince Edward Island,Born in Canada,Total - Gender,15 years and over,11,9.3
2019,Prince Edward Island,Born in Canada,Total - Gender,25 to 54 years,11,7.8
2019,Nova Scotia,Landed immigrants,Total - Gender,15 years and over,12,6.9
2019,Nova Scotia,Landed immigrants,Total - Gender,25 to 54 years,12,6.9
2019,Nova Scotia,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,12,11.7
2019,Nova Scotia,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,12,11.1
2019,Nova Scotia,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,12,
2019,Nova Scotia,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,12,
2019,Nova Scotia,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,12,4.5
2019,Nova Scotia,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,12,
2019,Nova Scotia,Born in Canada,Total - Gender,15 years and over,12,7.4
2019,Nova Scotia,Born in Canada,Total - Gender,25 to 54 years,12,6.2
2019,New Brunswick,Landed immigrants,Total - Gender,15 years and over,13,5.7
2019,New Brunswick,Landed immigrants,Total - Gender,25 to 54 years,13,4.1
2019,New Brunswick,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,13,9.1
2019,New Brunswick,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,13,
2019,New Brunswick,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,13,
2019,New Brunswick,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,13,
2019,New Brunswick,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,13,5.1
2019,New Brunswick,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,13,
2019,New Brunswick,Born in Canada,Total - Gender,15 years and over,13,8.3
2019,New Brunswick,Born in Canada,Total - Gender,25 to 54 years,13,6.8
2019,Quebec,Landed immigrants,Total - Gender,15 years and over,24,7.1
2019,Quebec,Landed immigrants,Total - Gender,25 to 54 years,24,6.6
2019,Quebec,Landed immigrants,Men+,15 years and over,24,6.7
2019,Quebec,Landed immigrants,Men+,25 to 54 years,24,5.7
2019,Quebec,Landed immigrants,Women+,15 years and over,24,7.5
2019,Quebec,Landed immigrants,Women+,25 to 54 years,24,7.6
2019,Quebec,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,24,11.8
2019,Quebec,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,24,11.4
2019,Quebec,"Immigrants, landed 5 or less years earlier",Men+,15 years and over,24,9.1
2019,Quebec,"Immigrants, landed 5 or less years earlier",Men+,25 to 54 years,24,8.5
2019,Quebec,"Immigrants, landed 5 or less years earlier",Women+,15 years and over,24,14.8
2019,Quebec,"Immigrants, landed 5 or less years earlier",Women+,25 to 54 years,24,14.7
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,24,6.1
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,24,5.0
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Men+,15 years and over,24,5.0
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Men+,25 to 54 years,24,4.3
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Women+,15 years and over,24,7.4
2019,Quebec,"Immigrants, landed more than 5 to 10 years earlier",Women+,25 to 54 years,24,6.0
2019,Quebec,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,24,6.3
2019,Quebec,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,24,5.8
2019,Quebec,"Immigrants, landed more than 10 years earlier",Men+,15 years and over,24,6.7
2019,Quebec,"Immigrants, landed more than 10 years earlier",Men+,25 to 54 years,24,5.5
2019,Quebec,"Immigrants, landed more than 10 years earlier",Women+,15 years and over,24,5.8
2019,Quebec,"Immigrants, landed more than 10 years earlier",Women+,25 to 54 years,24,6.1
2019,Quebec,Born in Canada,Total - Gender,15 years and over,24,4.5
2019,Quebec,Born in Canada,Total - Gender,25 to 54 years,24,3.6
2019,Quebec,Born in Canada,Men+,15 years and over,24,5.2
2019,Quebec,Born in Canada,Men+,25 to 54 years,24,4.4
2019,Quebec,Born in Canada,Women+,15 years and over,24,3.6
2019,Quebec,Born in Canada,Women+,25 to 54 years,24,2.7
2019,Ontario,Landed immigrants,Total - Gender,15 years and over,35,5.8
2019,Ontario,Landed immigrants,Total - Gender,25 to 54 years,35,5.3
2019,Ontario,Landed immigrants,Men+,15 years and over,35,5.5
2019,Ontario,Landed immigrants,Men+,25 to 54 years,35,5.0
2019,Ontario,Landed immigrants,Women+,15 years and over,35,6.1
2019,Ontario,Landed immigrants,Women+,25 to 54 years,35,5.7
2019,Ontario,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,35,9.5
2019,Ontario,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,35,9.2
2019,Ontario,"Immigrants, landed 5 or less years earlier",Men+,15 years and over,35,6.9
2019,Ontario,"Immigrants, landed 5 or less years earlier",Men+,25 to 54 years,35,6.7
2019,Ontario,"Immigrants, landed 5 or less years earlier",Women+,15 years and over,35,12.9
2019,Ontario,"Immigrants, landed 5 or less years earlier",Women+,25 to 54 years,35,12.6
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,35,7.3
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,35,5.7
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Men+,15 years and over,35,7.3
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Men+,25 to 54 years,35,4.8
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Women+,15 years and over,35,7.3
2019,Ontario,"Immigrants, landed more than 5 to 10 years earlier",Women+,25 to 54 years,35,6.6
2019,Ontario,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,35,5.0
2019,Ontario,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,35,4.4
2019,Ontario,"Immigrants, landed more than 10 years earlier",Men+,15 years and over,35,4.9
2019,Ontario,"Immigrants, landed more than 10 years earlier",Men+,25 to 54 years,35,4.6
2019,Ontario,"Immigrants, landed more than 10 years earlier",Women+,15 years and over,35,5.0
2019,Ontario,"Immigrants, landed more than 10 years earlier",Women+,25 to 54 years,35,4.3
2019,Ontario,Born in Canada,Total - Gender,15 years and over,35,5.3
2019,Ontario,Born in Canada,Total - Gender,25 to 54 years,35,4.1
2019,Ontario,Born in Canada,Men+,15 years and over,35,5.8
2019,Ontario,Born in Canada,Men+,25 to 54 years,35,4.4
2019,Ontario,Born in Canada,Women+,15 years and over,35,4.8
2019,Ontario,Born in Canada,Women+,25 to 54 years,35,3.8
2019,Manitoba,Landed immigrants,Total - Gender,15 years and over,46,5.3
2019,Manitoba,Landed immigrants,Total - Gender,25 to 54 years,46,4.7
2019,Manitoba,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,46,9.4
2019,Manitoba,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,46,8.5
2019,Manitoba,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,46,5.3
2019,Manitoba,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,46,3.3
2019,Manitoba,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,46,3.8
2019,Manitoba,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,46,3.7
2019,Manitoba,Born in Canada,Total - Gender,15 years and over,46,5.2
2019,Manitoba,Born in Canada,Total - Gender,25 to 54 years,46,4.2
2019,Saskatchewan,Landed immigrants,Total - Gender,15 years and over,47,5.7
2019,Saskatchewan,Landed immigrants,Total - Gender,25 to 54 years,47,5.2
2019,Saskatchewan,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,47,7.6
2019,Saskatchewan,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,47,7.2
2019,Saskatchewan,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,47,5.3
2019,Saskatchewan,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,47,4.0
2019,Saskatchewan,"Immigrants, landed more than 10 years earlier",Total - Gender,15 years and over,47,4.6
2019,Saskatchewan,"Immigrants, landed more than 10 years earlier",Total - Gender,25 to 54 years,47,4.1
2019,Saskatchewan,Born in Canada,Total - Gender,15 years and over,47,5.5
2019,Saskatchewan,Born in Canada,Total - Gender,25 to 54 years,47,4.7
2019,Alberta,Landed immigrants,Total - Gender,15 years and over,48,7.3
2019,Alberta,Landed immigrants,Total - Gender,25 to 54 years,48,6.9
2019,Alberta,Landed immigrants,Men+,15 years and over,48,7.3
2019,Alberta,Landed immigrants,Men+,25 to 54 years,48,6.3
2019,Alberta,Landed immigrants,Women+,15 years and over,48,7.4
2019,Alberta,Landed immigrants,Women+,25 to 54 years,48,7.5
2019,Alberta,"Immigrants, landed 5 or less years earlier",Total - Gender,15 years and over,48,10.0
2019,Alberta,"Immigrants, landed 5 or less years earlier",Total - Gender,25 to 54 years,48,8.4
2019,Alberta,"Immigrants, landed 5 or less years earlier",Men+,15 years and over,48,10.7
2019,Alberta,"Immigrants, landed 5 or less years earlier",Men+,25 to 54 years,48,8.1
2019,Alberta,"Immigrants, landed 5 or less years earlier",Women+,15 years and over,48,9.5
2019,Alberta,"Immigrants, landed 5 or less years earlier",Women+,25 to 54 years,48,8.7
2019,Alberta,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,15 years and over,48,6.5
2019,Alberta,"Immigrants, landed more than 5 to 10 years earlier",Total - Gender,25 to 54 years,48,5.3
2019,Alberta,"Immigrants, landed more than 5 to 10 years earlier",Men+,15 years and over,48,5.3
