Year,Geography,Population characteristics,Educational attainment level,Age group,Sex,GeoCode,Value
2020,Ontario,Total population,Bachelor's level,45 to 54 years,Male,35,24.0
2020,Ontario,Total population,Bachelor's level,45 to 54 years,Female,35,26.0
2020,Ontario,Total population,Bachelor's level,55 to 64 years,Both sexes,35,18.0
2020,Ontario,Total population,Bachelor's level,55 to 64 years,Male,35,17.0
2020,Ontario,Total population,Bachelor's level,55 to 64 years,Female,35,19.0
2020,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Male,35,12.0
2020,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Female,35,15.0
2020,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,35,15.0
2020,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Male,35,15.0
2020,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Female,35,16.0
2020,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,35,15.0
2020,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Male,35,14.0
2020,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Female,35,16.0
2020,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Male,35,13.0
2020,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Female,35,12.0
2020,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,35,10.0
2020,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Male,35,11.0
2020,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Female,35,8.0
2020,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,46,55.0
2020,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Male,46,48.0
2020,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Female,46,62.0
2020,Manitoba,Total population,Tertiary education,25 to 34 years,Both sexes,46,54.0
2020,Manitoba,Total population,Tertiary education,25 to 34 years,Male,46,46.0
2020,Manitoba,Total population,Tertiary education,25 to 34 years,Female,46,63.0
2020,Manitoba,Total population,Tertiary education,30 to 34 years,Both sexes,46,56.0
2020,Manitoba,Total population,Tertiary education,30 to 34 years,Male,46,47.0
2020,Manitoba,Total population,Tertiary education,30 to 34 years,Female,46,65.0
2020,Manitoba,Total population,Tertiary education,35 to 44 years,Both sexes,46,61.0
2020,Manitoba,Total population,Tertiary education,35 to 44 years,Male,46,53.0
2020,Manitoba,Total population,Tertiary education,35 to 44 years,Female,46,70.0
2020,Manitoba,Total population,Tertiary education,45 to 54 years,Both sexes,46,57.0
2020,Manitoba,Total population,Tertiary education,45 to 54 years,Male,46,51.0
2020,Manitoba,Total population,Tertiary education,45 to 54 years,Female,46,64.0
2020,Manitoba,Total population,Tertiary education,55 to 64 years,Both sexes,46,48.0
2020,Manitoba,Total population,Tertiary education,55 to 64 years,Male,46,44.0
2020,Manitoba,Total population,Tertiary education,55 to 64 years,Female,46,51.0
2020,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,46,25.0
2020,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Male,46,22.0
2020,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Female,46,28.0
2020,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Both sexes,46,22.0
2020,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Male,46,19.0
2020,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Female,46,25.0
2020,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Both sexes,46,22.0
2020,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Male,46,18.0
2020,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Female,46,25.0
2020,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Both sexes,46,26.0
2020,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Male,46,24.0
2020,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Female,46,28.0
2020,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Both sexes,46,27.0
2020,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Male,46,24.0
2020,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Female,46,30.0
2020,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Both sexes,46,25.0
2020,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Male,46,22.0
2020,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Female,46,29.0
2020,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Both sexes,46,22.0
2020,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Male,46,19.0
2020,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Female,46,26.0
2020,Manitoba,Total population,Bachelor's level,25 to 34 years,Both sexes,46,25.0
2020,Manitoba,Total population,Bachelor's level,25 to 34 years,Male,46,21.0
2020,Manitoba,Total population,Bachelor's level,25 to 34 years,Female,46,30.0
2020,Manitoba,Total population,Bachelor's level,30 to 34 years,Both sexes,46,26.0
2020,Manitoba,Total population,Bachelor's level,30 to 34 years,Male,46,21.0
2020,Manitoba,Total population,Bachelor's level,30 to 34 years,Female,46,31.0
2020,Manitoba,Total population,Bachelor's level,35 to 44 years,Both sexes,46,25.0
2020,Manitoba,Total population,Bachelor's level,35 to 44 years,Male,46,20.0
2020,Manitoba,Total population,Bachelor's level,35 to 44 years,Female,46,31.0
2020,Manitoba,Total population,Bachelor's level,45 to 54 years,Both sexes,46,23.0
2020,Manitoba,Total population,Bachelor's level,45 to 54 years,Male,46,20.0
2020,Manitoba,Total population,Bachelor's level,45 to 54 years,Female,46,26.0
2020,Manitoba,Total population,Bachelor's level,55 to 64 years,Both sexes,46,15.0
2020,Manitoba,Total population,Bachelor's level,55 to 64 years,Male,46,14.0
2020,Manitoba,Total population,Bachelor's level,55 to 64 years,Female,46,16.0
2020,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,46,7.0
2020,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,46,7.0
2020,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Male,46,6.0
2020,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Female,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Male,46,7.0
2020,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Female,46,9.0
2020,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,46,10.0
2020,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Male,46,9.0
2020,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Female,46,11.0
2020,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Male,46,7.0
2020,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Female,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Male,46,8.0
2020,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Female,46,7.0
2020,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,47,48.0
2020,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Male,47,37.0
2020,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Female,47,59.0
2020,Saskatchewan,Total population,Tertiary education,25 to 34 years,Both sexes,47,50.0
2020,Saskatchewan,Total population,Tertiary education,25 to 34 years,Male,47,39.0
2020,Saskatchewan,Total population,Tertiary education,25 to 34 years,Female,47,61.0
2020,Saskatchewan,Total population,Tertiary education,30 to 34 years,Both sexes,47,52.0
2020,Saskatchewan,Total population,Tertiary education,30 to 34 years,Male,47,41.0
2020,Saskatchewan,Total population,Tertiary education,30 to 34 years,Female,47,64.0
2020,Saskatchewan,Total population,Tertiary education,35 to 44 years,Both sexes,47,55.0
2020,Saskatchewan,Total population,Tertiary education,35 to 44 years,Male,47,43.0
2020,Saskatchewan,Total population,Tertiary education,35 to 44 years,Female,47,67.0
2020,Saskatchewan,Total population,Tertiary education,45 to 54 years,Both sexes,47,49.0
2020,Saskatchewan,Total population,Tertiary education,45 to 54 years,Male,47,38.0
2020,Saskatchewan,Total population,Tertiary education,45 to 54 years,Female,47,61.0
2020,Saskatchewan,Total population,Tertiary education,55 to 64 years,Both sexes,47,37.0
2020,Saskatchewan,Total population,Tertiary education,55 to 64 years,Male,47,29.0
2020,Saskatchewan,Total population,Tertiary education,55 to 64 years,Female,47,46.0
2020,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,47,21.0
2020,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Male,47,15.0
2020,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Female,47,28.0
2020,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Both sexes,47,19.0
2020,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Male,47,15.0
2020,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Female,47,23.0
2020,Saskatchewan,Total population,Short-cycle tertiary,30 to 34 years,Both sexes,47,20.0
2020,Saskatchewan,Total population,Short-cycle tertiary,30 to 34 years,Male,47,14.0
2020,Saskatchewan,Total population,Short-cycle tertiary,30 to 34 years,Female,47,27.0
2020,Saskatchewan,Total population,Short-cycle tertiary,35 to 44 years,Both sexes,47,23.0
2020,Saskatchewan,Total population,Short-cycle tertiary,35 to 44 years,Male,47,17.0
2020,Saskatchewan,Total population,Short-cycle tertiary,35 to 44 years,Female,47,30.0
2020,Saskatchewan,Total population,Short-cycle tertiary,45 to 54 years,Both sexes,47,22.0
2020,Saskatchewan,Total population,Short-cycle tertiary,45 to 54 years,Male,47,14.0
2020,Saskatchewan,Total population,Short-cycle tertiary,45 to 54 years,Female,47,30.0
2020,Saskatchewan,Total population,Short-cycle tertiary,55 to 64 years,Both sexes,47,21.0
2020,Saskatchewan,Total population,Short-cycle tertiary,55 to 64 years,Male,47,14.0
2020,Saskatchewan,Total population,Short-cycle tertiary,55 to 64 years,Female,47,28.0
2020,Saskatchewan,Total population,Bachelor's level,"Total, 25 to 64 years",Both sexes,47,20.0
2020,Saskatchewan,Total population,Bachelor's level,"Total, 25 to 64 years",Male,47,16.0
2020,Saskatchewan,Total population,Bachelor's level,"Total, 25 to 64 years",Female,47,24.0
2020,Saskatchewan,Total population,Bachelor's level,25 to 34 years,Both sexes,47,24.0
2020,Saskatchewan,Total population,Bachelor's level,25 to 34 years,Male,47,18.0
2020,Saskatchewan,Total population,Bachelor's level,25 to 34 years,Female,47,30.0
2020,Saskatchewan,Total population,Bachelor's level,30 to 34 years,Both sexes,47,23.0
2020,Saskatchewan,Total population,Bachelor's level,30 to 34 years,Male,47,19.0
2020,Saskatchewan,Total population,Bachelor's level,30 to 34 years,Female,47,27.0
2020,Saskatchewan,Total population,Bachelor's level,35 to 44 years,Both sexes,47,23.0
2020,Saskatchewan,Total population,Bachelor's level,35 to 44 years,Male,47,20.0
2020,Saskatchewan,Total population,Bachelor's level,35 to 44 years,Female,47,27.0
2020,Saskatchewan,Total population,Bachelor's level,45 to 54 years,Both sexes,47,20.0
2020,Saskatchewan,Total population,Bachelor's level,45 to 54 years,Male,47,16.0
2020,Saskatchewan,Total population,Bachelor's level,45 to 54 years,Female,47,23.0
2020,Saskatchewan,Total population,Bachelor's level,55 to 64 years,Both sexes,47,12.0
2020,Saskatchewan,Total population,Bachelor's level,55 to 64 years,Male,47,11.0
2020,Saskatchewan,Total population,Bachelor's level,55 to 64 years,Female,47,14.0
2020,Saskatchewan,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,47,6.0
2020,Saskatchewan,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,25 to 34 years,Male,47,6.0
2020,Saskatchewan,Total population,Master's or Doctoral level,25 to 34 years,Female,47,8.0
2020,Saskatchewan,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,47,9.0
2020,Saskatchewan,Total population,Master's or Doctoral level,30 to 34 years,Male,47,8.0
2020,Saskatchewan,Total population,Master's or Doctoral level,30 to 34 years,Female,47,10.0
2020,Saskatchewan,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,47,8.0
2020,Saskatchewan,Total population,Master's or Doctoral level,35 to 44 years,Male,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,35 to 44 years,Female,47,10.0
2020,Saskatchewan,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,45 to 54 years,Male,47,8.0
2020,Saskatchewan,Total population,Master's or Doctoral level,45 to 54 years,Female,47,7.0
2020,Saskatchewan,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,47,4.0
2020,Saskatchewan,Total population,Master's or Doctoral level,55 to 64 years,Male,47,4.0
2020,Saskatchewan,Total population,Master's or Doctoral level,55 to 64 years,Female,47,4.0
2020,Alberta,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,48,55.0
2020,Alberta,Total population,Tertiary education,"Total, 25 to 64 years",Male,48,46.0
2020,Alberta,Total population,Tertiary education,"Total, 25 to 64 years",Female,48,64.0
2020,Alberta,Total population,Tertiary education,25 to 34 years,Both sexes,48,57.0
2020,Alberta,Total population,Tertiary education,25 to 34 years,Male,48,47.0
2020,Alberta,Total population,Tertiary education,25 to 34 years,Female,48,67.0
2020,Alberta,Total population,Tertiary education,30 to 34 years,Both sexes,48,60.0
2020,Alberta,Total population,Tertiary education,30 to 34 years,Male,48,50.0
2020,Alberta,Total population,Tertiary education,30 to 34 years,Female,48,70.0
2020,Alberta,Total population,Tertiary education,35 to 44 years,Both sexes,48,59.0
2020,Alberta,Total population,Tertiary education,35 to 44 years,Male,48,49.0
2020,Alberta,Total population,Tertiary education,35 to 44 years,Female,48,69.0
2020,Alberta,Total population,Tertiary education,45 to 54 years,Both sexes,48,56.0
2020,Alberta,Total population,Tertiary education,45 to 54 years,Male,48,48.0
2020,Alberta,Total population,Tertiary education,45 to 54 years,Female,48,64.0
2020,Alberta,Total population,Tertiary education,55 to 64 years,Both sexes,48,47.0
2020,Alberta,Total population,Tertiary education,55 to 64 years,Male,48,41.0
2020,Alberta,Total population,Tertiary education,55 to 64 years,Female,48,52.0
2020,Alberta,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,48,22.0
