Year,Geography,Age group,Sex,Indigenous group,Educational attainment,Visible minority,Immigrant status,GeoCode,Value
2023,Alberta,55 years and over,Both sexes,,,Black,,48,67.5
2023,Alberta,55 years and over,Both sexes,,,Filipino,,48,56.4
2023,Alberta,55 years and over,Both sexes,,,Arab,,48,47.1
2023,Alberta,55 years and over,Both sexes,,,Latin American,,48,59.0
2023,Alberta,55 years and over,Both sexes,,,Southeast Asian,,48,42.5
2023,Alberta,55 years and over,Both sexes,,,West Asian,,48,42.0
2023,Alberta,55 years and over,Both sexes,,,Korean,,48,39.5
2023,Alberta,55 years and over,Both sexes,,,Japanese,,48,60.0
2023,Alberta,55 years and over,Both sexes,,,Visible minority n.i.e,,48,55.8
2023,Alberta,55 years and over,Both sexes,,,Multiple visible minorities,,48,
2023,Alberta,55 years and over,Both sexes,,,Not a visible minority,,48,37.8
2023,Alberta,55 years and over,Males,,,Visible minority population,,48,55.1
2023,Alberta,55 years and over,Males,,,South Asian,,48,49.4
2023,Alberta,55 years and over,Males,,,Chinese,,48,44.1
2023,Alberta,55 years and over,Males,,,Black,,48,77.0
2023,Alberta,55 years and over,Males,,,Filipino,,48,62.0
2023,Alberta,55 years and over,Males,,,Arab,,48,
2023,Alberta,55 years and over,Males,,,Latin American,,48,74.5
2023,Alberta,55 years and over,Males,,,Southeast Asian,,48,47.9
2023,Alberta,55 years and over,Males,,,West Asian,,48,
2023,Alberta,55 years and over,Males,,,Korean,,48,
2023,Alberta,55 years and over,Males,,,Japanese,,48,
2023,Alberta,55 years and over,Males,,,Visible minority n.i.e,,48,
2023,Alberta,55 years and over,Males,,,Multiple visible minorities,,48,
2023,Alberta,55 years and over,Males,,,Not a visible minority,,48,42.8
2023,Alberta,55 years and over,Females,,,Visible minority population,,48,40.1
2023,Alberta,55 years and over,Females,,,South Asian,,48,31.8
2023,Alberta,55 years and over,Females,,,Chinese,,48,34.2
2023,Alberta,55 years and over,Females,,,Black,,48,52.5
2023,Alberta,55 years and over,Females,,,Filipino,,48,52.4
2023,Alberta,55 years and over,Females,,,Arab,,48,
2023,Alberta,55 years and over,Females,,,Latin American,,48,46.3
2023,Alberta,55 years and over,Females,,,Southeast Asian,,48,38.2
2023,Alberta,55 years and over,Females,,,West Asian,,48,
2023,Alberta,55 years and over,Females,,,Korean,,48,
2023,Alberta,55 years and over,Females,,,Japanese,,48,
2023,Alberta,55 years and over,Females,,,Visible minority n.i.e,,48,
2023,Alberta,55 years and over,Females,,,Multiple visible minorities,,48,
2023,Alberta,55 years and over,Females,,,Not a visible minority,,48,33.0
2023,British Columbia,15 to 24 years,Both sexes,,,Visible minority population,,59,56.6
2023,British Columbia,15 to 24 years,Both sexes,,,South Asian,,59,61.8
2023,British Columbia,15 to 24 years,Both sexes,,,Chinese,,59,50.3
2023,British Columbia,15 to 24 years,Both sexes,,,Black,,59,61.3
2023,British Columbia,15 to 24 years,Both sexes,,,Filipino,,59,57.1
2023,British Columbia,15 to 24 years,Both sexes,,,Arab,,59,51.3
2023,British Columbia,15 to 24 years,Both sexes,,,Latin American,,59,57.9
2023,British Columbia,15 to 24 years,Both sexes,,,Southeast Asian,,59,54.9
2023,British Columbia,15 to 24 years,Both sexes,,,West Asian,,59,50.6
2023,British Columbia,15 to 24 years,Both sexes,,,Korean,,59,46.1
2023,British Columbia,15 to 24 years,Both sexes,,,Japanese,,59,55.9
2023,British Columbia,15 to 24 years,Both sexes,,,Visible minority n.i.e,,59,55.6
2023,British Columbia,15 to 24 years,Both sexes,,,Multiple visible minorities,,59,69.4
2023,British Columbia,15 to 24 years,Both sexes,,,Not a visible minority,,59,61.9
2023,British Columbia,15 to 24 years,Males,,,Visible minority population,,59,57.0
2023,British Columbia,15 to 24 years,Males,,,South Asian,,59,59.3
2023,British Columbia,15 to 24 years,Males,,,Chinese,,59,53.4
2023,British Columbia,15 to 24 years,Males,,,Black,,59,61.7
2023,British Columbia,15 to 24 years,Males,,,Filipino,,59,61.8
2023,British Columbia,15 to 24 years,Males,,,Arab,,59,
2023,British Columbia,15 to 24 years,Males,,,Latin American,,59,57.4
2023,British Columbia,15 to 24 years,Males,,,Southeast Asian,,59,52.9
2023,British Columbia,15 to 24 years,Males,,,West Asian,,59,46.9
2023,British Columbia,15 to 24 years,Males,,,Korean,,59,55.6
2023,British Columbia,15 to 24 years,Males,,,Japanese,,59,45.9
2023,British Columbia,15 to 24 years,Males,,,Visible minority n.i.e,,59,55.9
2023,British Columbia,15 to 24 years,Males,,,Multiple visible minorities,,59,64.7
2023,British Columbia,15 to 24 years,Males,,,Not a visible minority,,59,61.3
2023,British Columbia,15 to 24 years,Females,,,Visible minority population,,59,56.3
2023,British Columbia,15 to 24 years,Females,,,South Asian,,59,64.8
2023,British Columbia,15 to 24 years,Females,,,Chinese,,59,47.2
2023,British Columbia,15 to 24 years,Females,,,Black,,59,62.0
2023,British Columbia,15 to 24 years,Females,,,Filipino,,59,51.2
2023,British Columbia,15 to 24 years,Females,,,Arab,,59,
2023,British Columbia,15 to 24 years,Females,,,Latin American,,59,58.5
2023,British Columbia,15 to 24 years,Females,,,Southeast Asian,,59,55.3
2023,British Columbia,15 to 24 years,Females,,,West Asian,,59,55.0
2023,British Columbia,15 to 24 years,Females,,,Korean,,59,38.8
2023,British Columbia,15 to 24 years,Females,,,Japanese,,59,72.7
2023,British Columbia,15 to 24 years,Females,,,Visible minority n.i.e,,59,55.2
2023,British Columbia,15 to 24 years,Females,,,Multiple visible minorities,,59,73.7
2023,British Columbia,15 to 24 years,Females,,,Not a visible minority,,59,62.5
2023,British Columbia,25 to 54 years,Both sexes,,,Visible minority population,,59,82.9
2023,British Columbia,25 to 54 years,Both sexes,,,South Asian,,59,87.3
2023,British Columbia,25 to 54 years,Both sexes,,,Chinese,,59,78.2
2023,British Columbia,25 to 54 years,Both sexes,,,Black,,59,87.6
2023,British Columbia,25 to 54 years,Both sexes,,,Filipino,,59,88.7
2023,British Columbia,25 to 54 years,Both sexes,,,Arab,,59,65.4
2023,British Columbia,25 to 54 years,Both sexes,,,Latin American,,59,86.8
2023,British Columbia,25 to 54 years,Both sexes,,,Southeast Asian,,59,84.6
2023,British Columbia,25 to 54 years,Both sexes,,,West Asian,,59,77.6
2023,British Columbia,25 to 54 years,Both sexes,,,Korean,,59,82.6
2023,British Columbia,25 to 54 years,Both sexes,,,Japanese,,59,77.6
2023,British Columbia,25 to 54 years,Both sexes,,,Visible minority n.i.e,,59,82.2
2023,British Columbia,25 to 54 years,Both sexes,,,Multiple visible minorities,,59,80.8
2023,British Columbia,25 to 54 years,Both sexes,,,Not a visible minority,,59,84.8
2023,British Columbia,25 to 54 years,Males,,,Visible minority population,,59,88.3
2023,British Columbia,25 to 54 years,Males,,,South Asian,,59,91.5
2023,British Columbia,25 to 54 years,Males,,,Chinese,,59,84.5
2023,British Columbia,25 to 54 years,Males,,,Black,,59,86.5
2023,British Columbia,25 to 54 years,Males,,,Filipino,,59,87.4
2023,British Columbia,25 to 54 years,Males,,,Arab,,59,81.1
2023,British Columbia,25 to 54 years,Males,,,Latin American,,59,92.3
2023,British Columbia,25 to 54 years,Males,,,Southeast Asian,,59,88.4
2023,British Columbia,25 to 54 years,Males,,,West Asian,,59,91.7
2023,British Columbia,25 to 54 years,Males,,,Korean,,59,90.0
2023,British Columbia,25 to 54 years,Males,,,Japanese,,59,87.7
2023,British Columbia,25 to 54 years,Males,,,Visible minority n.i.e,,59,88.3
2023,British Columbia,25 to 54 years,Males,,,Multiple visible minorities,,59,90.5
2023,British Columbia,25 to 54 years,Males,,,Not a visible minority,,59,87.0
2023,British Columbia,25 to 54 years,Females,,,Visible minority population,,59,78.0
2023,British Columbia,25 to 54 years,Females,,,South Asian,,59,82.8
2023,British Columbia,25 to 54 years,Females,,,Chinese,,59,72.6
2023,British Columbia,25 to 54 years,Females,,,Black,,59,88.1
2023,British Columbia,25 to 54 years,Females,,,Filipino,,59,90.0
2023,British Columbia,25 to 54 years,Females,,,Arab,,59,43.3
2023,British Columbia,25 to 54 years,Females,,,Latin American,,59,82.3
2023,British Columbia,25 to 54 years,Females,,,Southeast Asian,,59,81.7
2023,British Columbia,25 to 54 years,Females,,,West Asian,,59,66.4
2023,British Columbia,25 to 54 years,Females,,,Korean,,59,77.8
2023,British Columbia,25 to 54 years,Females,,,Japanese,,59,72.6
2023,British Columbia,25 to 54 years,Females,,,Visible minority n.i.e,,59,75.9
2023,British Columbia,25 to 54 years,Females,,,Multiple visible minorities,,59,69.4
2023,British Columbia,25 to 54 years,Females,,,Not a visible minority,,59,82.4
2023,British Columbia,55 years and over,Both sexes,,,Visible minority population,,59,38.5
2023,British Columbia,55 years and over,Both sexes,,,South Asian,,59,37.6
2023,British Columbia,55 years and over,Both sexes,,,Chinese,,59,33.5
2023,British Columbia,55 years and over,Both sexes,,,Black,,59,50.6
2023,British Columbia,55 years and over,Both sexes,,,Filipino,,59,49.7
2023,British Columbia,55 years and over,Both sexes,,,Arab,,59,43.6
2023,British Columbia,55 years and over,Both sexes,,,Latin American,,59,52.6
2023,British Columbia,55 years and over,Both sexes,,,Southeast Asian,,59,47.3
2023,British Columbia,55 years and over,Both sexes,,,West Asian,,59,53.6
2023,British Columbia,55 years and over,Both sexes,,,Korean,,59,36.7
2023,British Columbia,55 years and over,Both sexes,,,Japanese,,59,45.4
2023,British Columbia,55 years and over,Both sexes,,,Visible minority n.i.e,,59,32.4
2023,British Columbia,55 years and over,Both sexes,,,Multiple visible minorities,,59,
2023,British Columbia,55 years and over,Both sexes,,,Not a visible minority,,59,33.3
2023,British Columbia,55 years and over,Males,,,Visible minority population,,59,43.8
2023,British Columbia,55 years and over,Males,,,South Asian,,59,45.9
2023,British Columbia,55 years and over,Males,,,Chinese,,59,36.5
2023,British Columbia,55 years and over,Males,,,Black,,59,64.9
2023,British Columbia,55 years and over,Males,,,Filipino,,59,51.7
2023,British Columbia,55 years and over,Males,,,Arab,,59,
2023,British Columbia,55 years and over,Males,,,Latin American,,59,63.3
2023,British Columbia,55 years and over,Males,,,Southeast Asian,,59,53.0
2023,British Columbia,55 years and over,Males,,,West Asian,,59,62.8
2023,British Columbia,55 years and over,Males,,,Korean,,59,43.9
2023,British Columbia,55 years and over,Males,,,Japanese,,59,45.3
2023,British Columbia,55 years and over,Males,,,Visible minority n.i.e,,59,
2023,British Columbia,55 years and over,Males,,,Multiple visible minorities,,59,
2023,British Columbia,55 years and over,Males,,,Not a visible minority,,59,36.8
2023,British Columbia,55 years and over,Females,,,Visible minority population,,59,34.0
2023,British Columbia,55 years and over,Females,,,South Asian,,59,30.1
2023,British Columbia,55 years and over,Females,,,Chinese,,59,31.0
2023,British Columbia,55 years and over,Females,,,Black,,59,40.0
2023,British Columbia,55 years and over,Females,,,Filipino,,59,48.2
2023,British Columbia,55 years and over,Females,,,Arab,,59,
2023,British Columbia,55 years and over,Females,,,Latin American,,59,46.3
2023,British Columbia,55 years and over,Females,,,Southeast Asian,,59,41.4
2023,British Columbia,55 years and over,Females,,,West Asian,,59,43.9
2023,British Columbia,55 years and over,Females,,,Korean,,59,31.5
2023,British Columbia,55 years and over,Females,,,Japanese,,59,45.5
2023,British Columbia,55 years and over,Females,,,Visible minority n.i.e,,59,
2023,British Columbia,55 years and over,Females,,,Multiple visible minorities,,59,
2023,British Columbia,55 years and over,Females,,,Not a visible minority,,59,30.1
2015,Canada,"Total, 15 years and over",,,,,Landed immigrants,,58.2
2015,Canada,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,59.2
2015,Canada,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,66.9
2015,Canada,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,56.2
2015,Canada,"Total, 15 years and over",,,,,Born in Canada,,62.7
2015,Atlantic region,"Total, 15 years and over",,,,,Landed immigrants,,54.5
2015,Atlantic region,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,60.4
2015,Atlantic region,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,68.8
2015,Atlantic region,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,49.9
2015,Atlantic region,"Total, 15 years and over",,,,,Born in Canada,,56.5
2015,Newfoundland and Labrador,"Total, 15 years and over",,,,,Landed immigrants,10,60.0
2015,Newfoundland and Labrador,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",10,69.2
2015,Newfoundland and Labrador,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",10,85.7
2015,Newfoundland and Labrador,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",10,54.5
2015,Newfoundland and Labrador,"Total, 15 years and over",,,,,Born in Canada,10,53.5
2015,Prince Edward Island,"Total, 15 years and over",,,,,Landed immigrants,11,51.7
2015,Prince Edward Island,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",11,55.6
2015,Prince Edward Island,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",11,77.8
2015,Prince Edward Island,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",11,45.5
2015,Prince Edward Island,"Total, 15 years and over",,,,,Born in Canada,11,61.5
2015,Nova Scotia,"Total, 15 years and over",,,,,Landed immigrants,12,51.5
2015,Nova Scotia,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",12,59.8
2015,Nova Scotia,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",12,60.0
2015,Nova Scotia,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",12,47.6
2015,Nova Scotia,"Total, 15 years and over",,,,,Born in Canada,12,57.6
2015,New Brunswick,"Total, 15 years and over",,,,,Landed immigrants,13,58.6
2015,New Brunswick,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",13,63.8
2015,New Brunswick,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",13,81.1
2015,New Brunswick,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",13,53.3
2015,New Brunswick,"Total, 15 years and over",,,,,Born in Canada,13,56.4
2015,Quebec,"Total, 15 years and over",,,,,Landed immigrants,24,57.9
2015,Quebec,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",24,53.6
2015,Quebec,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",24,68.5
2015,Quebec,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",24,56.2
2015,Quebec,"Total, 15 years and over",,,,,Born in Canada,24,60.4
2015,"Montréal, Quebec","Total, 15 years and over",,,,,Landed immigrants,,57.3
2015,"Montréal, Quebec","Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,52.8
2015,"Montréal, Quebec","Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,68.0
2015,"Montréal, Quebec","Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,55.7
2015,"Montréal, Quebec","Total, 15 years and over",,,,,Born in Canada,,62.5
2015,Ontario,"Total, 15 years and over",,,,,Landed immigrants,35,57.1
2015,Ontario,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",35,54.8
2015,Ontario,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",35,63.8
2015,Ontario,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",35,56.2
2015,Ontario,"Total, 15 years and over",,,,,Born in Canada,35,63.2
2015,"Toronto, Ontario","Total, 15 years and over",,,,,Landed immigrants,,59.3
2015,"Toronto, Ontario","Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,55.6
2015,"Toronto, Ontario","Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,63.4
2015,"Toronto, Ontario","Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,59.1
2015,"Toronto, Ontario","Total, 15 years and over",,,,,Born in Canada,,66.4
2015,Manitoba and Saskatchewan,"Total, 15 years and over",,,,,Landed immigrants,,66.4
2015,Manitoba and Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,73.1
2015,Manitoba and Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,74.6
2015,Manitoba and Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,59.0
2015,Manitoba and Saskatchewan,"Total, 15 years and over",,,,,Born in Canada,,65.5
2015,Manitoba,"Total, 15 years and over",,,,,Landed immigrants,46,65.2
2015,Manitoba,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",46,70.2
2015,Manitoba,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",46,74.7
2015,Manitoba,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",46,58.9
2015,Manitoba,"Total, 15 years and over",,,,,Born in Canada,46,64.8
2015,Saskatchewan,"Total, 15 years and over",,,,,Landed immigrants,47,69.4
2015,Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",47,76.9
2015,Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",47,74.4
2015,Saskatchewan,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",47,59.4
2015,Saskatchewan,"Total, 15 years and over",,,,,Born in Canada,47,66.2
2015,Alberta,"Total, 15 years and over",,,,,Landed immigrants,48,66.1
2015,Alberta,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",48,71.4
2015,Alberta,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",48,74.9
2015,Alberta,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",48,61.8
2015,Alberta,"Total, 15 years and over",,,,,Born in Canada,48,69.7
2015,British Columbia,"Total, 15 years and over",,,,,Landed immigrants,59,55.3
2015,British Columbia,"Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",59,56.7
2015,British Columbia,"Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",59,64.7
2015,British Columbia,"Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",59,53.3
2015,British Columbia,"Total, 15 years and over",,,,,Born in Canada,59,62.9
2015,"Vancouver, British Columbia","Total, 15 years and over",,,,,Landed immigrants,,57.4
2015,"Vancouver, British Columbia","Total, 15 years and over",,,,,"Immigrants, landed 5 or less years earlier",,53.8
2015,"Vancouver, British Columbia","Total, 15 years and over",,,,,"Immigrants, landed more than 5 to 10 years earlier",,64.5
2015,"Vancouver, British Columbia","Total, 15 years and over",,,,,"Immigrants, landed more than 10 years earlier",,56.5
2015,"Vancouver, British Columbia","Total, 15 years and over",,,,,Born in Canada,,66.4
