Year,Geography,Gender,Age group,Selected demographic characteristics,GeoCode,Value
2021,Alberta,Total,25 to 64 years,Métis,48,79.4470046082949
2021,Alberta,Total,25 to 64 years,Inuk (Inuit),48,76.1245674740484
2021,Alberta,Total,25 to 64 years,Non-Indigenous identity,48,89.0624746741504
2021,Alberta,Men+,25 to 64 years,Total,48,86.2946452031039
2021,Alberta,Men+,25 to 64 years,Indigenous identity,48,68.2506567763869
2021,Alberta,Men+,25 to 64 years,First Nations (North American Indian),48,60.8208366219416
2021,Alberta,Men+,25 to 64 years,Métis,48,75.6389252948886
2021,Alberta,Men+,25 to 64 years,Inuk (Inuit),48,71.1267605633803
2021,Alberta,Men+,25 to 64 years,Non-Indigenous identity,48,87.37831627324
2021,Alberta,Women+,25 to 64 years,Total,48,89.7962183874748
2021,Alberta,Women+,25 to 64 years,Indigenous identity,48,76.0391363022942
2021,Alberta,Women+,25 to 64 years,First Nations (North American Indian),48,69.5100313907465
2021,Alberta,Women+,25 to 64 years,Métis,48,82.7935222672065
2021,Alberta,Women+,25 to 64 years,Inuk (Inuit),48,80.9523809523809
2021,Alberta,Women+,25 to 64 years,Non-Indigenous identity,48,90.7381570558723
2021,Alberta,Total,65 to 74 years,Total,48,80.6527712619798
2021,Alberta,Total,65 to 74 years,Indigenous identity,48,62.4907612712491
2021,Alberta,Total,65 to 74 years,First Nations (North American Indian),48,57.9535683576956
2021,Alberta,Total,65 to 74 years,Métis,48,64.8854961832061
2021,Alberta,Total,65 to 74 years,Inuk (Inuit),48,72.2222222222222
2021,Alberta,Total,65 to 74 years,Non-Indigenous identity,48,81.335447351219
2021,Alberta,Men+,65 to 74 years,Total,48,79.4158132364277
2021,Alberta,Men+,65 to 74 years,Indigenous identity,48,56.2238930659983
2021,Alberta,Men+,65 to 74 years,First Nations (North American Indian),48,51.8664047151277
2021,Alberta,Men+,65 to 74 years,Métis,48,57.8947368421053
2021,Alberta,Men+,65 to 74 years,Inuk (Inuit),48,100.0
2021,Alberta,Men+,65 to 74 years,Non-Indigenous identity,48,80.2089560736755
2021,Alberta,Women+,65 to 74 years,Total,48,81.8243560942479
2021,Alberta,Women+,65 to 74 years,Indigenous identity,48,67.5066312997347
2021,Alberta,Women+,65 to 74 years,First Nations (North American Indian),48,62.7480916030534
2021,Alberta,Women+,65 to 74 years,Métis,48,70.6179066834805
2021,Alberta,Women+,65 to 74 years,Inuk (Inuit),48,66.6666666666667
2021,Alberta,Women+,65 to 74 years,Non-Indigenous identity,48,82.4137274630843
2021,Alberta,Total,75 years and over,Total,48,65.3351276058267
2021,Alberta,Total,75 years and over,Indigenous identity,48,44.8924731182796
2021,Alberta,Total,75 years and over,First Nations (North American Indian),48,38.2932166301969
2021,Alberta,Total,75 years and over,Métis,48,48.8524590163934
2021,Alberta,Total,75 years and over,Inuk (Inuit),48,100.0
2021,Alberta,Total,75 years and over,Non-Indigenous identity,48,65.8899127061106
2021,Alberta,Men+,75 years and over,Total,48,65.3082121646529
2021,Alberta,Men+,75 years and over,Indigenous identity,48,41.2
2021,Alberta,Men+,75 years and over,First Nations (North American Indian),48,35.4679802955665
2021,Alberta,Men+,75 years and over,Métis,48,44.043321299639
2021,Alberta,Men+,75 years and over,Inuk (Inuit),48,100.0
2021,Alberta,Men+,75 years and over,Non-Indigenous identity,48,65.9398970263739
2021,Alberta,Women+,75 years and over,Total,48,65.3610234840519
2021,Alberta,Women+,75 years and over,Indigenous identity,48,47.8119935170178
2021,Alberta,Women+,75 years and over,First Nations (North American Indian),48,40.1574803149606
2021,Alberta,Women+,75 years and over,Métis,48,52.8528528528528
2021,Alberta,Women+,75 years and over,Inuk (Inuit),48,
2021,Alberta,Women+,75 years and over,Non-Indigenous identity,48,65.8456412103746
2021,British Columbia,Total,Total,Total,59,84.6842696682713
2021,British Columbia,Total,Total,Indigenous identity,59,70.1842051468417
2021,British Columbia,Total,Total,First Nations (North American Indian),59,66.3737724285609
2021,British Columbia,Total,Total,Métis,59,76.4538913459634
2021,British Columbia,Total,Total,Inuk (Inuit),59,74.1035856573705
2021,British Columbia,Total,Total,Non-Indigenous identity,59,85.4861077961656
2021,British Columbia,Men+,Total,Total,59,83.3298753414258
2021,British Columbia,Men+,Total,Indigenous identity,59,66.3623395149786
2021,British Columbia,Men+,Total,First Nations (North American Indian),59,62.442218798151
2021,British Columbia,Men+,Total,Métis,59,72.9287090558767
2021,British Columbia,Men+,Total,Inuk (Inuit),59,77.3584905660377
2021,British Columbia,Men+,Total,Non-Indigenous identity,59,84.2479570202342
2021,British Columbia,Women+,Total,Total,59,85.9732438674182
2021,British Columbia,Women+,Total,Indigenous identity,59,73.6780309619064
2021,British Columbia,Women+,Total,First Nations (North American Indian),59,69.9914929817099
2021,British Columbia,Women+,Total,Métis,59,79.6930492135971
2021,British Columbia,Women+,Total,Inuk (Inuit),59,71.5277777777778
2021,British Columbia,Women+,Total,Non-Indigenous identity,59,86.6674193928445
2021,British Columbia,Total,15 to 24 years,Total,59,69.3389592123769
2021,British Columbia,Total,15 to 24 years,Indigenous identity,59,57.0391872278665
2021,British Columbia,Total,15 to 24 years,First Nations (North American Indian),59,54.8139087890966
2021,British Columbia,Total,15 to 24 years,Métis,59,61.1573111573112
2021,British Columbia,Total,15 to 24 years,Inuk (Inuit),59,61.4035087719298
2021,British Columbia,Total,15 to 24 years,Non-Indigenous identity,59,70.4429796441737
2021,British Columbia,Men+,15 to 24 years,Total,59,68.3244449956592
2021,British Columbia,Men+,15 to 24 years,Indigenous identity,59,55.4312755431276
2021,British Columbia,Men+,15 to 24 years,First Nations (North American Indian),59,52.6889040163376
2021,British Columbia,Men+,15 to 24 years,Métis,59,60.5504587155963
2021,British Columbia,Men+,15 to 24 years,Inuk (Inuit),59,66.6666666666667
2021,British Columbia,Men+,15 to 24 years,Non-Indigenous identity,59,69.480431718572
2021,British Columbia,Women+,15 to 24 years,Total,59,70.4329219364946
2021,British Columbia,Women+,15 to 24 years,Indigenous identity,59,58.7607333488048
2021,British Columbia,Women+,15 to 24 years,First Nations (North American Indian),59,57.0607258354294
2021,British Columbia,Women+,15 to 24 years,Métis,59,61.8837380426784
2021,British Columbia,Women+,15 to 24 years,Inuk (Inuit),59,50.0
2021,British Columbia,Women+,15 to 24 years,Non-Indigenous identity,59,71.4800241500635
2021,British Columbia,Total,25 to 64 years,Total,59,90.3780464473516
2021,British Columbia,Total,25 to 64 years,Indigenous identity,59,76.1639814309121
2021,British Columbia,Total,25 to 64 years,First Nations (North American Indian),59,72.170881522882
2021,British Columbia,Total,25 to 64 years,Métis,59,82.8594153907337
2021,British Columbia,Total,25 to 64 years,Inuk (Inuit),59,82.2485207100592
2021,British Columbia,Total,25 to 64 years,Non-Indigenous identity,59,91.1960100260079
2021,British Columbia,Men+,25 to 64 years,Total,59,88.6705602850921
2021,British Columbia,Men+,25 to 64 years,Indigenous identity,59,72.0307625335558
2021,British Columbia,Men+,25 to 64 years,First Nations (North American Indian),59,67.793449119944
2021,British Columbia,Men+,25 to 64 years,Métis,59,79.4173931533064
2021,British Columbia,Men+,25 to 64 years,Inuk (Inuit),59,82.8125
2021,British Columbia,Men+,25 to 64 years,Non-Indigenous identity,59,89.5924747255573
2021,British Columbia,Women+,25 to 64 years,Total,59,92.0045988517378
2021,British Columbia,Women+,25 to 64 years,Indigenous identity,59,79.8427125636563
2021,British Columbia,Women+,25 to 64 years,First Nations (North American Indian),59,76.1378002528445
2021,British Columbia,Women+,25 to 64 years,Métis,59,85.8636788048553
2021,British Columbia,Women+,25 to 64 years,Inuk (Inuit),59,81.9047619047619
2021,British Columbia,Women+,25 to 64 years,Non-Indigenous identity,59,92.7300467318453
2021,British Columbia,Total,65 to 74 years,Total,59,82.5162220620043
2021,British Columbia,Total,65 to 74 years,Indigenous identity,59,65.6833824975418
2021,British Columbia,Total,65 to 74 years,First Nations (North American Indian),59,59.3435448577681
2021,British Columbia,Total,65 to 74 years,Métis,59,73.7171464330413
2021,British Columbia,Total,65 to 74 years,Inuk (Inuit),59,53.3333333333333
2021,British Columbia,Total,65 to 74 years,Non-Indigenous identity,59,83.1261117040199
2021,British Columbia,Men+,65 to 74 years,Total,59,81.4324661021539
2021,British Columbia,Men+,65 to 74 years,Indigenous identity,59,61.3390928725702
2021,British Columbia,Men+,65 to 74 years,First Nations (North American Indian),59,55.3008595988539
2021,British Columbia,Men+,65 to 74 years,Métis,59,69.0637720488467
2021,British Columbia,Men+,65 to 74 years,Inuk (Inuit),59,100.0
2021,British Columbia,Men+,65 to 74 years,Non-Indigenous identity,59,82.1260460251046
2021,British Columbia,Women+,65 to 74 years,Total,59,83.499942736539
2021,British Columbia,Women+,65 to 74 years,Indigenous identity,59,69.2828146143437
2021,British Columbia,Women+,65 to 74 years,First Nations (North American Indian),59,62.8132578819725
2021,British Columbia,Women+,65 to 74 years,Métis,59,77.7906976744186
2021,British Columbia,Women+,65 to 74 years,Inuk (Inuit),59,40.0
2021,British Columbia,Women+,65 to 74 years,Non-Indigenous identity,59,84.0347690270445
2021,British Columbia,Total,75 years and over,Total,59,69.7203648211879
2021,British Columbia,Total,75 years and over,Indigenous identity,59,47.2727272727273
2021,British Columbia,Total,75 years and over,First Nations (North American Indian),59,43.8927507447865
2021,British Columbia,Total,75 years and over,Métis,59,50.1644736842105
2021,British Columbia,Total,75 years and over,Inuk (Inuit),59,50.0
2021,British Columbia,Total,75 years and over,Non-Indigenous identity,59,70.2322157531955
2021,British Columbia,Men+,75 years and over,Total,59,70.5267344735496
2021,British Columbia,Men+,75 years and over,Indigenous identity,59,42.2252010723861
2021,British Columbia,Men+,75 years and over,First Nations (North American Indian),59,38.7951807228916
2021,British Columbia,Men+,75 years and over,Métis,59,43.6241610738255
2021,British Columbia,Men+,75 years and over,Inuk (Inuit),59,100.0
2021,British Columbia,Men+,75 years and over,Non-Indigenous identity,59,71.1387187599779
2021,British Columbia,Women+,75 years and over,Total,59,69.0326023675529
2021,British Columbia,Women+,75 years and over,Indigenous identity,59,51.1482254697286
2021,British Columbia,Women+,75 years and over,First Nations (North American Indian),59,47.3773265651438
2021,British Columbia,Women+,75 years and over,Métis,59,56.4935064935065
2021,British Columbia,Women+,75 years and over,Inuk (Inuit),59,28.5714285714286
2021,British Columbia,Women+,75 years and over,Non-Indigenous identity,59,69.455620126161
2021,Yukon,Total,Total,Total,60,82.1967963386728
2021,Yukon,Total,Total,Indigenous identity,60,64.9187592319055
2021,Yukon,Total,Total,First Nations (North American Indian),60,63.0291627469426
2021,Yukon,Total,Total,Métis,60,73.3990147783251
2021,Yukon,Total,Total,Inuk (Inuit),60,64.8648648648649
2021,Yukon,Total,Total,Non-Indigenous identity,60,86.6756393001346
2021,Yukon,Men+,Total,Total,60,77.9425393883225
2021,Yukon,Men+,Total,Indigenous identity,60,58.8785046728972
2021,Yukon,Men+,Total,First Nations (North American Indian),60,57.3673870333988
2021,Yukon,Men+,Total,Métis,60,64.5833333333333
2021,Yukon,Men+,Total,Inuk (Inuit),60,78.5714285714286
2021,Yukon,Men+,Total,Non-Indigenous identity,60,82.6204238921002
2021,Yukon,Women+,Total,Total,60,86.3253012048193
2021,Yukon,Women+,Total,Indigenous identity,60,70.5056179775281
2021,Yukon,Women+,Total,First Nations (North American Indian),60,68.4115523465704
2021,Yukon,Women+,Total,Métis,60,80.7339449541284
2021,Yukon,Women+,Total,Inuk (Inuit),60,59.0909090909091
2021,Yukon,Women+,Total,Non-Indigenous identity,60,90.6789413118527
2021,Yukon,Total,15 to 24 years,Total,60,61.6686819830713
2021,Yukon,Total,15 to 24 years,Indigenous identity,60,56.0975609756098
2021,Yukon,Total,15 to 24 years,First Nations (North American Indian),60,57.7889447236181
2021,Yukon,Total,15 to 24 years,Métis,60,50.0
2021,Yukon,Total,15 to 24 years,Inuk (Inuit),60,60.0
2021,Yukon,Total,15 to 24 years,Non-Indigenous identity,60,64.1379310344827
2021,Yukon,Men+,15 to 24 years,Total,60,57.7726218097448
2021,Yukon,Men+,15 to 24 years,Indigenous identity,60,51.9083969465649
2021,Yukon,Men+,15 to 24 years,First Nations (North American Indian),60,53.4653465346535
2021,Yukon,Men+,15 to 24 years,Métis,60,50.0
2021,Yukon,Men+,15 to 24 years,Inuk (Inuit),60,0.0
2021,Yukon,Men+,15 to 24 years,Non-Indigenous identity,60,60.4651162790698
2021,Yukon,Women+,15 to 24 years,Total,60,65.989847715736
2021,Yukon,Women+,15 to 24 years,Indigenous identity,60,60.6837606837607
2021,Yukon,Women+,15 to 24 years,First Nations (North American Indian),60,62.8865979381443
2021,Yukon,Women+,15 to 24 years,Métis,60,60.0
2021,Yukon,Women+,15 to 24 years,Inuk (Inuit),60,50.0
2021,Yukon,Women+,15 to 24 years,Non-Indigenous identity,60,68.1003584229391
2021,Yukon,Total,25 to 64 years,Total,60,87.6829001965495
2021,Yukon,Total,25 to 64 years,Indigenous identity,60,70.2470461868958
2021,Yukon,Total,25 to 64 years,First Nations (North American Indian),60,68.0939226519337
2021,Yukon,Total,25 to 64 years,Métis,60,79.5774647887324
2021,Yukon,Total,25 to 64 years,Inuk (Inuit),60,67.8571428571429
2021,Yukon,Total,25 to 64 years,Non-Indigenous identity,60,92.1579380312586
2021,Yukon,Men+,25 to 64 years,Total,60,83.8429940666362
2021,Yukon,Men+,25 to 64 years,Indigenous identity,60,64.0
2021,Yukon,Men+,25 to 64 years,First Nations (North American Indian),60,62.0588235294118
2021,Yukon,Men+,25 to 64 years,Métis,60,70.1754385964912
2021,Yukon,Men+,25 to 64 years,Inuk (Inuit),60,81.8181818181818
2021,Yukon,Men+,25 to 64 years,Non-Indigenous identity,60,88.6118980169972
2021,Yukon,Women+,25 to 64 years,Total,60,91.2060301507538
2021,Yukon,Women+,25 to 64 years,Indigenous identity,60,75.296442687747
2021,Yukon,Women+,25 to 64 years,First Nations (North American Indian),60,73.4375
2021,Yukon,Women+,25 to 64 years,Métis,60,85.0574712643678
2021,Yukon,Women+,25 to 64 years,Inuk (Inuit),60,58.8235294117647
2021,Yukon,Women+,25 to 64 years,Non-Indigenous identity,60,95.4328199681359
2021,Yukon,Total,65 to 74 years,Total,60,80.4161566707466
2021,Yukon,Total,65 to 74 years,Indigenous identity,60,59.5238095238095
2021,Yukon,Total,65 to 74 years,First Nations (North American Indian),60,54.2553191489362
2021,Yukon,Total,65 to 74 years,Métis,60,72.7272727272727
2021,Yukon,Total,65 to 74 years,Inuk (Inuit),60,100.0
2021,Yukon,Total,65 to 74 years,Non-Indigenous identity,60,84.370477568741
2021,Yukon,Men+,65 to 74 years,Total,60,76.1124121779859
2021,Yukon,Men+,65 to 74 years,Indigenous identity,60,51.6129032258064
2021,Yukon,Men+,65 to 74 years,First Nations (North American Indian),60,46.8085106382979
2021,Yukon,Men+,65 to 74 years,Métis,60,72.7272727272727
2021,Yukon,Men+,65 to 74 years,Inuk (Inuit),60,
2021,Yukon,Men+,65 to 74 years,Non-Indigenous identity,60,80.2739726027397
2021,Yukon,Women+,65 to 74 years,Total,60,85.3846153846154
2021,Yukon,Women+,65 to 74 years,Indigenous identity,60,67.1875
2021,Yukon,Women+,65 to 74 years,First Nations (North American Indian),60,61.2244897959184
2021,Yukon,Women+,65 to 74 years,Métis,60,77.7777777777778
2021,Yukon,Women+,65 to 74 years,Inuk (Inuit),60,
2021,Yukon,Women+,65 to 74 years,Non-Indigenous identity,60,88.9230769230769
2021,Yukon,Total,75 years and over,Total,60,61.8618618618619
2021,Yukon,Total,75 years and over,Indigenous identity,60,26.0
2021,Yukon,Total,75 years and over,First Nations (North American Indian),60,24.4444444444444
2021,Yukon,Total,75 years and over,Métis,60,40.0
2021,Yukon,Total,75 years and over,Inuk (Inuit),60,
2021,Yukon,Total,75 years and over,Non-Indigenous identity,60,68.1978798586572
2021,Yukon,Men+,75 years and over,Total,60,59.5744680851064
2021,Yukon,Men+,75 years and over,Indigenous identity,60,25.0
2021,Yukon,Men+,75 years and over,First Nations (North American Indian),60,20.0
2021,Yukon,Men+,75 years and over,Métis,60,0.0
2021,Yukon,Men+,75 years and over,Inuk (Inuit),60,
2021,Yukon,Men+,75 years and over,Non-Indigenous identity,60,64.8148148148148
2021,Yukon,Women+,75 years and over,Total,60,64.6258503401361
2021,Yukon,Women+,75 years and over,Indigenous identity,60,26.9230769230769
2021,Yukon,Women+,75 years and over,First Nations (North American Indian),60,25.0
2021,Yukon,Women+,75 years and over,Métis,60,
2021,Yukon,Women+,75 years and over,Inuk (Inuit),60,
2021,Yukon,Women+,75 years and over,Non-Indigenous identity,60,72.5
2021,Northwest Territories,Total,Total,Total,61,69.9248120300752
2021,Northwest Territories,Total,Total,Indigenous identity,61,49.1559086395233
2021,Northwest Territories,Total,Total,First Nations (North American Indian),61,46.1579509071505
2021,Northwest Territories,Total,Total,Métis,61,66.2995594713656
2021,Northwest Territories,Total,Total,Inuk (Inuit),61,44.9832775919732
2021,Northwest Territories,Total,Total,Non-Indigenous identity,61,88.6079714455681
2021,Northwest Territories,Men+,Total,Total,61,66.4496124031008
2021,Northwest Territories,Men+,Total,Indigenous identity,61,43.1956668923494
2021,Northwest Territories,Men+,Total,First Nations (North American Indian),61,39.4006659267481
2021,Northwest Territories,Men+,Total,Métis,61,61.5384615384615
2021,Northwest Territories,Men+,Total,Inuk (Inuit),61,39.3728222996516
2021,Northwest Territories,Men+,Total,Non-Indigenous identity,61,86.0983981693364
2021,Northwest Territories,Women+,Total,Total,61,73.495883470551
2021,Northwest Territories,Women+,Total,Indigenous identity,61,54.8930654569021
2021,Northwest Territories,Women+,Total,First Nations (North American Indian),61,52.3613963039014
2021,Northwest Territories,Women+,Total,Métis,61,71.6346153846154
2021,Northwest Territories,Women+,Total,Inuk (Inuit),61,49.8392282958199
2021,Northwest Territories,Women+,Total,Non-Indigenous identity,61,91.2693498452012
