Year,data.Geography,data.Population characteristics,data.Educational attainment level,data.Age group,data.Sex,GeoCode,Value
2020,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,10,36.0
2020,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,10,11.0
2020,data.Prince Edward Island,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,11,31.0
2020,data.Prince Edward Island,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,11,
2020,data.Nova Scotia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,12,28.0
2020,data.Nova Scotia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,12,18.0
2020,data.New Brunswick,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,13,33.0
2020,data.New Brunswick,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,13,14.0
2020,data.Quebec,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,24,26.0
2020,data.Quebec,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,24,12.0
2020,data.Ontario,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,35,33.0
2020,data.Ontario,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,35,15.0
2020,data.Manitoba,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,46,27.0
2020,data.Manitoba,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,46,14.0
2020,data.Saskatchewan,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,47,21.0
2020,data.Saskatchewan,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,47,15.0
2020,data.Alberta,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,48,22.0
2020,data.Alberta,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,48,14.0
2020,data.British Columbia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,59,23.0
2020,data.British Columbia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,59,15.0
2020,data.Yukon,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,60,21.0
2020,data.Yukon,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,60,12.0
2020,data.Northwest Territories,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,61,22.0
2020,data.Northwest Territories,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,61,5.0
2020,data.Nunavut,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,62,22.0
2020,data.Nunavut,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,62,4.0
2021,data.Canada,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,,27.0
2021,data.Canada,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,,16.0
2021,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,10,38.0
2021,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,10,16.0
2021,data.Prince Edward Island,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,11,36.0
2021,data.Prince Edward Island,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,11,
2021,data.Nova Scotia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,12,38.0
2021,data.Nova Scotia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,12,19.0
2021,data.New Brunswick,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,13,34.0
2021,data.New Brunswick,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,13,14.0
2021,data.Quebec,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,24,17.0
2021,data.Quebec,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,24,12.0
2021,data.Ontario,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,35,34.0
2021,data.Ontario,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,35,17.0
2021,data.Manitoba,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,46,25.0
2021,data.Manitoba,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,46,16.0
2021,data.Saskatchewan,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,47,21.0
2021,data.Saskatchewan,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,47,17.0
2021,data.Alberta,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,48,25.0
2021,data.Alberta,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,48,12.0
2021,data.British Columbia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,59,27.0
2021,data.British Columbia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,59,18.0
2021,data.Yukon,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,60,22.0
2021,data.Yukon,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,60,12.0
2021,data.Northwest Territories,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,61,25.0
2021,data.Northwest Territories,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,61,4.0
2021,data.Nunavut,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,62,22.0
2021,data.Nunavut,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,62,3.0
2022,data.Canada,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,,29.0
2022,data.Canada,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,,16.0
2022,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,10,39.0
2022,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,10,17.0
2022,data.Prince Edward Island,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,11,34.0
2022,data.Prince Edward Island,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,11,26.0
2022,data.Nova Scotia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,12,34.0
2022,data.Nova Scotia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,12,21.0
2022,data.New Brunswick,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,13,37.0
2022,data.New Brunswick,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,13,16.0
2022,data.Quebec,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,24,23.0
2022,data.Quebec,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,24,12.0
2022,data.Ontario,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,35,36.0
2022,data.Ontario,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,35,17.0
2022,data.Manitoba,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,46,25.0
2022,data.Manitoba,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,46,17.0
2022,data.Saskatchewan,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,47,21.0
2022,data.Saskatchewan,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,47,17.0
2022,data.Alberta,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,48,24.0
2022,data.Alberta,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,48,15.0
2022,data.British Columbia,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,59,27.0
2022,data.British Columbia,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,59,18.0
2022,data.Yukon,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,60,18.0
2022,data.Yukon,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,60,14.0
2022,data.Northwest Territories,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,61,26.0
2022,data.Northwest Territories,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,61,6.0
2022,data.Nunavut,data.Off-reserve Indigenous population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,62,17.0
2022,data.Nunavut,data.Off-reserve Indigenous population,data.University,"data.Total, 25 to 64 years",data.Both sexes,62,3.0
2010,data.Alberta,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,48,30.0
2010,data.British Columbia,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,59,31.0
2010,data.Canada,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,,32.0
2010,data.Manitoba,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,46,32.0
2010,data.New Brunswick,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,13,32.0
2010,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,10,35.0
2010,data.Northwest Territories,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,61,26.0
2010,data.Nova Scotia,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,12,39.0
2010,data.Nunavut,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,62,12.0
2010,data.Ontario,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,35,36.0
2010,data.Prince Edward Island,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,11,0.0
2010,data.Quebec,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,24,24.0
2010,data.Saskatchewan,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,47,29.0
2010,data.Yukon,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,60,22.0
2011,data.Alberta,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,48,31.0
2011,data.British Columbia,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,59,32.0
2011,data.Canada,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,,33.0
2011,data.Manitoba,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,46,31.0
2011,data.New Brunswick,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,13,27.0
2011,data.Newfoundland and Labrador,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,10,38.0
2011,data.Northwest Territories,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,61,28.0
2011,data.Nova Scotia,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,12,35.0
2011,data.Nunavut,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,62,17.0
2011,data.Ontario,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,35,40.0
2011,data.Prince Edward Island,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,11,0.0
2011,data.Quebec,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,24,33.0
2011,data.Saskatchewan,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,47,27.0
2011,data.Yukon,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,60,40.0
2012,data.Alberta,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,48,34.0
2012,data.British Columbia,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,59,32.0
2012,data.Canada,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,,35.0
2012,data.Manitoba,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,46,31.0
2012,data.New Brunswick,data.Off-reserve Indigenous population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,13,39.0
