Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2023,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.8
2023,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],63.6
2023,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],9.5
2023,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.1
2023,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",49.7
2023,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],6.8
2023,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],3.7
2023,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.0
2023,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.4
2023,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",65.6
2023,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.5
2023,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],74.7
2023,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.3
2023,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.2
2023,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",15.8
2023,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.0
2023,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],2.2
2023,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],1.7
2023,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.3
2023,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",22.8
2023,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.2
2023,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],224.6
2023,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],16.9
2023,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.3
2023,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",98.7
2023,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],17.1
2023,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],8.1
2023,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],21.2
2023,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",20.9
2023,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",41.2
2023,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.9
2023,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],239.1
2023,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],22.3
2023,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],0.9
2023,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",147.5
2023,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],20.8
2023,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],9.7
2023,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],23.9
2023,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",27.1
2023,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",63.6
2023,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.5
2023,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],210.5
2023,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],11.6
2023,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.7
2023,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",51.0
2023,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],13.5
2023,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],6.6
2023,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],18.6
2023,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",14.9
2023,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",19.3
2023,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.5
2023,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],542.4
2023,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],37.1
2023,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],8.7
2023,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",239.8
2023,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],48.9
2023,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],18.1
2023,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],75.0
2023,data.65 to 74 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",30.6
2023,data.65 to 74 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",43.6
2023,data.65 to 74 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.0
2023,data.65 to 74 years,data.Males,data.Malignant neoplasms [C00-C97],617.6
2023,data.65 to 74 years,data.Males,data.Diabetes mellitus [E10-E14],47.5
2023,data.65 to 74 years,data.Males,data.Alzheimer's disease [G30],7.5
2023,data.65 to 74 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",338.5
2023,data.65 to 74 years,data.Males,data.Cerebrovascular diseases [I60-I69],58.5
2023,data.65 to 74 years,data.Males,data.Influenza and pneumonia [J09-J18],20.9
2023,data.65 to 74 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],84.2
2023,data.65 to 74 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",39.5
2023,data.65 to 74 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",61.1
2023,data.65 to 74 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.6
2023,data.65 to 74 years,data.Females,data.Malignant neoplasms [C00-C97],472.4
2023,data.65 to 74 years,data.Females,data.Diabetes mellitus [E10-E14],27.3
2023,data.65 to 74 years,data.Females,data.Alzheimer's disease [G30],9.8
2023,data.65 to 74 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",147.9
2023,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],40.0
2023,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],15.4
2023,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],66.5
2023,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",22.4
2023,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",27.2
2023,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",3.8
2023,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1114.7
2023,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],89.1
2023,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],57.7
2023,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",628.4
2023,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],172.6
2023,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],65.4
2023,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],190.1
2023,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",33.5
2023,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",126.4
2023,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.4
2023,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1320.0
2023,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],113.2
2023,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],52.1
2023,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",796.0
2023,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],192.4
2023,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],77.5
2023,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],208.3
2023,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",45.0
2023,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",143.1
2023,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.7
2023,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],938.6
2023,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],68.4
2023,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],62.5
2023,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",484.6
2023,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],155.7
2023,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],55.1
2023,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],174.4
2023,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",23.5
2023,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",112.0
2023,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",3.7
2023,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2031.4
2023,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],242.2
2023,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],382.6
2023,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2831.0
2023,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],704.1
2023,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],369.7
2023,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],449.3
2023,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",35.6
2023,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",676.4
2023,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.4
2023,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2651.7
2023,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],278.3
2023,data.85 and over,data.Males,data.Alzheimer's disease [G30],306.8
2023,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3193.2
2023,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],686.2
2023,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],430.1
2023,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],526.5
2023,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",54.3
2023,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",698.8
2023,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.0
2023,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1664.0
2023,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],220.8
2023,data.85 and over,data.Females,data.Alzheimer's disease [G30],427.6
2023,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2616.4
2023,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],714.7
2023,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],333.9
2023,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],403.6
2023,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",24.5
2023,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",663.2
2023,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.7
2024,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],207.4
2024,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],16.7
2024,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],12.8
2024,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",140.5
2024,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],33.2
2024,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],18.6
2024,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],32.0
2024,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",11.2
2024,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",49.5
2024,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.3
2024,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],219.8
2024,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],19.1
2024,data.All ages,data.Males,data.Alzheimer's disease [G30],8.4
2024,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",156.3
2024,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],30.6
2024,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],18.0
2024,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],31.0
2024,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.6
2024,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",58.9
2024,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.0
2024,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],195.1
2024,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],14.2
2024,data.All ages,data.Females,data.Alzheimer's disease [G30],17.3
2024,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",124.8
2024,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],35.7
2024,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],19.2
2024,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],33.0
2024,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",8.8
2024,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",40.0
2024,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.7
2024,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.1
2024,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.1
2024,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2024,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2024,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2024,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.2
2024,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2024,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2024,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",1.8
2024,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.7
2024,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.2
2024,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2024,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2024,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2024,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2024,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.3
2024,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2024,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2024,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.2
2024,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.2
2024,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],1.9
2024,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.1
2024,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2024,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.5
2024,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.1
2024,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.1
2024,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2024,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2024,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",1.3
2024,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.2
2024,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.6
2024,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.3
2024,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2024,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2024,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2024,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.4
2024,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2024,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2024,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",15.8
