Year,data.Geography,data.Population,data.Sex,data.Age group,GeoCode,Value
2015,data.Canada,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,,7.7
2015,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,,6.0
2015,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,,5.7
2015,data.Atlantic region,data.Landed immigrants,data.Both sexes,data.15 years and over,,8.3
2015,data.Atlantic region,data.Landed immigrants,data.Both sexes,data.25 to 54 years,,8.6
2015,data.Atlantic region,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,,9.5
2015,data.Atlantic region,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,,9.3
2015,data.Atlantic region,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,,10.6
2015,data.Atlantic region,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,,9.2
2015,data.Atlantic region,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,,7.2
2015,data.Atlantic region,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,,7.9
2015,data.Quebec,data.Landed immigrants,data.Both sexes,data.15 years and over,24,10.9
2015,data.Quebec,data.Landed immigrants,data.Both sexes,data.25 to 54 years,24,10.6
2015,data.Quebec,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,24,17.7
2015,data.Quebec,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,24,16.4
2015,data.Quebec,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,24,11.2
2015,data.Quebec,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,24,10.4
2015,data.Quebec,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,24,8.6
2015,data.Quebec,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,24,8.0
2015,data.Ontario,data.Landed immigrants,data.Both sexes,data.15 years and over,35,6.8
2015,data.Ontario,data.Landed immigrants,data.Both sexes,data.25 to 54 years,35,6.2
2015,data.Ontario,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,35,11.6
2015,data.Ontario,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,35,10.2
2015,data.Ontario,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,35,8.4
2015,data.Ontario,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,35,7.2
2015,data.Ontario,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,35,5.8
2015,data.Ontario,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,35,5.4
2015,data.Manitoba,data.Landed immigrants,data.Both sexes,data.15 years and over,46,6.8
2015,data.Manitoba,data.Landed immigrants,data.Both sexes,data.25 to 54 years,46,6.5
2015,data.Manitoba,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,46,11.3
2015,data.Manitoba,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,46,10.2
2015,data.Manitoba,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,46,7.0
2015,data.Manitoba,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,46,5.4
2015,data.Manitoba,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,46,4.1
2015,data.Manitoba,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,46,4.1
2015,data.Saskatchewan,data.Landed immigrants,data.Both sexes,data.15 years and over,47,5.5
2015,data.Saskatchewan,data.Landed immigrants,data.Both sexes,data.25 to 54 years,47,4.8
2015,data.Saskatchewan,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,47,5.9
2015,data.Saskatchewan,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,47,5.8
2015,data.Saskatchewan,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,47,6.5
2015,data.Saskatchewan,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,47,4.1
2015,data.Saskatchewan,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,47,4.2
2015,data.Saskatchewan,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,47,3.7
2015,data.Alberta,data.Landed immigrants,data.Both sexes,data.15 years and over,48,7.0
2015,data.Alberta,data.Landed immigrants,data.Both sexes,data.25 to 54 years,48,6.5
2015,data.Alberta,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,48,9.3
2015,data.Alberta,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,48,8.3
2015,data.Alberta,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,48,7.2
2015,data.Alberta,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,48,6.9
2015,data.Alberta,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,48,5.9
2015,data.Alberta,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,48,5.5
2015,data.British Columbia,data.Landed immigrants,data.Both sexes,data.15 years and over,59,6.7
2015,data.British Columbia,data.Landed immigrants,data.Both sexes,data.25 to 54 years,59,6.2
2015,data.British Columbia,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,59,11.9
2015,data.British Columbia,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,59,10.2
2015,data.British Columbia,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,59,8.5
2015,data.British Columbia,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,59,7.1
2015,data.British Columbia,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,59,5.2
2015,data.British Columbia,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,59,5.1
2016,data.Canada,data.Landed immigrants,data.Both sexes,data.15 years and over,,7.5
2016,data.Canada,data.Landed immigrants,data.Both sexes,data.25 to 54 years,,6.9
2016,data.Canada,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,,10.9
2016,data.Canada,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,,10.0
2016,data.Canada,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,,8.9
2016,data.Canada,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,,7.8
2016,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,,6.4
2016,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,,5.8
2016,data.Atlantic region,data.Landed immigrants,data.Both sexes,data.15 years and over,,7.4
2016,data.Atlantic region,data.Landed immigrants,data.Both sexes,data.25 to 54 years,,6.8
2016,data.Atlantic region,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,,9.5
2016,data.Atlantic region,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,,9.2
2016,data.Atlantic region,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,,8.1
2016,data.Atlantic region,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,,5.7
2016,data.Atlantic region,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,,6.1
2016,data.Atlantic region,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,,5.9
2016,data.Quebec,data.Landed immigrants,data.Both sexes,data.15 years and over,24,9.8
2016,data.Quebec,data.Landed immigrants,data.Both sexes,data.25 to 54 years,24,9.1
2016,data.Quebec,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,24,14.7
2016,data.Quebec,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,24,12.5
2016,data.Quebec,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,24,10.7
2016,data.Quebec,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,24,9.6
2016,data.Quebec,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,24,8.2
2016,data.Quebec,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,24,7.7
2016,data.Ontario,data.Landed immigrants,data.Both sexes,data.15 years and over,35,6.8
2016,data.Ontario,data.Landed immigrants,data.Both sexes,data.25 to 54 years,35,6.4
2016,data.Ontario,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,35,10.8
2016,data.Ontario,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,35,10.9
2016,data.Ontario,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,35,8.9
2016,data.Ontario,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,35,7.7
2016,data.Ontario,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,35,5.9
2016,data.Ontario,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,35,5.3
2016,data.Manitoba,data.Landed immigrants,data.Both sexes,data.15 years and over,46,6.0
2016,data.Manitoba,data.Landed immigrants,data.Both sexes,data.25 to 54 years,46,5.2
2016,data.Manitoba,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,46,7.5
2016,data.Manitoba,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,46,6.2
2016,data.Manitoba,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,46,6.2
2016,data.Manitoba,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,46,4.3
2016,data.Manitoba,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,46,5.1
2016,data.Manitoba,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,46,5.1
2016,data.Saskatchewan,data.Landed immigrants,data.Both sexes,data.15 years and over,47,6.6
2016,data.Saskatchewan,data.Landed immigrants,data.Both sexes,data.25 to 54 years,47,6.1
2016,data.Saskatchewan,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,47,8.3
2016,data.Saskatchewan,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,47,7.7
2016,data.Saskatchewan,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,47,6.3
2016,data.Saskatchewan,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,47,4.7
2016,data.Saskatchewan,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,47,4.6
2016,data.Saskatchewan,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,47,4.8
2016,data.Alberta,data.Landed immigrants,data.Both sexes,data.15 years and over,48,9.7
2016,data.Alberta,data.Landed immigrants,data.Both sexes,data.25 to 54 years,48,8.6
2016,data.Alberta,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,48,9.5
2016,data.Alberta,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,48,8.5
2016,data.Alberta,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,48,10.6
2016,data.Alberta,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,48,9.2
2016,data.Alberta,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,48,9.4
2016,data.Alberta,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,48,8.3
2016,data.British Columbia,data.Landed immigrants,data.Both sexes,data.15 years and over,59,6.0
2016,data.British Columbia,data.Landed immigrants,data.Both sexes,data.25 to 54 years,59,5.5
2016,data.British Columbia,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,59,10.3
2016,data.British Columbia,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,59,9.0
2016,data.British Columbia,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,59,6.8
2016,data.British Columbia,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,59,5.9
2016,data.British Columbia,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,59,5.1
2016,data.British Columbia,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,59,4.7
2017,data.Canada,data.Landed immigrants,data.Both sexes,data.15 years and over,,6.9
2017,data.Canada,data.Landed immigrants,data.Both sexes,data.25 to 54 years,,6.6
2017,data.Canada,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.15 years and over,,10.2
2017,data.Canada,"data.Immigrants, landed 5 or less years earlier",data.Both sexes,data.25 to 54 years,,9.4
2017,data.Canada,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.15 years and over,,7.6
2017,data.Canada,"data.Immigrants, landed more than 5 to 10 years earlier",data.Both sexes,data.25 to 54 years,,6.6
2017,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.15 years and over,,6.1
2017,data.Canada,"data.Immigrants, landed more than 10 years earlier",data.Both sexes,data.25 to 54 years,,5.9
