Year,data.Geography,GeoCode,data.Economic family type,data.Household food security status,Value
2020,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, moderate or severe",15.6
2018,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, moderate",9.3
2019,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, moderate",9.5
2020,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, moderate",10.4
2018,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, severe",4.5
2019,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, severe",3.6
2020,data.Alberta,,data.Persons in non-elderly families,"data.Food insecure, severe",5.2
2018,data.Alberta,,data.Persons in couples,data.Food secure,89.6
2019,data.Alberta,,data.Persons in couples,data.Food secure,88.2
2020,data.Alberta,,data.Persons in couples,data.Food secure,83.4
2018,data.Alberta,,data.Persons in couples,"data.Food insecure, marginal",2.9
2019,data.Alberta,,data.Persons in couples,"data.Food insecure, marginal",2.6
2020,data.Alberta,,data.Persons in couples,"data.Food insecure, marginal",5.1
2018,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate or severe",7.5
2019,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate or severe",9.1
2020,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate or severe",11.5
2018,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate",3.5
2019,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate",6.0
2020,data.Alberta,,data.Persons in couples,"data.Food insecure, moderate",7.0
2018,data.Alberta,,data.Persons in couples,"data.Food insecure, severe",4.0
2019,data.Alberta,,data.Persons in couples,"data.Food insecure, severe",3.1
2020,data.Alberta,,data.Persons in couples,"data.Food insecure, severe",4.5
2018,data.Alberta,,data.Persons in couple families with children,data.Food secure,80.2
2019,data.Alberta,,data.Persons in couple families with children,data.Food secure,81.0
2020,data.Alberta,,data.Persons in couple families with children,data.Food secure,80.4
2018,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, marginal",6.9
2019,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, marginal",6.2
2020,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, marginal",5.0
2018,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",12.9
2019,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",12.8
2020,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",14.6
2018,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate",9.9
2019,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate",10.6
2020,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, moderate",10.8
2018,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, severe",3.0
2019,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, severe",2.2
2020,data.Alberta,,data.Persons in couple families with children,"data.Food insecure, severe",3.8
2018,data.Alberta,,data.Persons in couple families with other relatives,data.Food secure,85.3
2019,data.Alberta,,data.Persons in couple families with other relatives,data.Food secure,77.0
2020,data.Alberta,,data.Persons in couple families with other relatives,data.Food secure,81.3
2018,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",
2019,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",
2020,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",
2018,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",10.9
2019,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",
2020,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",16.6
2018,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",10.1
2019,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",
2020,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",
2018,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, severe",
2019,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, severe",
2020,data.Alberta,,data.Persons in couple families with other relatives,"data.Food insecure, severe",
2018,data.Alberta,,data.Persons in lone-parent families,data.Food secure,55.8
2019,data.Alberta,,data.Persons in lone-parent families,data.Food secure,72.9
2020,data.Alberta,,data.Persons in lone-parent families,data.Food secure,60.6
2018,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, marginal",9.1
2019,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, marginal",
2020,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, marginal",7.2
2018,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",35.0
2019,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",18.6
2020,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",32.1
2018,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate",14.0
2019,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate",
2020,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, moderate",23.5
2018,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, severe",21.1
2019,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, severe",
2020,data.Alberta,,data.Persons in lone-parent families,"data.Food insecure, severe",8.6
2018,data.Alberta,,data.Persons in male lone-parent families,data.Food secure,62.1
2019,data.Alberta,,data.Persons in male lone-parent families,data.Food secure,90.1
2020,data.Alberta,,data.Persons in male lone-parent families,data.Food secure,65.1
2018,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2019,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2020,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2018,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2019,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2020,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2018,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2019,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2020,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2018,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2019,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2020,data.Alberta,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2018,data.Alberta,,data.Persons in female lone-parent families,data.Food secure,54.6
2019,data.Alberta,,data.Persons in female lone-parent families,data.Food secure,67.4
2020,data.Alberta,,data.Persons in female lone-parent families,data.Food secure,59.5
2018,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, marginal",
2019,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, marginal",
2020,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, marginal",
2018,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate or severe",36.5
2019,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate or severe",21.6
2020,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate or severe",31.9
2018,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate",14.5
2019,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate",
2020,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, moderate",22.0
2018,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, severe",22.0
2019,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, severe",
2020,data.Alberta,,data.Persons in female lone-parent families,"data.Food insecure, severe",9.9
2018,data.Alberta,,data.Persons in other non-elderly families,data.Food secure,70.9
2019,data.Alberta,,data.Persons in other non-elderly families,data.Food secure,77.4
2020,data.Alberta,,data.Persons in other non-elderly families,data.Food secure,78.0
2018,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, marginal",
2019,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, marginal",
2020,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, marginal",
2018,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate or severe",21.6
2019,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate or severe",16.5
2020,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate or severe",17.6
2018,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate",11.6
2019,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate",
2020,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, moderate",
2018,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, severe",10.0
2019,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, severe",
2020,data.Alberta,,data.Persons in other non-elderly families,"data.Food insecure, severe",
2018,data.Alberta,,data.Persons not in an economic family,data.Food secure,77.2
2019,data.Alberta,,data.Persons not in an economic family,data.Food secure,78.7
2020,data.Alberta,,data.Persons not in an economic family,data.Food secure,75.6
2018,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, marginal",4.5
2019,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, marginal",5.2
2020,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, marginal",5.2
2018,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate or severe",18.4
2019,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate or severe",16.1
2020,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate or severe",19.1
2018,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate",7.5
2019,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate",9.1
2020,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, moderate",10.5
2018,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, severe",10.8
2019,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, severe",7.0
2020,data.Alberta,,data.Persons not in an economic family,"data.Food insecure, severe",8.6
2018,data.Alberta,,data.Elderly persons not in an economic family,data.Food secure,88.6
2019,data.Alberta,,data.Elderly persons not in an economic family,data.Food secure,90.2
2020,data.Alberta,,data.Elderly persons not in an economic family,data.Food secure,82.2
2018,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, marginal",4.4
2019,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, marginal",
2020,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, marginal",3.9
2018,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, moderate or severe",7.0
2019,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, moderate or severe",8.4
2020,data.Alberta,,data.Elderly persons not in an economic family,"data.Food insecure, moderate or severe",13.8
