Year,Géographie,Genre,Groupe d'âge,Caractéristiques démographiques déterminées,GeoCode,Value
2021,Saskatchewan,Total,65 à 74 ans,Total,47,77.9495013029023
2021,Saskatchewan,Total,65 à 74 ans,Identité autochtone,47,56.036036036036
2021,Saskatchewan,Total,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),47,48.3069977426637
2021,Saskatchewan,Total,65 à 74 ans,Métis,47,64.4113667117727
2021,Saskatchewan,Total,65 à 74 ans,Inuk (Inuit),47,100.0
2021,Saskatchewan,Total,65 à 74 ans,Identité non autochtone,47,79.7212645073569
2021,Saskatchewan,Hommes+,65 à 74 ans,Total,47,73.5736562098698
2021,Saskatchewan,Hommes+,65 à 74 ans,Identité autochtone,47,50.0
2021,Saskatchewan,Hommes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),47,41.9847328244275
2021,Saskatchewan,Hommes+,65 à 74 ans,Métis,47,58.3769633507853
2021,Saskatchewan,Hommes+,65 à 74 ans,Inuk (Inuit),47,
2021,Saskatchewan,Hommes+,65 à 74 ans,Identité non autochtone,47,75.4052985369711
2021,Saskatchewan,Femmes+,65 à 74 ans,Total,47,82.148833113166
2021,Saskatchewan,Femmes+,65 à 74 ans,Identité autochtone,47,61.3895216400911
2021,Saskatchewan,Femmes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),47,53.5496957403651
2021,Saskatchewan,Femmes+,65 à 74 ans,Métis,47,71.1484593837535
2021,Saskatchewan,Femmes+,65 à 74 ans,Inuk (Inuit),47,100.0
2021,Saskatchewan,Femmes+,65 à 74 ans,Identité non autochtone,47,83.8789729884509
2021,Saskatchewan,Total,75 ans et plus,Total,47,58.5700429541361
2021,Saskatchewan,Total,75 ans et plus,Identité autochtone,47,40.5940594059406
2021,Saskatchewan,Total,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),47,37.9411764705882
2021,Saskatchewan,Total,75 ans et plus,Métis,47,42.6934097421203
2021,Saskatchewan,Total,75 ans et plus,Inuk (Inuit),47,
2021,Saskatchewan,Total,75 ans et plus,Identité non autochtone,47,59.5031689371312
2021,Saskatchewan,Hommes+,75 ans et plus,Total,47,55.119825708061
2021,Saskatchewan,Hommes+,75 ans et plus,Identité autochtone,47,37.8378378378378
2021,Saskatchewan,Hommes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),47,35.036496350365
2021,Saskatchewan,Hommes+,75 ans et plus,Métis,47,40.7894736842105
2021,Saskatchewan,Hommes+,75 ans et plus,Inuk (Inuit),47,
2021,Saskatchewan,Hommes+,75 ans et plus,Identité non autochtone,47,55.9380097879282
2021,Saskatchewan,Femmes+,75 ans et plus,Total,47,61.3463219682778
2021,Saskatchewan,Femmes+,75 ans et plus,Identité autochtone,47,42.3357664233577
2021,Saskatchewan,Femmes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),47,39.6039603960396
2021,Saskatchewan,Femmes+,75 ans et plus,Métis,47,44.4444444444444
2021,Saskatchewan,Femmes+,75 ans et plus,Inuk (Inuit),47,
2021,Saskatchewan,Femmes+,75 ans et plus,Identité non autochtone,47,62.3667237067263
2021,Alberta,Total,Total,Total,48,82.3513726117622
2021,Alberta,Total,Total,Identité autochtone,48,66.2039171904958
2021,Alberta,Total,Total,Premières Nations (Indien de l'Amérique du Nord),48,59.5274352802476
2021,Alberta,Total,Total,Métis,48,72.9606151927673
2021,Alberta,Total,Total,Inuk (Inuit),48,70.6896551724138
2021,Alberta,Total,Total,Identité non autochtone,48,83.4011757244147
2021,Alberta,Hommes+,Total,Total,48,80.74027884274
2021,Alberta,Hommes+,Total,Identité autochtone,48,62.0559218933701
2021,Alberta,Hommes+,Total,Premières Nations (Indien de l'Amérique du Nord),48,55.3591849464601
2021,Alberta,Hommes+,Total,Métis,48,68.7071871262368
2021,Alberta,Hommes+,Total,Inuk (Inuit),48,66.1458333333333
2021,Alberta,Hommes+,Total,Identité non autochtone,48,81.8984883194079
2021,Alberta,Femmes+,Total,Total,48,83.9402097953539
2021,Alberta,Femmes+,Total,Identité autochtone,48,69.9551776720115
2021,Alberta,Femmes+,Total,Premières Nations (Indien de l'Amérique du Nord),48,63.2647360089394
2021,Alberta,Femmes+,Total,Métis,48,76.8511146496815
2021,Alberta,Femmes+,Total,Inuk (Inuit),48,74.7663551401869
2021,Alberta,Femmes+,Total,Identité non autochtone,48,84.8912995657011
2021,Alberta,Total,15 à 24 ans,Total,48,64.3201836819701
2021,Alberta,Total,15 à 24 ans,Identité autochtone,48,51.8187487008938
2021,Alberta,Total,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),48,45.7931034482759
2021,Alberta,Total,15 à 24 ans,Métis,48,59.0658682634731
2021,Alberta,Total,15 à 24 ans,Inuk (Inuit),48,52.5773195876289
2021,Alberta,Total,15 à 24 ans,Identité non autochtone,48,65.6757761037733
2021,Alberta,Hommes+,15 à 24 ans,Total,48,62.7092368374576
2021,Alberta,Hommes+,15 à 24 ans,Identité autochtone,48,49.3095044679123
2021,Alberta,Hommes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),48,44.1724941724942
2021,Alberta,Hommes+,15 à 24 ans,Métis,48,55.5504375863657
2021,Alberta,Hommes+,15 à 24 ans,Inuk (Inuit),48,45.2380952380952
2021,Alberta,Hommes+,15 à 24 ans,Identité non autochtone,48,64.1425002715325
2021,Alberta,Femmes+,15 à 24 ans,Total,48,66.050175889453
2021,Alberta,Femmes+,15 à 24 ans,Identité autochtone,48,54.4487015751384
2021,Alberta,Femmes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),48,47.4630443467839
2021,Alberta,Femmes+,15 à 24 ans,Métis,48,62.8243512974052
2021,Alberta,Femmes+,15 à 24 ans,Inuk (Inuit),48,58.4905660377358
2021,Alberta,Femmes+,15 à 24 ans,Identité non autochtone,48,67.3259456679291
2021,Alberta,Total,25 à 64 ans,Total,48,88.0565581670594
2021,Alberta,Total,25 à 64 ans,Identité autochtone,48,72.4099423631124
2021,Alberta,Total,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),48,65.4735763431416
2021,Alberta,Total,25 à 64 ans,Métis,48,79.4470046082949
2021,Alberta,Total,25 à 64 ans,Inuk (Inuit),48,76.1245674740484
2021,Alberta,Total,25 à 64 ans,Identité non autochtone,48,89.0624746741504
2021,Alberta,Hommes+,25 à 64 ans,Total,48,86.2946452031039
2021,Alberta,Hommes+,25 à 64 ans,Identité autochtone,48,68.2506567763869
2021,Alberta,Hommes+,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),48,60.8208366219416
2021,Alberta,Hommes+,25 à 64 ans,Métis,48,75.6389252948886
2021,Alberta,Hommes+,25 à 64 ans,Inuk (Inuit),48,71.1267605633803
2021,Alberta,Hommes+,25 à 64 ans,Identité non autochtone,48,87.37831627324
2021,Alberta,Femmes+,25 à 64 ans,Total,48,89.7962183874748
2021,Alberta,Femmes+,25 à 64 ans,Identité autochtone,48,76.0391363022942
2021,Alberta,Femmes+,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),48,69.5100313907465
2021,Alberta,Femmes+,25 à 64 ans,Métis,48,82.7935222672065
2021,Alberta,Femmes+,25 à 64 ans,Inuk (Inuit),48,80.9523809523809
2021,Alberta,Femmes+,25 à 64 ans,Identité non autochtone,48,90.7381570558723
2021,Alberta,Total,65 à 74 ans,Total,48,80.6527712619798
2021,Alberta,Total,65 à 74 ans,Identité autochtone,48,62.4907612712491
2021,Alberta,Total,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),48,57.9535683576956
2021,Alberta,Total,65 à 74 ans,Métis,48,64.8854961832061
2021,Alberta,Total,65 à 74 ans,Inuk (Inuit),48,72.2222222222222
2021,Alberta,Total,65 à 74 ans,Identité non autochtone,48,81.335447351219
2021,Alberta,Hommes+,65 à 74 ans,Total,48,79.4158132364277
2021,Alberta,Hommes+,65 à 74 ans,Identité autochtone,48,56.2238930659983
2021,Alberta,Hommes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),48,51.8664047151277
2021,Alberta,Hommes+,65 à 74 ans,Métis,48,57.8947368421053
2021,Alberta,Hommes+,65 à 74 ans,Inuk (Inuit),48,100.0
2021,Alberta,Hommes+,65 à 74 ans,Identité non autochtone,48,80.2089560736755
2021,Alberta,Femmes+,65 à 74 ans,Total,48,81.8243560942479
2021,Alberta,Femmes+,65 à 74 ans,Identité autochtone,48,67.5066312997347
2021,Alberta,Femmes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),48,62.7480916030534
2021,Alberta,Femmes+,65 à 74 ans,Métis,48,70.6179066834805
2021,Alberta,Femmes+,65 à 74 ans,Inuk (Inuit),48,66.6666666666667
2021,Alberta,Femmes+,65 à 74 ans,Identité non autochtone,48,82.4137274630843
2021,Alberta,Total,75 ans et plus,Total,48,65.3351276058267
2021,Alberta,Total,75 ans et plus,Identité autochtone,48,44.8924731182796
2021,Alberta,Total,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),48,38.2932166301969
2021,Alberta,Total,75 ans et plus,Métis,48,48.8524590163934
2021,Alberta,Total,75 ans et plus,Inuk (Inuit),48,100.0
2021,Alberta,Total,75 ans et plus,Identité non autochtone,48,65.8899127061106
2021,Alberta,Hommes+,75 ans et plus,Total,48,65.3082121646529
2021,Alberta,Hommes+,75 ans et plus,Identité autochtone,48,41.2
2021,Alberta,Hommes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),48,35.4679802955665
2021,Alberta,Hommes+,75 ans et plus,Métis,48,44.043321299639
2021,Alberta,Hommes+,75 ans et plus,Inuk (Inuit),48,100.0
2021,Alberta,Hommes+,75 ans et plus,Identité non autochtone,48,65.9398970263739
2021,Alberta,Femmes+,75 ans et plus,Total,48,65.3610234840519
2021,Alberta,Femmes+,75 ans et plus,Identité autochtone,48,47.8119935170178
2021,Alberta,Femmes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),48,40.1574803149606
2021,Alberta,Femmes+,75 ans et plus,Métis,48,52.8528528528528
2021,Alberta,Femmes+,75 ans et plus,Inuk (Inuit),48,
2021,Alberta,Femmes+,75 ans et plus,Identité non autochtone,48,65.8456412103746
2021,Colombie-Britannique,Total,Total,Total,59,84.6842696682713
2021,Colombie-Britannique,Total,Total,Identité autochtone,59,70.1842051468417
2021,Colombie-Britannique,Total,Total,Premières Nations (Indien de l'Amérique du Nord),59,66.3737724285609
2021,Colombie-Britannique,Total,Total,Métis,59,76.4538913459634
2021,Colombie-Britannique,Total,Total,Inuk (Inuit),59,74.1035856573705
2021,Colombie-Britannique,Total,Total,Identité non autochtone,59,85.4861077961656
2021,Colombie-Britannique,Hommes+,Total,Total,59,83.3298753414258
2021,Colombie-Britannique,Hommes+,Total,Identité autochtone,59,66.3623395149786
2021,Colombie-Britannique,Hommes+,Total,Premières Nations (Indien de l'Amérique du Nord),59,62.442218798151
2021,Colombie-Britannique,Hommes+,Total,Métis,59,72.9287090558767
2021,Colombie-Britannique,Hommes+,Total,Inuk (Inuit),59,77.3584905660377
2021,Colombie-Britannique,Hommes+,Total,Identité non autochtone,59,84.2479570202342
2021,Colombie-Britannique,Femmes+,Total,Total,59,85.9732438674182
2021,Colombie-Britannique,Femmes+,Total,Identité autochtone,59,73.6780309619064
2021,Colombie-Britannique,Femmes+,Total,Premières Nations (Indien de l'Amérique du Nord),59,69.9914929817099
2021,Colombie-Britannique,Femmes+,Total,Métis,59,79.6930492135971
2021,Colombie-Britannique,Femmes+,Total,Inuk (Inuit),59,71.5277777777778
2021,Colombie-Britannique,Femmes+,Total,Identité non autochtone,59,86.6674193928445
2021,Colombie-Britannique,Total,15 à 24 ans,Total,59,69.3389592123769
2021,Colombie-Britannique,Total,15 à 24 ans,Identité autochtone,59,57.0391872278665
2021,Colombie-Britannique,Total,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),59,54.8139087890966
2021,Colombie-Britannique,Total,15 à 24 ans,Métis,59,61.1573111573112
2021,Colombie-Britannique,Total,15 à 24 ans,Inuk (Inuit),59,61.4035087719298
2021,Colombie-Britannique,Total,15 à 24 ans,Identité non autochtone,59,70.4429796441737
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Total,59,68.3244449956592
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Identité autochtone,59,55.4312755431276
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),59,52.6889040163376
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Métis,59,60.5504587155963
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Inuk (Inuit),59,66.6666666666667
2021,Colombie-Britannique,Hommes+,15 à 24 ans,Identité non autochtone,59,69.480431718572
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Total,59,70.4329219364946
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Identité autochtone,59,58.7607333488048
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),59,57.0607258354294
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Métis,59,61.8837380426784
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Inuk (Inuit),59,50.0
2021,Colombie-Britannique,Femmes+,15 à 24 ans,Identité non autochtone,59,71.4800241500635
2021,Colombie-Britannique,Total,25 à 64 ans,Total,59,90.3780464473516
2021,Colombie-Britannique,Total,25 à 64 ans,Identité autochtone,59,76.1639814309121
2021,Colombie-Britannique,Total,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),59,72.170881522882
2021,Colombie-Britannique,Total,25 à 64 ans,Métis,59,82.8594153907337
2021,Colombie-Britannique,Total,25 à 64 ans,Inuk (Inuit),59,82.2485207100592
2021,Colombie-Britannique,Total,25 à 64 ans,Identité non autochtone,59,91.1960100260079
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Total,59,88.6705602850921
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Identité autochtone,59,72.0307625335558
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),59,67.793449119944
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Métis,59,79.4173931533064
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Inuk (Inuit),59,82.8125
2021,Colombie-Britannique,Hommes+,25 à 64 ans,Identité non autochtone,59,89.5924747255573
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Total,59,92.0045988517378
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Identité autochtone,59,79.8427125636563
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),59,76.1378002528445
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Métis,59,85.8636788048553
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Inuk (Inuit),59,81.9047619047619
2021,Colombie-Britannique,Femmes+,25 à 64 ans,Identité non autochtone,59,92.7300467318453
2021,Colombie-Britannique,Total,65 à 74 ans,Total,59,82.5162220620043
2021,Colombie-Britannique,Total,65 à 74 ans,Identité autochtone,59,65.6833824975418
2021,Colombie-Britannique,Total,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),59,59.3435448577681
2021,Colombie-Britannique,Total,65 à 74 ans,Métis,59,73.7171464330413
2021,Colombie-Britannique,Total,65 à 74 ans,Inuk (Inuit),59,53.3333333333333
2021,Colombie-Britannique,Total,65 à 74 ans,Identité non autochtone,59,83.1261117040199
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Total,59,81.4324661021539
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Identité autochtone,59,61.3390928725702
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),59,55.3008595988539
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Métis,59,69.0637720488467
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Inuk (Inuit),59,100.0
2021,Colombie-Britannique,Hommes+,65 à 74 ans,Identité non autochtone,59,82.1260460251046
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Total,59,83.499942736539
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Identité autochtone,59,69.2828146143437
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Premières Nations (Indien de l'Amérique du Nord),59,62.8132578819725
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Métis,59,77.7906976744186
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Inuk (Inuit),59,40.0
2021,Colombie-Britannique,Femmes+,65 à 74 ans,Identité non autochtone,59,84.0347690270445
2021,Colombie-Britannique,Total,75 ans et plus,Total,59,69.7203648211879
2021,Colombie-Britannique,Total,75 ans et plus,Identité autochtone,59,47.2727272727273
2021,Colombie-Britannique,Total,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),59,43.8927507447865
2021,Colombie-Britannique,Total,75 ans et plus,Métis,59,50.1644736842105
2021,Colombie-Britannique,Total,75 ans et plus,Inuk (Inuit),59,50.0
2021,Colombie-Britannique,Total,75 ans et plus,Identité non autochtone,59,70.2322157531955
2021,Colombie-Britannique,Hommes+,75 ans et plus,Total,59,70.5267344735496
2021,Colombie-Britannique,Hommes+,75 ans et plus,Identité autochtone,59,42.2252010723861
2021,Colombie-Britannique,Hommes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),59,38.7951807228916
2021,Colombie-Britannique,Hommes+,75 ans et plus,Métis,59,43.6241610738255
2021,Colombie-Britannique,Hommes+,75 ans et plus,Inuk (Inuit),59,100.0
2021,Colombie-Britannique,Hommes+,75 ans et plus,Identité non autochtone,59,71.1387187599779
2021,Colombie-Britannique,Femmes+,75 ans et plus,Total,59,69.0326023675529
2021,Colombie-Britannique,Femmes+,75 ans et plus,Identité autochtone,59,51.1482254697286
2021,Colombie-Britannique,Femmes+,75 ans et plus,Premières Nations (Indien de l'Amérique du Nord),59,47.3773265651438
2021,Colombie-Britannique,Femmes+,75 ans et plus,Métis,59,56.4935064935065
2021,Colombie-Britannique,Femmes+,75 ans et plus,Inuk (Inuit),59,28.5714285714286
2021,Colombie-Britannique,Femmes+,75 ans et plus,Identité non autochtone,59,69.455620126161
2021,Yukon,Total,Total,Total,60,82.1967963386728
2021,Yukon,Total,Total,Identité autochtone,60,64.9187592319055
2021,Yukon,Total,Total,Premières Nations (Indien de l'Amérique du Nord),60,63.0291627469426
2021,Yukon,Total,Total,Métis,60,73.3990147783251
2021,Yukon,Total,Total,Inuk (Inuit),60,64.8648648648649
2021,Yukon,Total,Total,Identité non autochtone,60,86.6756393001346
2021,Yukon,Hommes+,Total,Total,60,77.9425393883225
2021,Yukon,Hommes+,Total,Identité autochtone,60,58.8785046728972
2021,Yukon,Hommes+,Total,Premières Nations (Indien de l'Amérique du Nord),60,57.3673870333988
2021,Yukon,Hommes+,Total,Métis,60,64.5833333333333
2021,Yukon,Hommes+,Total,Inuk (Inuit),60,78.5714285714286
2021,Yukon,Hommes+,Total,Identité non autochtone,60,82.6204238921002
2021,Yukon,Femmes+,Total,Total,60,86.3253012048193
2021,Yukon,Femmes+,Total,Identité autochtone,60,70.5056179775281
2021,Yukon,Femmes+,Total,Premières Nations (Indien de l'Amérique du Nord),60,68.4115523465704
2021,Yukon,Femmes+,Total,Métis,60,80.7339449541284
2021,Yukon,Femmes+,Total,Inuk (Inuit),60,59.0909090909091
2021,Yukon,Femmes+,Total,Identité non autochtone,60,90.6789413118527
2021,Yukon,Total,15 à 24 ans,Total,60,61.6686819830713
2021,Yukon,Total,15 à 24 ans,Identité autochtone,60,56.0975609756098
2021,Yukon,Total,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),60,57.7889447236181
2021,Yukon,Total,15 à 24 ans,Métis,60,50.0
2021,Yukon,Total,15 à 24 ans,Inuk (Inuit),60,60.0
2021,Yukon,Total,15 à 24 ans,Identité non autochtone,60,64.1379310344827
2021,Yukon,Hommes+,15 à 24 ans,Total,60,57.7726218097448
2021,Yukon,Hommes+,15 à 24 ans,Identité autochtone,60,51.9083969465649
2021,Yukon,Hommes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),60,53.4653465346535
2021,Yukon,Hommes+,15 à 24 ans,Métis,60,50.0
2021,Yukon,Hommes+,15 à 24 ans,Inuk (Inuit),60,0.0
2021,Yukon,Hommes+,15 à 24 ans,Identité non autochtone,60,60.4651162790698
2021,Yukon,Femmes+,15 à 24 ans,Total,60,65.989847715736
2021,Yukon,Femmes+,15 à 24 ans,Identité autochtone,60,60.6837606837607
2021,Yukon,Femmes+,15 à 24 ans,Premières Nations (Indien de l'Amérique du Nord),60,62.8865979381443
2021,Yukon,Femmes+,15 à 24 ans,Métis,60,60.0
2021,Yukon,Femmes+,15 à 24 ans,Inuk (Inuit),60,50.0
2021,Yukon,Femmes+,15 à 24 ans,Identité non autochtone,60,68.1003584229391
2021,Yukon,Total,25 à 64 ans,Total,60,87.6829001965495
2021,Yukon,Total,25 à 64 ans,Identité autochtone,60,70.2470461868958
2021,Yukon,Total,25 à 64 ans,Premières Nations (Indien de l'Amérique du Nord),60,68.0939226519337
2021,Yukon,Total,25 à 64 ans,Métis,60,79.5774647887324
2021,Yukon,Total,25 à 64 ans,Inuk (Inuit),60,67.8571428571429
