Year,Géographie,Niveau de scolarité,Genre,Groupe d'âge,Caractéristiques de la population,GeoCode,Value
2023,Île-du-Prince-Édouard,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,11,9.0
2023,Île-du-Prince-Édouard,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,11,13.0
2023,Île-du-Prince-Édouard,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,11,9.0
2023,Île-du-Prince-Édouard,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,11,9.0
2023,Île-du-Prince-Édouard,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,11,8.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,12,62.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,12,54.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,12,70.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,12,68.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,25 à 34 ans,Population totale,12,60.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,25 à 34 ans,Population totale,12,77.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,12,69.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,30 à 34 ans,Population totale,12,60.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,30 à 34 ans,Population totale,12,77.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,12,70.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,35 à 44 ans,Population totale,12,61.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,35 à 44 ans,Population totale,12,77.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,12,63.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,45 à 54 ans,Population totale,12,53.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,45 à 54 ans,Population totale,12,72.0
2023,Nouvelle-Écosse,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,12,50.0
2023,Nouvelle-Écosse,Études tertiaires,Hommes+,55 à 64 ans,Population totale,12,42.0
2023,Nouvelle-Écosse,Études tertiaires,Femmes+,55 à 64 ans,Population totale,12,57.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,12,28.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,12,24.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,12,32.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,12,26.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,12,24.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,12,28.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,12,26.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,12,23.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,12,29.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,12,28.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,12,25.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,12,31.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,12,31.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,12,26.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,12,35.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,12,28.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,12,21.0
2023,Nouvelle-Écosse,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,12,35.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,12,22.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,12,20.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,12,25.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,12,30.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,25 à 34 ans,Population totale,12,25.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,25 à 34 ans,Population totale,12,34.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,12,27.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,30 à 34 ans,Population totale,12,22.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,30 à 34 ans,Population totale,12,31.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,12,25.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,35 à 44 ans,Population totale,12,23.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,35 à 44 ans,Population totale,12,28.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,12,20.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,45 à 54 ans,Population totale,12,17.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,45 à 54 ans,Population totale,12,23.0
2023,Nouvelle-Écosse,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,12,14.0
2023,Nouvelle-Écosse,Baccalauréat,Hommes+,55 à 64 ans,Population totale,12,13.0
2023,Nouvelle-Écosse,Baccalauréat,Femmes+,55 à 64 ans,Population totale,12,14.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,12,12.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,12,10.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,12,13.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,12,12.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,12,11.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,12,14.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,12,16.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,12,15.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,12,17.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,12,16.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,12,13.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,12,18.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,12,12.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,12,10.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,12,13.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,12,8.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,12,7.0
2023,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,12,8.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,13,60.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,13,53.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,13,67.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,13,66.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,25 à 34 ans,Population totale,13,58.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,25 à 34 ans,Population totale,13,73.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,13,66.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,30 à 34 ans,Population totale,13,58.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,30 à 34 ans,Population totale,13,73.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,13,67.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,35 à 44 ans,Population totale,13,60.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,35 à 44 ans,Population totale,13,74.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,13,63.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,45 à 54 ans,Population totale,13,54.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,45 à 54 ans,Population totale,13,71.0
2023,Nouveau-Brunswick,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,13,48.0
2023,Nouveau-Brunswick,Études tertiaires,Hommes+,55 à 64 ans,Population totale,13,41.0
2023,Nouveau-Brunswick,Études tertiaires,Femmes+,55 à 64 ans,Population totale,13,54.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,13,29.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,13,35.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,13,33.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,13,31.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,13,31.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,13,31.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,13,31.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,13,37.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,13,32.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,13,41.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,13,28.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,13,23.0
2023,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,13,33.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,19.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,13,16.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,13,23.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,13,25.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,25 à 34 ans,Population totale,13,20.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,25 à 34 ans,Population totale,13,30.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,13,24.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,30 à 34 ans,Population totale,13,20.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,30 à 34 ans,Population totale,13,28.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,13,24.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,35 à 44 ans,Population totale,13,19.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,35 à 44 ans,Population totale,13,28.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,13,18.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,45 à 54 ans,Population totale,13,15.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,45 à 54 ans,Population totale,13,21.0
2023,Nouveau-Brunswick,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,13,13.0
2023,Nouveau-Brunswick,Baccalauréat,Hommes+,55 à 64 ans,Population totale,13,11.0
2023,Nouveau-Brunswick,Baccalauréat,Femmes+,55 à 64 ans,Population totale,13,14.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,9.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,13,7.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,13,10.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,13,9.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,13,6.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,13,12.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,13,10.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,13,6.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,13,13.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,13,12.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,13,10.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,13,14.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,13,8.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,13,7.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,13,10.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,13,6.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,13,6.0
2023,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,13,7.0
2023,Québec,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,24,58.0
2023,Québec,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,24,52.0
2023,Québec,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,24,64.0
2023,Québec,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,24,62.0
2023,Québec,Études tertiaires,Hommes+,25 à 34 ans,Population totale,24,52.0
2023,Québec,Études tertiaires,Femmes+,25 à 34 ans,Population totale,24,73.0
2023,Québec,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,24,62.0
2023,Québec,Études tertiaires,Hommes+,30 à 34 ans,Population totale,24,52.0
2023,Québec,Études tertiaires,Femmes+,30 à 34 ans,Population totale,24,72.0
2023,Québec,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,24,62.0
2023,Québec,Études tertiaires,Hommes+,35 à 44 ans,Population totale,24,55.0
2023,Québec,Études tertiaires,Femmes+,35 à 44 ans,Population totale,24,70.0
2023,Québec,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,24,60.0
2023,Québec,Études tertiaires,Hommes+,45 à 54 ans,Population totale,24,55.0
2023,Québec,Études tertiaires,Femmes+,45 à 54 ans,Population totale,24,65.0
2023,Québec,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,24,48.0
2023,Québec,Études tertiaires,Hommes+,55 à 64 ans,Population totale,24,45.0
2023,Québec,Études tertiaires,Femmes+,55 à 64 ans,Population totale,24,50.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,24,25.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,24,22.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,24,28.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,24,23.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,24,20.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,24,27.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,24,23.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,24,19.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,24,27.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,24,24.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,24,22.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,24,27.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,24,27.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,24,25.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,24,29.0
2023,Québec,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,24,25.0
2023,Québec,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,24,22.0
2023,Québec,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,24,28.0
2023,Québec,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,21.0
2023,Québec,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,24,19.0
2023,Québec,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,24,24.0
2023,Québec,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,24,25.0
2023,Québec,Baccalauréat,Hommes+,25 à 34 ans,Population totale,24,22.0
2023,Québec,Baccalauréat,Femmes+,25 à 34 ans,Population totale,24,29.0
2023,Québec,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,24,25.0
2023,Québec,Baccalauréat,Hommes+,30 à 34 ans,Population totale,24,22.0
2023,Québec,Baccalauréat,Femmes+,30 à 34 ans,Population totale,24,28.0
2023,Québec,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,24,23.0
2023,Québec,Baccalauréat,Hommes+,35 à 44 ans,Population totale,24,21.0
2023,Québec,Baccalauréat,Femmes+,35 à 44 ans,Population totale,24,26.0
2023,Québec,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,24,22.0
2023,Québec,Baccalauréat,Hommes+,45 à 54 ans,Population totale,24,19.0
2023,Québec,Baccalauréat,Femmes+,45 à 54 ans,Population totale,24,25.0
2023,Québec,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,24,15.0
2023,Québec,Baccalauréat,Hommes+,55 à 64 ans,Population totale,24,15.0
2023,Québec,Baccalauréat,Femmes+,55 à 64 ans,Population totale,24,16.0
2023,Québec,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,12.0
2023,Québec,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,24,10.0
2023,Québec,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,24,13.0
2023,Québec,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,24,14.0
2023,Québec,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,24,11.0
