Year,Géographie,Sexe,Groupe d'âge,Caractéristiques démographiques déterminées,GeoCode,Value
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,61,87.3
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,61,62.0
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",data.Total Aboriginal identity,61,41.1
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),61,37.3
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,61,59.1
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),61,38.0
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",data.Non-Aboriginal identity,61,84.5
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,"Total, toutes les personnes",61,49.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Non-immigrants,61,47.8
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Immigrants,61,67.7
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Résidents non permanents,61,75.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Total de la population des minorités visibles,61,63.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Pas une minorité visible,61,47.9
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,data.Total Aboriginal identity,61,37.5
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),61,37.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Métis,61,46.9
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Inuk (Inuit),61,33.3
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,data.Non-Aboriginal identity,61,67.8
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,"Total, toutes les personnes",61,69.9
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Non-immigrants,61,66.5
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Immigrants,61,94.1
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Résidents non permanents,61,95.7
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Total de la population des minorités visibles,61,92.4
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Pas une minorité visible,61,67.6
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,data.Total Aboriginal identity,61,45.0
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),61,40.2
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Métis,61,64.2
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Inuk (Inuit),61,41.7
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,data.Non-Aboriginal identity,61,88.4
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,"Total, toutes les personnes",61,56.1
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Non-immigrants,61,51.3
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Immigrants,61,78.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Résidents non permanents,61,100.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Total de la population des minorités visibles,61,82.4
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Pas une minorité visible,61,54.3
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,data.Total Aboriginal identity,61,32.1
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),61,28.9
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Métis,61,47.6
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Inuk (Inuit),61,20.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,data.Non-Aboriginal identity,61,77.2
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,"Total, toutes les personnes",61,33.3
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Non-immigrants,61,23.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Immigrants,61,84.6
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Résidents non permanents,61,0.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Total de la population des minorités visibles,61,125.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Pas une minorité visible,61,30.1
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,data.Total Aboriginal identity,61,11.1
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),61,9.8
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Métis,61,28.6
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Inuk (Inuit),61,0.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,data.Non-Aboriginal identity,61,67.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",61,70.0
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,61,67.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,61,87.2
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,61,93.1
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,61,86.5
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,61,68.1
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",data.Total Aboriginal identity,61,50.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),61,46.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,61,68.3
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),61,47.5
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",data.Non-Aboriginal identity,61,88.9
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,"Total, toutes les personnes",61,50.7
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Non-immigrants,61,50.2
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Immigrants,61,61.3
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Résidents non permanents,61,0.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Total de la population des minorités visibles,61,63.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Pas une minorité visible,61,49.8
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,data.Total Aboriginal identity,61,42.6
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),61,42.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Métis,61,50.9
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Inuk (Inuit),61,38.2
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,data.Non-Aboriginal identity,61,65.5
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,"Total, toutes les personnes",61,76.4
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Non-immigrants,61,74.2
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Immigrants,61,90.8
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Résidents non permanents,61,96.3
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Total de la population des minorités visibles,61,91.7
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Pas une minorité visible,61,74.6
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,data.Total Aboriginal identity,61,56.0
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),61,51.8
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Métis,61,75.1
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Inuk (Inuit),61,51.4
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,data.Non-Aboriginal identity,61,93.2
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,"Total, toutes les personnes",61,64.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Non-immigrants,61,59.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Immigrants,61,87.1
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Résidents non permanents,61,0.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Total de la population des minorités visibles,61,80.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Pas une minorité visible,61,61.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,data.Total Aboriginal identity,61,43.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),61,34.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Métis,61,63.6
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Inuk (Inuit),61,50.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,data.Non-Aboriginal identity,61,86.7
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,"Total, toutes les personnes",61,29.9
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Non-immigrants,61,24.4
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Immigrants,61,50.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Résidents non permanents,61,0.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Total de la population des minorités visibles,61,50.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Pas une minorité visible,61,28.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,data.Total Aboriginal identity,61,11.7
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),61,8.9
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Métis,61,33.3
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Inuk (Inuit),61,25.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,data.Non-Aboriginal identity,61,63.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",62,40.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,62,38.5
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,62,93.1
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,62,90.9
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,62,90.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,62,39.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.Total Aboriginal identity,62,29.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),62,80.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Métis,62,78.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),62,28.2
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.Non-Aboriginal identity,62,92.1
2016,Nunavut,Les deux sexes,15 à 24 ans,"Total, toutes les personnes",62,24.6
2016,Nunavut,Les deux sexes,15 à 24 ans,Non-immigrants,62,24.3
2016,Nunavut,Les deux sexes,15 à 24 ans,Immigrants,62,45.5
2016,Nunavut,Les deux sexes,15 à 24 ans,Résidents non permanents,62,100.0
2016,Nunavut,Les deux sexes,15 à 24 ans,Total de la population des minorités visibles,62,44.4
2016,Nunavut,Les deux sexes,15 à 24 ans,Pas une minorité visible,62,24.2
2016,Nunavut,Les deux sexes,15 à 24 ans,data.Total Aboriginal identity,62,22.3
2016,Nunavut,Les deux sexes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),62,75.0
2016,Nunavut,Les deux sexes,15 à 24 ans,Métis,62,66.7
2016,Nunavut,Les deux sexes,15 à 24 ans,Inuk (Inuit),62,22.0
2016,Nunavut,Les deux sexes,15 à 24 ans,data.Non-Aboriginal identity,62,66.2
2016,Nunavut,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",62,47.8
2016,Nunavut,Les deux sexes,25 à 64 ans,Non-immigrants,62,45.4
2016,Nunavut,Les deux sexes,25 à 64 ans,Immigrants,62,96.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Résidents non permanents,62,88.9
2016,Nunavut,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,62,96.1
2016,Nunavut,Les deux sexes,25 à 64 ans,Pas une minorité visible,62,45.9
2016,Nunavut,Les deux sexes,25 à 64 ans,data.Total Aboriginal identity,62,33.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),62,84.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Métis,62,83.3
2016,Nunavut,Les deux sexes,25 à 64 ans,Inuk (Inuit),62,32.5
2016,Nunavut,Les deux sexes,25 à 64 ans,data.Non-Aboriginal identity,62,94.5
2016,Nunavut,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",62,29.7
2016,Nunavut,Les deux sexes,65 à 74 ans,Non-immigrants,62,26.1
2016,Nunavut,Les deux sexes,65 à 74 ans,Immigrants,62,91.7
2016,Nunavut,Les deux sexes,65 à 74 ans,Résidents non permanents,62,0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,62,80.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Pas une minorité visible,62,28.3
2016,Nunavut,Les deux sexes,65 à 74 ans,data.Total Aboriginal identity,62,16.3
2016,Nunavut,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),62,0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Métis,62,0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Inuk (Inuit),62,14.6
2016,Nunavut,Les deux sexes,65 à 74 ans,data.Non-Aboriginal identity,62,91.7
2016,Nunavut,Les deux sexes,75 ans et plus,"Total, toutes les personnes",62,10.4
2016,Nunavut,Les deux sexes,75 ans et plus,Non-immigrants,62,7.7
2016,Nunavut,Les deux sexes,75 ans et plus,Immigrants,62,100.0
2016,Nunavut,Les deux sexes,75 ans et plus,Résidents non permanents,62,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,62,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Pas une minorité visible,62,9.0
2016,Nunavut,Les deux sexes,75 ans et plus,data.Total Aboriginal identity,62,6.5
2016,Nunavut,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),62,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Métis,62,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Inuk (Inuit),62,4.8
2016,Nunavut,Les deux sexes,75 ans et plus,data.Non-Aboriginal identity,62,80.0
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",62,39.4
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,62,37.3
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,62,91.5
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,62,100.0
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,62,90.5
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,62,37.9
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",data.Total Aboriginal identity,62,26.9
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),62,85.7
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,62,73.3
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),62,26.1
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",data.Non-Aboriginal identity,62,90.6
2016,Nunavut,Hommes,15 à 24 ans,"Total, toutes les personnes",62,22.4
2016,Nunavut,Hommes,15 à 24 ans,Non-immigrants,62,22.1
2016,Nunavut,Hommes,15 à 24 ans,Immigrants,62,40.0
2016,Nunavut,Hommes,15 à 24 ans,Résidents non permanents,62,0.0
2016,Nunavut,Hommes,15 à 24 ans,Total de la population des minorités visibles,62,50.0
2016,Nunavut,Hommes,15 à 24 ans,Pas une minorité visible,62,22.1
2016,Nunavut,Hommes,15 à 24 ans,data.Total Aboriginal identity,62,20.1
2016,Nunavut,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),62,100.0
2016,Nunavut,Hommes,15 à 24 ans,Métis,62,100.0
2016,Nunavut,Hommes,15 à 24 ans,Inuk (Inuit),62,20.0
2016,Nunavut,Hommes,15 à 24 ans,data.Non-Aboriginal identity,62,65.5
2016,Nunavut,Hommes,25 à 64 ans,"Total, toutes les personnes",62,46.6
2016,Nunavut,Hommes,25 à 64 ans,Non-immigrants,62,44.1
2016,Nunavut,Hommes,25 à 64 ans,Immigrants,62,94.9
2016,Nunavut,Hommes,25 à 64 ans,Résidents non permanents,62,100.0
2016,Nunavut,Hommes,25 à 64 ans,Total de la population des minorités visibles,62,95.2
2016,Nunavut,Hommes,25 à 64 ans,Pas une minorité visible,62,44.7
2016,Nunavut,Hommes,25 à 64 ans,data.Total Aboriginal identity,62,31.3
2016,Nunavut,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),62,75.0
2016,Nunavut,Hommes,25 à 64 ans,Métis,62,75.0
2016,Nunavut,Hommes,25 à 64 ans,Inuk (Inuit),62,30.3
2016,Nunavut,Hommes,25 à 64 ans,data.Non-Aboriginal identity,62,92.7
2016,Nunavut,Hommes,65 à 74 ans,"Total, toutes les personnes",62,33.3
2016,Nunavut,Hommes,65 à 74 ans,Non-immigrants,62,28.1
2016,Nunavut,Hommes,65 à 74 ans,Immigrants,62,87.5
2016,Nunavut,Hommes,65 à 74 ans,Résidents non permanents,62,0.0
2016,Nunavut,Hommes,65 à 74 ans,Total de la population des minorités visibles,62,100.0
2016,Nunavut,Hommes,65 à 74 ans,Pas une minorité visible,62,32.0
2016,Nunavut,Hommes,65 à 74 ans,data.Total Aboriginal identity,62,16.3
2016,Nunavut,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),62,0.0
2016,Nunavut,Hommes,65 à 74 ans,Métis,62,0.0
2016,Nunavut,Hommes,65 à 74 ans,Inuk (Inuit),62,15.2
2016,Nunavut,Hommes,65 à 74 ans,data.Non-Aboriginal identity,62,95.5
2016,Nunavut,Hommes,75 ans et plus,"Total, toutes les personnes",62,12.1
2016,Nunavut,Hommes,75 ans et plus,Non-immigrants,62,9.4
2016,Nunavut,Hommes,75 ans et plus,Immigrants,62,0.0
2016,Nunavut,Hommes,75 ans et plus,Résidents non permanents,62,0.0
2016,Nunavut,Hommes,75 ans et plus,Total de la population des minorités visibles,62,0.0
2016,Nunavut,Hommes,75 ans et plus,Pas une minorité visible,62,12.1
2016,Nunavut,Hommes,75 ans et plus,data.Total Aboriginal identity,62,6.7
2016,Nunavut,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),62,0.0
2016,Nunavut,Hommes,75 ans et plus,Métis,62,0.0
2016,Nunavut,Hommes,75 ans et plus,Inuk (Inuit),62,6.7
2016,Nunavut,Hommes,75 ans et plus,data.Non-Aboriginal identity,62,50.0
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",62,41.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,62,39.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,62,92.6
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,62,100.0
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,62,90.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,62,40.1
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",data.Total Aboriginal identity,62,31.1
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),62,77.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,62,91.7
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),62,30.2
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",data.Non-Aboriginal identity,62,93.7
2016,Nunavut,Femmes,15 à 24 ans,"Total, toutes les personnes",62,26.7
2016,Nunavut,Femmes,15 à 24 ans,Non-immigrants,62,26.5
2016,Nunavut,Femmes,15 à 24 ans,Immigrants,62,57.1
2016,Nunavut,Femmes,15 à 24 ans,Résidents non permanents,62,0.0
2016,Nunavut,Femmes,15 à 24 ans,Total de la population des minorités visibles,62,50.0
