Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2015,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,17.4
2015,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,16.5
2015,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,8.4
2015,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,13.0
2015,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,13.2
2015,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,12.8
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,20.8
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,14.5
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,47.0
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,39.6
2015,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,12.1
2015,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,11.2
2015,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,13.0
2015,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,30.6
2015,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,31.0
2015,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,30.2
2015,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,17.4
2015,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,20.2
2015,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,34.9
2015,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,34.9
2015,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,34.9
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,13.6
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,17.6
2016,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,14.1
2016,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,5.1
2016,"Winnipeg, Manitoba",Total,Homme,Total,,13.8
2016,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,18.3
2016,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,14.2
2016,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,3.7
2016,"Winnipeg, Manitoba",Total,Femme,Total,,13.4
2016,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,16.8
2016,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,14.0
2016,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,6.3
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,10.9
2016,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,10.5
2016,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,11.3
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,17.6
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,13.5
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,47.3
2016,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,9.8
2016,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,8.8
2016,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,10.8
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,29.2
2016,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,31.8
2016,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,26.4
2016,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,11.2
2016,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,13.2
2016,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,36.4
2016,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,37.6
2016,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,34.6
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,12.6
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,14.0
2017,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,13.5
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.4
2017,"Winnipeg, Manitoba",Total,Homme,Total,,12.4
2017,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,12.2
2017,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,13.7
2017,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,6.0
2017,"Winnipeg, Manitoba",Total,Femme,Total,,12.7
2017,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,15.7
2017,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,13.3
2017,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,6.7
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,8.9
2017,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,7.9
2017,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,9.9
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.8
2017,"Winnipeg, Manitoba",65 ans et plus,Homme,Personnes âgées dans les familles économiques,,4.2
2017,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées dans les familles économiques,,3.4
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,14.0
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,10.8
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,41.8
2017,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.0
2017,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,7.0
2017,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,8.9
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,31.2
2017,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,34.6
2017,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,27.7
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,12.3
2017,"Winnipeg, Manitoba",65 ans et plus,Homme,Personnes âgées hors famille économique,,12.2
2017,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,12.4
2017,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,38.2
2017,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,39.5
2017,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,36.4
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,12.4
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,14.6
2018,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,13.1
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.4
2018,"Winnipeg, Manitoba",Total,Homme,Total,,12.1
2018,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,14.7
2018,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,12.8
2018,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,5.1
2018,"Winnipeg, Manitoba",Total,Femme,Total,,12.7
2018,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,14.5
2018,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,13.4
2018,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,7.6
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,9.0
2018,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,8.4
2018,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,9.6
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.2
2018,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées dans les familles économiques,,4.3
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,14.3
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,9.9
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,34.7
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,26.4
2018,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.2
2018,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,7.1
2018,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,9.2
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,29.6
2018,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,29.8
2018,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,29.3
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,14.3
2018,"Winnipeg, Manitoba",65 ans et plus,Homme,Personnes âgées hors famille économique,,15.7
2018,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,13.5
2018,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,35.3
2018,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,32.8
2018,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,39.1
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,11.9
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,13.2
2019,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,12.7
2019,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,7.0
2019,"Winnipeg, Manitoba",Total,Homme,Total,,12.7
2019,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,15.0
2019,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,13.2
2019,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,7.1
2019,"Winnipeg, Manitoba",Total,Femme,Total,,11.1
2019,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,11.4
2019,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,12.1
2019,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,7.0
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,8.1
2019,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,8.1
2019,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,8.0
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,13.2
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,11.1
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,33.0
2019,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,7.2
2019,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,6.8
2019,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,7.6
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,33.0
2019,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,37.9
2019,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,28.2
2019,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,16.8
2019,"Winnipeg, Manitoba",65 ans et plus,Homme,Personnes âgées hors famille économique,,25.3
2019,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,12.5
2019,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,39.5
2019,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,41.0
2019,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,37.6
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,6.6
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,5.3
2020,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,8.0
2020,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,2.5
2020,"Winnipeg, Manitoba",Total,Homme,Total,,7.4
2020,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,6.6
2020,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,9.1
2020,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,1.6
2020,"Winnipeg, Manitoba",Total,Femme,Total,,5.8
2020,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,4.0
2020,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,7.0
2020,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,3.3
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,4.1
2020,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,4.3
2020,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,3.9
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,5.1
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,3.7
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,14.0
2020,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,4.3
2020,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,4.4
2020,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,4.3
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,19.9
2020,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,23.7
2020,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,16.0
2020,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,5.8
2020,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,6.0
2020,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,26.2
2020,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,28.7
2020,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,22.9
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,9.3
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,10.9
2021,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,9.5
2021,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.5
2021,"Winnipeg, Manitoba",Total,Homme,Total,,8.5
2021,"Winnipeg, Manitoba",Moins de 18 ans,Homme,Total,,8.9
2021,"Winnipeg, Manitoba",18 à 64 ans,Homme,Total,,9.4
2021,"Winnipeg, Manitoba",65 ans et plus,Homme,Total,,4.1
2021,"Winnipeg, Manitoba",Total,Femme,Total,,10.2
2021,"Winnipeg, Manitoba",Moins de 18 ans,Femme,Total,,12.9
2021,"Winnipeg, Manitoba",18 à 64 ans,Femme,Total,,9.7
2021,"Winnipeg, Manitoba",65 ans et plus,Femme,Total,,8.6
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,6.5
2021,"Winnipeg, Manitoba",Total,Homme,Personnes dans les familles économiques,,5.6
2021,"Winnipeg, Manitoba",Total,Femme,Personnes dans les familles économiques,,7.3
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,10.9
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,6.8
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,24.1
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,34.3
2021,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.7
2021,"Winnipeg, Manitoba",18 à 64 ans,Homme,Personnes dans les familles économiques,,5.4
2021,"Winnipeg, Manitoba",18 à 64 ans,Femme,Personnes dans les familles économiques,,5.9
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,24.6
2021,"Winnipeg, Manitoba",Total,Homme,Personnes hors famille économique,,24.3
2021,"Winnipeg, Manitoba",Total,Femme,Personnes hors famille économique,,24.8
2021,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,16.9
2021,"Winnipeg, Manitoba",65 ans et plus,Homme,Personnes âgées hors famille économique,,15.6
2021,"Winnipeg, Manitoba",65 ans et plus,Femme,Personnes âgées hors famille économique,,17.6
2021,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,28.3
2021,"Winnipeg, Manitoba",,Homme,Personnes non âgées hors famille économique,,27.0
2021,"Winnipeg, Manitoba",,Femme,Personnes non âgées hors famille économique,,29.9
