Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,Certaines populations vulnérables en matière de logement,GeoCode,Value
2022,Colombie-Britannique,Agglomérations de recensement,,Propriétaire,,,3.4
2022,Colombie-Britannique,Agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,4.6
2022,Colombie-Britannique,Agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,3.2
2022,Colombie-Britannique,Agglomérations de recensement,,Locataire,,,27.0
2022,Colombie-Britannique,Agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,25.0
2022,Colombie-Britannique,Agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,37.0
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,10.3
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,6.9
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,6.8
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,6.9
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,22.0
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,25.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,10.4
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,5.2
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,34.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,34.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,32.0
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,8.2
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,6.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,5.9
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,17.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,18.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,15.7
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,15.3
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,10.2
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,14.4
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,9.7
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,32.0
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,31.0
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,40.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,12.1
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,8.4
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,8.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,26.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,27.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,24.0
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,5.6
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,2.8
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,3.4
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,2.7
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,14.2
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,14.4
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,11.8
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,9.8
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,5.9
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,11.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,5.5
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,25.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,27.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,16.4
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,13.2
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,10.3
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,12.8
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,10.0
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,23.0
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,31.0
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,10.4
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,7.7
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,6.1
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,7.9
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,24.0
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,19.8
2022,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,35.0
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,17.3
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,13.1
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,10.4
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,13.5
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,31.0
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,30.0
2022,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,42.0
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,13.8
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,11.0
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,2.9
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,11.9
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,22.0
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,44.0
2022,Canada (provinces seulement),Grands centres de population urbains,,"Total, mode d'occupation",,,12.9
2022,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire,,,6.6
2022,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,3.1
2022,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,7.2
2022,Canada (provinces seulement),Grands centres de population urbains,,Locataire,,,22.0
2022,Canada (provinces seulement),Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Canada (provinces seulement),Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,33.0
2022,Canada (provinces seulement),Moyens centres de population,,"Total, mode d'occupation",,,11.5
2022,Canada (provinces seulement),Moyens centres de population,,Propriétaire,,,5.0
2022,Canada (provinces seulement),Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,1.3
2022,Canada (provinces seulement),Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2022,Canada (provinces seulement),Moyens centres de population,,Locataire,,,22.0
2022,Canada (provinces seulement),Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Canada (provinces seulement),Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,29.0
2022,Canada (provinces seulement),Petits centres de population,,"Total, mode d'occupation",,,10.0
