Year,Géographie,Caractéristiques de la population,Niveau de scolarité,Groupe d'âge,Sexe,GeoCode,Value
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,59,18.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,59,29.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,59,21.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,59,17.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,59,24.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,59,21.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,59,18.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,59,25.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,59,23.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,59,17.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,59,30.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,59,25.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,59,20.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,59,30.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,59,24.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,59,17.0
2021,Colombie-Britannique,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,59,32.0
2021,Colombie-Britannique,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,59,27.0
2021,Colombie-Britannique,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,59,25.0
2021,Colombie-Britannique,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,59,29.0
2021,Colombie-Britannique,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,59,35.0
2021,Colombie-Britannique,Population totale,Baccalauréat,25 à 34 ans,Homme,59,29.0
2021,Colombie-Britannique,Population totale,Baccalauréat,25 à 34 ans,Femme,59,40.0
2021,Colombie-Britannique,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,59,35.0
2021,Colombie-Britannique,Population totale,Baccalauréat,30 à 34 ans,Homme,59,30.0
2021,Colombie-Britannique,Population totale,Baccalauréat,30 à 34 ans,Femme,59,39.0
2021,Colombie-Britannique,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,59,29.0
2021,Colombie-Britannique,Population totale,Baccalauréat,35 à 44 ans,Homme,59,26.0
2021,Colombie-Britannique,Population totale,Baccalauréat,35 à 44 ans,Femme,59,31.0
2021,Colombie-Britannique,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,59,26.0
2021,Colombie-Britannique,Population totale,Baccalauréat,45 à 54 ans,Homme,59,24.0
2021,Colombie-Britannique,Population totale,Baccalauréat,45 à 54 ans,Femme,59,28.0
2021,Colombie-Britannique,Population totale,Baccalauréat,55 à 64 ans,Les deux sexes,59,19.0
2021,Colombie-Britannique,Population totale,Baccalauréat,55 à 64 ans,Homme,59,19.0
2021,Colombie-Britannique,Population totale,Baccalauréat,55 à 64 ans,Femme,59,19.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Les deux sexes,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Homme,59,11.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Femme,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,25 à 34 ans,Les deux sexes,59,11.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,25 à 34 ans,Homme,59,10.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,25 à 34 ans,Femme,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,30 à 34 ans,Les deux sexes,59,14.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,30 à 34 ans,Homme,59,13.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,30 à 34 ans,Femme,59,14.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,35 à 44 ans,Les deux sexes,59,15.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,35 à 44 ans,Homme,59,14.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,35 à 44 ans,Femme,59,16.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,45 à 54 ans,Les deux sexes,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,45 à 54 ans,Homme,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,45 à 54 ans,Femme,59,12.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,55 à 64 ans,Les deux sexes,59,9.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,55 à 64 ans,Homme,59,10.0
2021,Colombie-Britannique,Population totale,Maîtrise ou doctorat,55 à 64 ans,Femme,59,9.0
2021,Yukon,Population totale,Études tertiaires,"Total, 25 à 64 ans",Les deux sexes,60,59.0
2021,Yukon,Population totale,Études tertiaires,"Total, 25 à 64 ans",Homme,60,47.0
2021,Yukon,Population totale,Études tertiaires,"Total, 25 à 64 ans",Femme,60,72.0
2021,Yukon,Population totale,Études tertiaires,25 à 34 ans,Les deux sexes,60,52.0
2021,Yukon,Population totale,Études tertiaires,25 à 34 ans,Homme,60,43.0
2021,Yukon,Population totale,Études tertiaires,25 à 34 ans,Femme,60,63.0
2021,Yukon,Population totale,Études tertiaires,30 à 34 ans,Les deux sexes,60,61.0
2021,Yukon,Population totale,Études tertiaires,30 à 34 ans,Homme,60,47.0
2021,Yukon,Population totale,Études tertiaires,30 à 34 ans,Femme,60,75.0
2021,Yukon,Population totale,Études tertiaires,35 à 44 ans,Les deux sexes,60,61.0
2021,Yukon,Population totale,Études tertiaires,35 à 44 ans,Homme,60,49.0
2021,Yukon,Population totale,Études tertiaires,35 à 44 ans,Femme,60,75.0
2021,Yukon,Population totale,Études tertiaires,45 à 54 ans,Les deux sexes,60,67.0
2021,Yukon,Population totale,Études tertiaires,45 à 54 ans,Homme,60,54.0
2021,Yukon,Population totale,Études tertiaires,45 à 54 ans,Femme,60,78.0
2021,Yukon,Population totale,Études tertiaires,55 à 64 ans,Les deux sexes,60,54.0
2021,Yukon,Population totale,Études tertiaires,55 à 64 ans,Homme,60,41.0
2021,Yukon,Population totale,Études tertiaires,55 à 64 ans,Femme,60,68.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Les deux sexes,60,26.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,60,20.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,60,32.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,60,19.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,60,19.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,60,19.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,60,18.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,60,15.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,60,22.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,60,25.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,60,17.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,60,33.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,60,34.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,60,28.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,60,40.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,60,25.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,60,16.0
2021,Yukon,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,60,34.0
2021,Yukon,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,60,20.0
2021,Yukon,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,60,16.0
2021,Yukon,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,60,23.0
2021,Yukon,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,60,23.0
2021,Yukon,Population totale,Baccalauréat,25 à 34 ans,Homme,60,16.0
2021,Yukon,Population totale,Baccalauréat,25 à 34 ans,Femme,60,31.0
2021,Yukon,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,60,26.0
2021,Yukon,Population totale,Baccalauréat,30 à 34 ans,Homme,60,20.0
2021,Yukon,Population totale,Baccalauréat,30 à 34 ans,Femme,60,33.0
2021,Yukon,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,60,20.0
2021,Yukon,Population totale,Baccalauréat,35 à 44 ans,Homme,60,17.0
2021,Yukon,Population totale,Baccalauréat,35 à 44 ans,Femme,60,22.0
2021,Yukon,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,60,18.0
2021,Yukon,Population totale,Baccalauréat,45 à 54 ans,Homme,60,17.0
2021,Yukon,Population totale,Baccalauréat,45 à 54 ans,Femme,60,20.0
2021,Yukon,Population totale,Baccalauréat,55 à 64 ans,Les deux sexes,60,17.0
2021,Yukon,Population totale,Baccalauréat,55 à 64 ans,Homme,60,13.0
2021,Yukon,Population totale,Baccalauréat,55 à 64 ans,Femme,60,22.0
2021,Yukon,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Les deux sexes,60,14.0
2021,Yukon,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Homme,60,11.0
2021,Yukon,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Femme,60,16.0
2021,Yukon,Population totale,Maîtrise ou doctorat,25 à 34 ans,Les deux sexes,60,10.0
2021,Yukon,Population totale,Maîtrise ou doctorat,25 à 34 ans,Homme,60,
2021,Yukon,Population totale,Maîtrise ou doctorat,25 à 34 ans,Femme,60,13.0
2021,Yukon,Population totale,Maîtrise ou doctorat,30 à 34 ans,Les deux sexes,60,16.0
2021,Yukon,Population totale,Maîtrise ou doctorat,30 à 34 ans,Homme,60,
2021,Yukon,Population totale,Maîtrise ou doctorat,30 à 34 ans,Femme,60,20.0
2021,Yukon,Population totale,Maîtrise ou doctorat,35 à 44 ans,Les deux sexes,60,17.0
2021,Yukon,Population totale,Maîtrise ou doctorat,35 à 44 ans,Homme,60,15.0
2021,Yukon,Population totale,Maîtrise ou doctorat,35 à 44 ans,Femme,60,19.0
2021,Yukon,Population totale,Maîtrise ou doctorat,45 à 54 ans,Les deux sexes,60,14.0
2021,Yukon,Population totale,Maîtrise ou doctorat,45 à 54 ans,Homme,60,9.0
2021,Yukon,Population totale,Maîtrise ou doctorat,45 à 54 ans,Femme,60,18.0
2021,Yukon,Population totale,Maîtrise ou doctorat,55 à 64 ans,Les deux sexes,60,12.0
2021,Yukon,Population totale,Maîtrise ou doctorat,55 à 64 ans,Homme,60,12.0
2021,Yukon,Population totale,Maîtrise ou doctorat,55 à 64 ans,Femme,60,12.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,"Total, 25 à 64 ans",Les deux sexes,61,49.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,"Total, 25 à 64 ans",Homme,61,40.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,"Total, 25 à 64 ans",Femme,61,60.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,25 à 34 ans,Les deux sexes,61,33.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,25 à 34 ans,Homme,61,22.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,25 à 34 ans,Femme,61,44.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,30 à 34 ans,Les deux sexes,61,37.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,30 à 34 ans,Homme,61,29.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,30 à 34 ans,Femme,61,45.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,35 à 44 ans,Les deux sexes,61,60.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,35 à 44 ans,Homme,61,51.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,35 à 44 ans,Femme,61,68.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,45 à 54 ans,Les deux sexes,61,54.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,45 à 54 ans,Homme,61,44.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,45 à 54 ans,Femme,61,66.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,55 à 64 ans,Les deux sexes,61,47.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,55 à 64 ans,Homme,61,38.0
2021,Territoires du Nord-Ouest,Population totale,Études tertiaires,55 à 64 ans,Femme,61,57.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Les deux sexes,61,26.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,61,20.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,61,32.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,61,16.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,61,14.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,61,18.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,61,18.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,61,20.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,61,16.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,61,26.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,61,22.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,61,29.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,61,30.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,61,19.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,61,42.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,61,32.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,61,25.0
2021,Territoires du Nord-Ouest,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,61,41.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,61,14.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,61,11.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,61,17.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,61,12.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,25 à 34 ans,Homme,61,
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,25 à 34 ans,Femme,61,19.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,61,11.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,30 à 34 ans,Homme,61,
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,30 à 34 ans,Femme,61,19.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,61,20.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,35 à 44 ans,Homme,61,19.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,35 à 44 ans,Femme,61,22.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,61,10.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,45 à 54 ans,Homme,61,9.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,45 à 54 ans,Femme,61,12.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,55 à 64 ans,Les deux sexes,61,12.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,55 à 64 ans,Homme,61,9.0
2021,Territoires du Nord-Ouest,Population totale,Baccalauréat,55 à 64 ans,Femme,61,15.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Les deux sexes,61,10.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Homme,61,9.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Femme,61,10.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,25 à 34 ans,Les deux sexes,61,5.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,25 à 34 ans,Homme,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,25 à 34 ans,Femme,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,30 à 34 ans,Les deux sexes,61,8.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,30 à 34 ans,Homme,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,30 à 34 ans,Femme,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,35 à 44 ans,Les deux sexes,61,14.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,35 à 44 ans,Homme,61,9.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,35 à 44 ans,Femme,61,17.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,45 à 54 ans,Les deux sexes,61,14.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,45 à 54 ans,Homme,61,16.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,45 à 54 ans,Femme,61,13.0
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,55 à 64 ans,Les deux sexes,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,55 à 64 ans,Homme,61,
2021,Territoires du Nord-Ouest,Population totale,Maîtrise ou doctorat,55 à 64 ans,Femme,61,
2021,Nunavut,Population totale,Études tertiaires,"Total, 25 à 64 ans",Les deux sexes,62,38.0
2021,Nunavut,Population totale,Études tertiaires,"Total, 25 à 64 ans",Homme,62,31.0
