Year,Géographie,Groupe d'âge,Genre,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2015,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus,,77.8
2015,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,61.2
2015,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,76.9
2015,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,81.7
2015,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,84.8
2016,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus,,48.9
2016,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus,,77.5
2016,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus,,34.4
2016,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus,,50.4
2016,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus,,85.6
2016,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus,,40.6
2016,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus,,47.3
2016,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus,,70.2
2016,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus,,28.7
2016,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,46.4
2016,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,68.3
2016,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,24.0
2016,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,48.5
2016,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,81.5
2016,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,31.9
2016,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,44.1
2016,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,56.6
2016,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,17.3
2016,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,49.6
2016,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,75.7
2016,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,38.2
2016,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,51.9
2016,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,85.6
2016,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,49.5
2016,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,47.3
2016,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,67.1
2016,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,27.1
2016,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,49.9
2016,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,80.6
2016,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,34.6
2016,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,50.4
2016,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,86.8
2016,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,40.5
2016,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,49.2
2016,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,75.0
2016,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,29.2
2016,Canada,15 à 24 ans,Total - Genre,,,,Populations nées au Canada,,58.6
2016,Canada,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,83.1
2016,Canada,55 ans et plus,Total - Genre,,,,Populations nées au Canada,,35.5
2016,Canada,15 à 24 ans,Hommes+,,,,Populations nées au Canada,,56.6
2016,Canada,25 à 54 ans,Hommes+,,,,Populations nées au Canada,,85.2
2016,Canada,55 ans et plus,Hommes+,,,,Populations nées au Canada,,40.8
2016,Canada,15 à 24 ans,Femmes+,,,,Populations nées au Canada,,60.8
2016,Canada,25 à 54 ans,Femmes+,,,,Populations nées au Canada,,80.8
2016,Canada,55 ans et plus,Femmes+,,,,Populations nées au Canada,,30.7
2016,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Immigrants reçus,,75.0
2016,Région de l'Atlantique,25 à 54 ans,Hommes+,,,,Immigrants reçus,,83.3
2016,Région de l'Atlantique,25 à 54 ans,Femmes+,,,,Immigrants reçus,,66.4
2016,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,68.3
2016,Région de l'Atlantique,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,78.6
2016,Région de l'Atlantique,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,57.9
2016,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,76.2
2016,Région de l'Atlantique,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,84.0
2016,Région de l'Atlantique,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,68.6
2016,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,79.4
2016,Région de l'Atlantique,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,85.0
2016,Région de l'Atlantique,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,72.9
2016,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,78.9
2016,Région de l'Atlantique,25 à 54 ans,Hommes+,,,,Populations nées au Canada,,79.1
2016,Région de l'Atlantique,25 à 54 ans,Femmes+,,,,Populations nées au Canada,,78.7
2016,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,Immigrants reçus,10,72.7
2016,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,10,62.5
2016,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,10,63.6
2016,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,10,85.7
2016,Terre-Neuve-et-Labrador,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,10,74.5
2016,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,Immigrants reçus,11,66.7
2016,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,11,55.0
2016,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,11,75.0
2016,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,11,83.3
2016,Île-du-Prince-Édouard,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,11,81.4
2016,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,Immigrants reçus,12,75.7
2016,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,12,75.4
2016,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,12,75.0
2016,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,12,78.0
2016,Nouvelle-Écosse,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,12,80.0
2016,Nouveau-Brunswick,25 à 54 ans,Total - Genre,,,,Immigrants reçus,13,76.3
2016,Nouveau-Brunswick,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,13,68.8
2016,Nouveau-Brunswick,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,13,82.4
2016,Nouveau-Brunswick,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,13,79.7
2016,Nouveau-Brunswick,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,13,80.5
2016,Québec,25 à 54 ans,Total - Genre,,,,Immigrants reçus,24,75.2
2016,Québec,25 à 54 ans,Hommes+,,,,Immigrants reçus,24,82.1
2016,Québec,25 à 54 ans,Femmes+,,,,Immigrants reçus,24,68.8
2016,Québec,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,24,62.8
2016,Québec,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,24,76.6
2016,Québec,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,24,49.6
2016,Québec,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,24,75.9
2016,Québec,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,24,84.3
2016,Québec,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,24,67.7
2016,Québec,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,24,79.8
2016,Québec,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,24,83.5
2016,Québec,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,24,76.5
2016,Québec,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,24,84.5
2016,Québec,25 à 54 ans,Hommes+,,,,Populations nées au Canada,24,85.1
2016,Québec,25 à 54 ans,Femmes+,,,,Populations nées au Canada,24,83.8
2016,"Montréal, Quebec CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus,,74.8
2016,"Montréal, Quebec CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,61.7
2016,"Montréal, Quebec CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,75.7
2016,"Montréal, Quebec CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,79.3
2016,"Montréal, Quebec CMA",25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,84.3
2016,Ontario,25 à 54 ans,Total - Genre,,,,Immigrants reçus,35,77.3
2016,Ontario,25 à 54 ans,Hommes+,,,,Immigrants reçus,35,85.6
2016,Ontario,25 à 54 ans,Femmes+,,,,Immigrants reçus,35,69.8
2016,Ontario,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,35,64.6
2016,Ontario,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,35,78.0
2016,Ontario,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,35,52.8
2016,Ontario,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,35,72.7
2016,Ontario,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,35,84.5
2016,Ontario,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,35,63.0
2016,Ontario,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,35,80.7
2016,Ontario,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,35,87.2
2016,Ontario,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,35,74.7
2016,Ontario,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,35,83.2
2016,Ontario,25 à 54 ans,Hommes+,,,,Populations nées au Canada,35,85.7
2016,Ontario,25 à 54 ans,Femmes+,,,,Populations nées au Canada,35,80.5
2016,"Toronto, Ontario CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus,,77.5
2016,"Toronto, Ontario CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,65.2
2016,"Toronto, Ontario CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,72.6
2016,"Toronto, Ontario CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,81.0
2016,"Toronto, Ontario CMA",25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,84.5
2016,Manitoba and Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus,,82.7
2016,Manitoba and Saskatchewan,25 à 54 ans,Hommes+,,,,Immigrants reçus,,89.8
2016,Manitoba and Saskatchewan,25 à 54 ans,Femmes+,,,,Immigrants reçus,,75.8
2016,Manitoba and Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,79.7
2016,Manitoba and Saskatchewan,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,88.3
2016,Manitoba and Saskatchewan,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,71.3
2016,Manitoba and Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,85.4
2016,Manitoba and Saskatchewan,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,90.9
2016,Manitoba and Saskatchewan,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,80.0
2016,Manitoba and Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,83.9
2016,Manitoba and Saskatchewan,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,90.6
2016,Manitoba and Saskatchewan,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,77.4
2016,Manitoba and Saskatchewan,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,83.6
2016,Manitoba and Saskatchewan,25 à 54 ans,Hommes+,,,,Populations nées au Canada,,87.2
2016,Manitoba and Saskatchewan,25 à 54 ans,Femmes+,,,,Populations nées au Canada,,79.8
2016,Manitoba,25 à 54 ans,Total - Genre,,,,Immigrants reçus,46,82.8
2016,Manitoba,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,46,79.2
2016,Manitoba,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,46,85.0
2016,Manitoba,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,46,84.0
2016,Manitoba,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,46,83.2
2016,Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus,47,82.7
2016,Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,47,80.3
2016,Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,47,85.9
2016,Saskatchewan,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,47,83.1
2016,Saskatchewan,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,47,84.0
2016,Alberta,25 à 54 ans,Total - Genre,,,,Immigrants reçus,48,78.1
2016,Alberta,25 à 54 ans,Hommes+,,,,Immigrants reçus,48,87.3
2016,Alberta,25 à 54 ans,Femmes+,,,,Immigrants reçus,48,69.6
2016,Alberta,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,48,76.1
2016,Alberta,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,48,90.0
2016,Alberta,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,48,64.2
2016,Alberta,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,48,78.7
2016,Alberta,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,48,87.7
2016,Alberta,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,48,69.9
2016,Alberta,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,48,78.9
2016,Alberta,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,48,85.9
2016,Alberta,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,48,72.2
2016,Alberta,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,48,82.6
2016,Alberta,25 à 54 ans,Hommes+,,,,Populations nées au Canada,48,86.5
2016,Alberta,25 à 54 ans,Femmes+,,,,Populations nées au Canada,48,78.4
2016,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,Immigrants reçus,59,78.9
2016,Colombie-Britannique,25 à 54 ans,Hommes+,,,,Immigrants reçus,59,86.9
2016,Colombie-Britannique,25 à 54 ans,Femmes+,,,,Immigrants reçus,59,72.2
2016,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,59,68.9
2016,Colombie-Britannique,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,59,83.5
2016,Colombie-Britannique,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,59,57.6
2016,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,59,76.8
2016,Colombie-Britannique,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,59,85.5
2016,Colombie-Britannique,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,59,70.0
2016,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,59,81.6
2016,Colombie-Britannique,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,59,88.0
2016,Colombie-Britannique,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,59,76.0
2016,Colombie-Britannique,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,59,82.9
2016,Colombie-Britannique,25 à 54 ans,Hommes+,,,,Populations nées au Canada,59,85.5
2016,Colombie-Britannique,25 à 54 ans,Femmes+,,,,Populations nées au Canada,59,80.1
2016,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus,,79.1
2016,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,67.3
2016,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,76.7
2016,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,82.2
2016,"Vancouver, British Columbia CMA",25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,84.3
2017,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus,,49.3
2017,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus,,78.8
2017,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus,,35.2
2017,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus,,48.4
2017,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus,,86.7
2017,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus,,41.3
2017,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus,,50.2
2017,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus,,71.7
2017,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus,,29.6
2017,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,46.1
2017,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,70.1
2017,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus 5 ans et moins auparavant,,24.5
2017,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,50.1
2017,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,82.9
2017,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus 5 ans et moins auparavant,,35.7
2017,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,42.3
2017,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,58.7
2017,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus 5 ans et moins auparavant,,14.8
2017,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,47.9
2017,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,77.0
2017,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,39.2
2017,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,45.8
2017,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,87.6
2017,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,47.6
2017,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,50.1
2017,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,67.7
2017,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus plus de 5 à 10 ans auparavant,,32.1
2017,Canada,15 à 24 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,51.6
2017,Canada,25 à 54 ans,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,81.8
2017,Canada,55 ans et plus,Total - Genre,,,,Immigrants reçus plus de 10 ans auparavant,,35.4
2017,Canada,15 à 24 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,48.9
2017,Canada,25 à 54 ans,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,87.5
2017,Canada,55 ans et plus,Hommes+,,,,Immigrants reçus plus de 10 ans auparavant,,41.3
2017,Canada,15 à 24 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,54.6
2017,Canada,25 à 54 ans,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,76.7
2017,Canada,55 ans et plus,Femmes+,,,,Immigrants reçus plus de 10 ans auparavant,,30.0
2017,Canada,15 à 24 ans,Total - Genre,,,,Populations nées au Canada,,60.3
2017,Canada,25 à 54 ans,Total - Genre,,,,Populations nées au Canada,,83.9
2017,Canada,55 ans et plus,Total - Genre,,,,Populations nées au Canada,,35.8
2017,Canada,15 à 24 ans,Hommes+,,,,Populations nées au Canada,,59.3
2017,Canada,25 à 54 ans,Hommes+,,,,Populations nées au Canada,,86.0
2017,Canada,55 ans et plus,Hommes+,,,,Populations nées au Canada,,41.2
2017,Canada,15 à 24 ans,Femmes+,,,,Populations nées au Canada,,61.4
2017,Canada,25 à 54 ans,Femmes+,,,,Populations nées au Canada,,81.7
2017,Canada,55 ans et plus,Femmes+,,,,Populations nées au Canada,,30.9
2017,Région de l'Atlantique,25 à 54 ans,Total - Genre,,,,Immigrants reçus,,75.7
