Year,Units,Géographie,Type de famille économique,GeoCode,Value
2022,Dollars constants de 2023,Québec,Autres familles de personnes non âgées,24,87700.0
2022,Dollars constants de 2023,Québec,Personnes hors famille économique,24,39100.0
2022,Dollars constants de 2023,Québec,Personnes âgées hors famille économique,24,32900.0
2022,Dollars constants de 2023,Québec,Hommes âgés hors famille économique,24,33400.0
2022,Dollars constants de 2023,Québec,Femmes âgées hors famille économique,24,32700.0
2022,Dollars constants de 2023,Québec,Personnes non âgées hors famille économique,24,43000.0
2022,Dollars constants de 2023,Québec,Hommes non âgés hors famille économique,24,44700.0
2022,Dollars constants de 2023,Québec,Femmes non âgées hors famille économique,24,41300.0
2022,Dollars constants de 2023,Ontario,Familles économiques et personnes hors famille économique,35,77500.0
2022,Dollars constants de 2023,Ontario,Familles économiques,35,108700.0
2022,Dollars constants de 2023,Ontario,Familles de personnes âgées,35,83300.0
2022,Dollars constants de 2023,Ontario,Couples de personnes âgées,35,79700.0
2022,Dollars constants de 2023,Ontario,Autres familles de personnes âgées,35,98500.0
2022,Dollars constants de 2023,Ontario,Familles de personnes non âgées,35,117500.0
2022,Dollars constants de 2023,Ontario,Couples,35,104100.0
2022,Dollars constants de 2023,Ontario,Couples avec des enfants,35,129100.0
2022,Dollars constants de 2023,Ontario,Couples avec d'autres personnes apparentées,35,163100.0
2022,Dollars constants de 2023,Ontario,Familles monoparentales,35,66500.0
2022,Dollars constants de 2023,Ontario,Familles monoparentales ayant un homme à leur tête,35,73200.0
2022,Dollars constants de 2023,Ontario,Familles monoparentales ayant une femme à leur tête,35,65100.0
2022,Dollars constants de 2023,Ontario,Autres familles de personnes non âgées,35,91900.0
2022,Dollars constants de 2023,Ontario,Personnes hors famille économique,35,39500.0
2022,Dollars constants de 2023,Ontario,Personnes âgées hors famille économique,35,38300.0
2022,Dollars constants de 2023,Ontario,Hommes âgés hors famille économique,35,40800.0
2022,Dollars constants de 2023,Ontario,Femmes âgées hors famille économique,35,37100.0
2022,Dollars constants de 2023,Ontario,Personnes non âgées hors famille économique,35,40300.0
2022,Dollars constants de 2023,Ontario,Hommes non âgés hors famille économique,35,41700.0
2022,Dollars constants de 2023,Ontario,Femmes non âgées hors famille économique,35,38600.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles économiques et personnes hors famille économique,,80100.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles économiques,,107900.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles de personnes âgées,,81200.0
2022,Dollars constants de 2023,Provinces des Prairies,Couples de personnes âgées,,77400.0
2022,Dollars constants de 2023,Provinces des Prairies,Autres familles de personnes âgées,,103900.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles de personnes non âgées,,116100.0
2022,Dollars constants de 2023,Provinces des Prairies,Couples,,105300.0
2022,Dollars constants de 2023,Provinces des Prairies,Couples avec des enfants,,126500.0
2022,Dollars constants de 2023,Provinces des Prairies,Couples avec d'autres personnes apparentées,,156900.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales,,62500.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,72500.0
2022,Dollars constants de 2023,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,59500.0
2022,Dollars constants de 2023,Provinces des Prairies,Autres familles de personnes non âgées,,89900.0
2022,Dollars constants de 2023,Provinces des Prairies,Personnes hors famille économique,,41700.0
2022,Dollars constants de 2023,Provinces des Prairies,Personnes âgées hors famille économique,,35600.0
2022,Dollars constants de 2023,Provinces des Prairies,Hommes âgés hors famille économique,,35300.0
2022,Dollars constants de 2023,Provinces des Prairies,Femmes âgées hors famille économique,,35800.0
2022,Dollars constants de 2023,Provinces des Prairies,Personnes non âgées hors famille économique,,44500.0
2022,Dollars constants de 2023,Provinces des Prairies,Hommes non âgés hors famille économique,,47100.0
2022,Dollars constants de 2023,Provinces des Prairies,Femmes non âgées hors famille économique,,41600.0
2022,Dollars constants de 2023,Manitoba,Familles économiques et personnes hors famille économique,46,69600.0
2022,Dollars constants de 2023,Manitoba,Familles économiques,46,92900.0
2022,Dollars constants de 2023,Manitoba,Familles de personnes âgées,46,74800.0
2022,Dollars constants de 2023,Manitoba,Couples de personnes âgées,46,73000.0
2022,Dollars constants de 2023,Manitoba,Autres familles de personnes âgées,46,89400.0
2022,Dollars constants de 2023,Manitoba,Familles de personnes non âgées,46,99100.0
2022,Dollars constants de 2023,Manitoba,Couples,46,89600.0
2022,Dollars constants de 2023,Manitoba,Couples avec des enfants,46,108600.0
2022,Dollars constants de 2023,Manitoba,Couples avec d'autres personnes apparentées,46,142800.0
2022,Dollars constants de 2023,Manitoba,Familles monoparentales,46,56700.0
2022,Dollars constants de 2023,Manitoba,Familles monoparentales ayant un homme à leur tête,46,62600.0
2022,Dollars constants de 2023,Manitoba,Familles monoparentales ayant une femme à leur tête,46,55900.0
2022,Dollars constants de 2023,Manitoba,Autres familles de personnes non âgées,46,81800.0
2022,Dollars constants de 2023,Manitoba,Personnes hors famille économique,46,37700.0
2022,Dollars constants de 2023,Manitoba,Personnes âgées hors famille économique,46,34700.0
2022,Dollars constants de 2023,Manitoba,Hommes âgés hors famille économique,46,35600.0
2022,Dollars constants de 2023,Manitoba,Femmes âgées hors famille économique,46,34700.0
2022,Dollars constants de 2023,Manitoba,Personnes non âgées hors famille économique,46,39700.0
2022,Dollars constants de 2023,Manitoba,Hommes non âgés hors famille économique,46,41200.0
2022,Dollars constants de 2023,Manitoba,Femmes non âgées hors famille économique,46,37500.0
2022,Dollars constants de 2023,Saskatchewan,Familles économiques et personnes hors famille économique,47,74900.0
2022,Dollars constants de 2023,Saskatchewan,Familles économiques,47,102800.0
2022,Dollars constants de 2023,Saskatchewan,Familles de personnes âgées,47,79200.0
2022,Dollars constants de 2023,Saskatchewan,Couples de personnes âgées,47,78400.0
2022,Dollars constants de 2023,Saskatchewan,Autres familles de personnes âgées,47,87000.0
2022,Dollars constants de 2023,Saskatchewan,Familles de personnes non âgées,47,111300.0
2022,Dollars constants de 2023,Saskatchewan,Couples,47,102900.0
2022,Dollars constants de 2023,Saskatchewan,Couples avec des enfants,47,124100.0
2022,Dollars constants de 2023,Saskatchewan,Couples avec d'autres personnes apparentées,47,150100.0
2022,Dollars constants de 2023,Saskatchewan,Familles monoparentales,47,56100.0
2022,Dollars constants de 2023,Saskatchewan,Familles monoparentales ayant un homme à leur tête,47,62600.0
2022,Dollars constants de 2023,Saskatchewan,Familles monoparentales ayant une femme à leur tête,47,54900.0
2022,Dollars constants de 2023,Saskatchewan,Autres familles de personnes non âgées,47,80700.0
2022,Dollars constants de 2023,Saskatchewan,Personnes hors famille économique,47,40200.0
2022,Dollars constants de 2023,Saskatchewan,Personnes âgées hors famille économique,47,37700.0
2022,Dollars constants de 2023,Saskatchewan,Hommes âgés hors famille économique,47,38400.0
2022,Dollars constants de 2023,Saskatchewan,Femmes âgées hors famille économique,47,37500.0
2022,Dollars constants de 2023,Saskatchewan,Personnes non âgées hors famille économique,47,41200.0
2022,Dollars constants de 2023,Saskatchewan,Hommes non âgés hors famille économique,47,42900.0
2022,Dollars constants de 2023,Saskatchewan,Femmes non âgées hors famille économique,47,38200.0
2022,Dollars constants de 2023,Alberta,Familles économiques et personnes hors famille économique,48,86000.0
2022,Dollars constants de 2023,Alberta,Familles économiques,48,114600.0
2022,Dollars constants de 2023,Alberta,Familles de personnes âgées,48,84700.0
2022,Dollars constants de 2023,Alberta,Couples de personnes âgées,48,78900.0
2022,Dollars constants de 2023,Alberta,Autres familles de personnes âgées,48,107500.0
2022,Dollars constants de 2023,Alberta,Familles de personnes non âgées,48,123700.0
2022,Dollars constants de 2023,Alberta,Couples,48,112100.0
2022,Dollars constants de 2023,Alberta,Couples avec des enfants,48,132400.0
2022,Dollars constants de 2023,Alberta,Couples avec d'autres personnes apparentées,48,164900.0
2022,Dollars constants de 2023,Alberta,Familles monoparentales,48,67500.0
2022,Dollars constants de 2023,Alberta,Familles monoparentales ayant un homme à leur tête,48,79700.0
2022,Dollars constants de 2023,Alberta,Familles monoparentales ayant une femme à leur tête,48,64300.0
2022,Dollars constants de 2023,Alberta,Autres familles de personnes non âgées,48,96300.0
2022,Dollars constants de 2023,Alberta,Personnes hors famille économique,48,44100.0
2022,Dollars constants de 2023,Alberta,Personnes âgées hors famille économique,48,35600.0
2022,Dollars constants de 2023,Alberta,Hommes âgés hors famille économique,48,34300.0
2022,Dollars constants de 2023,Alberta,Femmes âgées hors famille économique,48,36100.0
2022,Dollars constants de 2023,Alberta,Personnes non âgées hors famille économique,48,47500.0
2022,Dollars constants de 2023,Alberta,Hommes non âgés hors famille économique,48,50300.0
2022,Dollars constants de 2023,Alberta,Femmes non âgées hors famille économique,48,44100.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,73300.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles économiques,59,106300.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles de personnes âgées,59,81500.0
2022,Dollars constants de 2023,Colombie-Britannique,Couples de personnes âgées,59,79100.0
2022,Dollars constants de 2023,Colombie-Britannique,Autres familles de personnes âgées,59,97100.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles de personnes non âgées,59,115700.0
2022,Dollars constants de 2023,Colombie-Britannique,Couples,59,105000.0
2022,Dollars constants de 2023,Colombie-Britannique,Couples avec des enfants,59,130400.0
2022,Dollars constants de 2023,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,164700.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales,59,64600.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,71700.0
2022,Dollars constants de 2023,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,63500.0
2022,Dollars constants de 2023,Colombie-Britannique,Autres familles de personnes non âgées,59,86700.0
2022,Dollars constants de 2023,Colombie-Britannique,Personnes hors famille économique,59,39800.0
2022,Dollars constants de 2023,Colombie-Britannique,Personnes âgées hors famille économique,59,35000.0
2022,Dollars constants de 2023,Colombie-Britannique,Hommes âgés hors famille économique,59,36000.0
2022,Dollars constants de 2023,Colombie-Britannique,Femmes âgées hors famille économique,59,34700.0
2022,Dollars constants de 2023,Colombie-Britannique,Personnes non âgées hors famille économique,59,42000.0
2022,Dollars constants de 2023,Colombie-Britannique,Hommes non âgés hors famille économique,59,44000.0
2022,Dollars constants de 2023,Colombie-Britannique,Femmes non âgées hors famille économique,59,39800.0
2022,Dollars constants de 2023,"Québec, Québec",Familles économiques et personnes hors famille économique,,70000.0
2022,Dollars constants de 2023,"Québec, Québec",Familles économiques,,105200.0
2022,Dollars constants de 2023,"Québec, Québec",Familles de personnes âgées,,79000.0
2022,Dollars constants de 2023,"Québec, Québec",Couples de personnes âgées,,77400.0
2022,Dollars constants de 2023,"Québec, Québec",Autres familles de personnes âgées,,85700.0
2022,Dollars constants de 2023,"Québec, Québec",Familles de personnes non âgées,,119400.0
2022,Dollars constants de 2023,"Québec, Québec",Couples,,102000.0
2022,Dollars constants de 2023,"Québec, Québec",Couples avec des enfants,,137500.0
2022,Dollars constants de 2023,"Québec, Québec",Couples avec d'autres personnes apparentées,,171800.0
2022,Dollars constants de 2023,"Québec, Québec",Familles monoparentales,,79100.0
2022,Dollars constants de 2023,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,82400.0
2022,Dollars constants de 2023,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,79100.0
2022,Dollars constants de 2023,"Québec, Québec",Autres familles de personnes non âgées,,81000.0
2022,Dollars constants de 2023,"Québec, Québec",Personnes hors famille économique,,41800.0
2022,Dollars constants de 2023,"Québec, Québec",Personnes âgées hors famille économique,,33400.0
2022,Dollars constants de 2023,"Québec, Québec",Hommes âgés hors famille économique,,34400.0
2022,Dollars constants de 2023,"Québec, Québec",Femmes âgées hors famille économique,,33200.0
2022,Dollars constants de 2023,"Québec, Québec",Personnes non âgées hors famille économique,,45700.0
2022,Dollars constants de 2023,"Québec, Québec",Hommes non âgés hors famille économique,,45300.0
2022,Dollars constants de 2023,"Québec, Québec",Femmes non âgées hors famille économique,,46000.0
2022,Dollars constants de 2023,"Montréal, Québec",Familles économiques et personnes hors famille économique,,68800.0
2022,Dollars constants de 2023,"Montréal, Québec",Familles économiques,,100500.0
2022,Dollars constants de 2023,"Montréal, Québec",Familles de personnes âgées,,73300.0
2022,Dollars constants de 2023,"Montréal, Québec",Couples de personnes âgées,,71200.0
2022,Dollars constants de 2023,"Montréal, Québec",Autres familles de personnes âgées,,83400.0
2022,Dollars constants de 2023,"Montréal, Québec",Familles de personnes non âgées,,111600.0
2022,Dollars constants de 2023,"Montréal, Québec",Couples,,97800.0
2022,Dollars constants de 2023,"Montréal, Québec",Couples avec des enfants,,125800.0
