Year,Géographie,Genre,Groupe d'âge,GeoCode,Value
2025,Colombie-Britannique,Femmes+,25 ans et plus,59,16.67
2025,Colombie-Britannique,Femmes+,45 ans et plus,59,13.34
2025,Colombie-Britannique,Femmes+,55 à 64 ans,59,8.89
2025,Colombie-Britannique,Femmes+,55 ans et plus,59,6.27
2025,Colombie-Britannique,Femmes+,65 ans et plus,59,0.0
2025,Canada,Hommes+,15 à 24 ans,,16.74
2025,Canada,Hommes+,15 ans et plus,,21.47
2025,Canada,Hommes+,25 à 44 ans,,35.35
2025,Canada,Hommes+,25 à 54 ans,,35.09
2025,Canada,Hommes+,25 ans et plus,,24.63
2025,Canada,Hommes+,45 ans et plus,,17.6
2025,Canada,Hommes+,55 à 64 ans,,21.46
2025,Canada,Hommes+,55 ans et plus,,13.0
2025,Canada,Hommes+,65 ans et plus,,6.76
2025,Canada,Total - Genre,15 à 24 ans,,15.91
2025,Canada,Total - Genre,25 à 44 ans,,26.4
2025,Canada,Total - Genre,25 à 54 ans,,25.67
2025,Canada,Total - Genre,25 ans et plus,,19.79
2025,Canada,Total - Genre,45 ans et plus,,14.76
2025,Canada,Total - Genre,55 à 64 ans,,15.87
2025,Canada,Total - Genre,55 ans et plus,,11.03
2025,Canada,Total - Genre,65 ans et plus,,5.6
2025,Canada,Femmes+,15 à 24 ans,,15.27
2025,Canada,Femmes+,15 ans et plus,,16.53
2025,Canada,Femmes+,25 à 44 ans,,22.12
2025,Canada,Femmes+,25 à 54 ans,,21.43
2025,Canada,Femmes+,25 ans et plus,,17.14
2025,Canada,Femmes+,45 ans et plus,,13.07
2025,Canada,Femmes+,55 à 64 ans,,13.03
2025,Canada,Femmes+,55 ans et plus,,9.61
2025,Canada,Femmes+,65 ans et plus,,4.08
2025,Manitoba,Hommes+,15 à 24 ans,46,14.29
2025,Manitoba,Hommes+,15 ans et plus,46,20.5
2025,Manitoba,Hommes+,25 à 44 ans,46,34.95
2025,Manitoba,Hommes+,25 à 54 ans,46,34.85
2025,Manitoba,Hommes+,25 ans et plus,46,21.59
2025,Manitoba,Hommes+,45 ans et plus,46,11.25
2025,Manitoba,Hommes+,55 à 64 ans,46,11.32
2025,Manitoba,Hommes+,55 ans et plus,46,6.06
2025,Manitoba,Hommes+,65 ans et plus,46,0.0
2025,Manitoba,Total - Genre,15 à 24 ans,46,17.11
2025,Manitoba,Total - Genre,15 ans et plus,46,16.43
2025,Manitoba,Total - Genre,25 à 44 ans,46,22.13
2025,Manitoba,Total - Genre,25 à 54 ans,46,21.69
2025,Manitoba,Total - Genre,25 ans et plus,46,16.03
2025,Manitoba,Total - Genre,45 ans et plus,46,10.86
2025,Manitoba,Total - Genre,55 à 64 ans,46,6.94
2025,Manitoba,Total - Genre,55 ans et plus,46,4.82
2025,Manitoba,Total - Genre,65 ans et plus,46,0.0
2025,Manitoba,Femmes+,15 à 24 ans,46,17.79
2025,Manitoba,Femmes+,15 ans et plus,46,14.39
2025,Manitoba,Femmes+,25 à 44 ans,46,16.41
2025,Manitoba,Femmes+,25 à 54 ans,46,16.15
2025,Manitoba,Femmes+,25 ans et plus,46,12.66
2025,Manitoba,Femmes+,45 ans et plus,46,6.87
2025,Manitoba,Femmes+,55 à 64 ans,46,5.0
2025,Manitoba,Femmes+,55 ans et plus,46,4.0
2025,Manitoba,Femmes+,65 ans et plus,46,0.0
2025,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,0.0
2025,Nouveau-Brunswick,Hommes+,15 ans et plus,13,22.52
2025,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,34.48
2025,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,32.0
2025,Nouveau-Brunswick,Hommes+,25 ans et plus,13,21.77
2025,Nouveau-Brunswick,Hommes+,45 ans et plus,13,10.11
2025,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,0.0
2025,Nouveau-Brunswick,Hommes+,55 ans et plus,13,8.33
2025,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2025,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,17.68
2025,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,18.8
2025,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,28.48
2025,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,26.94
2025,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,19.6
2025,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,12.2
2025,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,8.51
2025,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,6.49
2025,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2025,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,11.38
2025,Nouveau-Brunswick,Femmes+,15 ans et plus,13,16.62
2025,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,16.0
2025,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,19.58
2025,Nouveau-Brunswick,Femmes+,25 ans et plus,13,16.34
2025,Nouveau-Brunswick,Femmes+,45 ans et plus,13,7.01
2025,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,0.0
2025,Nouveau-Brunswick,Femmes+,55 ans et plus,13,5.31
2025,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,19.85
2025,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,12.2
2025,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,9.46
2025,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2025,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2025,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,17.73
2025,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,21.75
2025,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,26.26
2025,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,25.37
2025,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,21.61
2025,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,10.95
2025,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,12.28
2025,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,8.82
2025,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2025,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,7.14
2025,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,21.95
2025,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,18.46
2025,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,24.73
2025,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,19.14
2025,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,11.22
2025,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,11.36
2025,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,8.7
2025,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2025,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,15.75
2025,Nouvelle-Écosse,Hommes+,15 ans et plus,12,19.64
2025,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,31.88
2025,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,32.97
2025,Nouvelle-Écosse,Hommes+,25 ans et plus,12,19.62
2025,Nouvelle-Écosse,Hommes+,45 ans et plus,12,8.51
2025,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,0.0
2025,Nouvelle-Écosse,Hommes+,55 ans et plus,12,5.93
2025,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2025,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,16.43
2025,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,17.66
2025,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,27.39
2025,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,25.55
2025,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,18.26
2025,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,12.08
2025,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,8.63
2025,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,5.6
2025,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,0.0
2025,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,10.69
2025,Nouvelle-Écosse,Femmes+,15 ans et plus,12,16.42
2025,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,24.22
2025,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,21.68
2025,Nouvelle-Écosse,Femmes+,25 ans et plus,12,16.76
2025,Nouvelle-Écosse,Femmes+,45 ans et plus,12,8.84
2025,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,8.89
2025,Nouvelle-Écosse,Femmes+,55 ans et plus,12,5.96
2025,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2025,Ontario,Hommes+,15 à 24 ans,35,23.29
2025,Ontario,Hommes+,15 ans et plus,35,27.2
2025,Ontario,Hommes+,25 à 44 ans,35,41.29
2025,Ontario,Hommes+,25 à 54 ans,35,41.15
2025,Ontario,Hommes+,25 ans et plus,35,29.89
2025,Ontario,Hommes+,45 ans et plus,35,21.09
2025,Ontario,Hommes+,55 à 64 ans,35,23.79
2025,Ontario,Hommes+,55 ans et plus,35,15.64
2025,Ontario,Hommes+,65 ans et plus,35,6.03
2025,Ontario,Total - Genre,15 à 24 ans,35,21.0
2025,Ontario,Total - Genre,15 ans et plus,35,22.86
2025,Ontario,Total - Genre,25 à 44 ans,35,31.57
2025,Ontario,Total - Genre,25 à 54 ans,35,30.57
2025,Ontario,Total - Genre,25 ans et plus,35,23.9
2025,Ontario,Total - Genre,45 ans et plus,35,17.58
2025,Ontario,Total - Genre,55 à 64 ans,35,17.49
2025,Ontario,Total - Genre,55 ans et plus,35,13.07
2025,Ontario,Total - Genre,65 ans et plus,35,6.78
2025,Ontario,Femmes+,15 à 24 ans,35,19.19
2025,Ontario,Femmes+,15 ans et plus,35,20.03
2025,Ontario,Femmes+,25 à 44 ans,35,26.24
2025,Ontario,Femmes+,25 à 54 ans,35,25.35
2025,Ontario,Femmes+,25 ans et plus,35,20.43
2025,Ontario,Femmes+,45 ans et plus,35,15.46
2025,Ontario,Femmes+,55 à 64 ans,35,14.2
2025,Ontario,Femmes+,55 ans et plus,35,11.2
2025,Ontario,Femmes+,65 ans et plus,35,5.49
2025,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,0.0
2025,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,11.32
2025,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,0.0
2025,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,0.0
2025,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,9.37
2025,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,9.09
2025,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2025,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,0.0
2025,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2025,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,8.16
2025,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,12.6
2025,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,17.86
2025,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,20.0
2025,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,14.1
2025,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,5.88
2025,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,0.0
2025,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,5.26
2025,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2025,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,0.0
2025,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,12.33
2025,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,11.76
2025,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,8.0
2025,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,15.22
2025,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,0.0
2025,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,0.0
2025,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,0.0
2025,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2025,Québec,Hommes+,15 à 24 ans,24,6.61
2025,Québec,Hommes+,15 ans et plus,24,12.42
2025,Québec,Hommes+,25 à 44 ans,24,24.36
2025,Québec,Hommes+,25 à 54 ans,24,24.83
2025,Québec,Hommes+,25 ans et plus,24,16.34
2025,Québec,Hommes+,45 ans et plus,24,12.31
2025,Québec,Hommes+,55 à 64 ans,24,14.58
2025,Québec,Hommes+,55 ans et plus,24,8.17
2025,Québec,Hommes+,65 ans et plus,24,0.0
2025,Québec,Total - Genre,15 à 24 ans,24,7.16
2025,Québec,Total - Genre,15 ans et plus,24,11.04
2025,Québec,Total - Genre,25 à 44 ans,24,19.57
2025,Québec,Total - Genre,25 à 54 ans,24,19.41
2025,Québec,Total - Genre,25 ans et plus,24,13.65
2025,Québec,Total - Genre,45 ans et plus,24,9.97
2025,Québec,Total - Genre,55 à 64 ans,24,10.1
2025,Québec,Total - Genre,55 ans et plus,24,7.24
2025,Québec,Total - Genre,65 ans et plus,24,1.6
2025,Québec,Femmes+,15 à 24 ans,24,7.07
2025,Québec,Femmes+,15 ans et plus,24,10.15
2025,Québec,Femmes+,25 à 44 ans,24,17.15
2025,Québec,Femmes+,25 à 54 ans,24,16.7
2025,Québec,Femmes+,25 ans et plus,24,12.05
2025,Québec,Femmes+,45 ans et plus,24,8.5
2025,Québec,Femmes+,55 à 64 ans,24,6.62
2025,Québec,Femmes+,55 ans et plus,24,4.67
2025,Québec,Femmes+,65 ans et plus,24,0.0
2025,Saskatchewan,Hommes+,15 à 24 ans,47,8.7
2025,Saskatchewan,Hommes+,15 ans et plus,47,18.08
2025,Saskatchewan,Hommes+,25 à 44 ans,47,31.25
2025,Saskatchewan,Hommes+,25 à 54 ans,47,30.0
2025,Saskatchewan,Hommes+,25 ans et plus,47,19.82
2025,Saskatchewan,Hommes+,45 ans et plus,47,8.84
2025,Saskatchewan,Hommes+,55 à 64 ans,47,0.0
2025,Saskatchewan,Hommes+,55 ans et plus,47,7.76
2025,Saskatchewan,Hommes+,65 ans et plus,47,6.76
2025,Saskatchewan,Total - Genre,15 à 24 ans,47,15.56
2025,Saskatchewan,Total - Genre,15 ans et plus,47,17.04
2025,Saskatchewan,Total - Genre,25 à 44 ans,47,24.92
2025,Saskatchewan,Total - Genre,25 à 54 ans,47,24.4
2025,Saskatchewan,Total - Genre,25 ans et plus,47,17.64
2025,Saskatchewan,Total - Genre,45 ans et plus,47,12.29
2025,Saskatchewan,Total - Genre,55 à 64 ans,47,7.43
2025,Saskatchewan,Total - Genre,55 ans et plus,47,5.88
2025,Saskatchewan,Total - Genre,65 ans et plus,47,3.77
2025,Saskatchewan,Femmes+,15 à 24 ans,47,17.22
2025,Saskatchewan,Femmes+,15 ans et plus,47,16.5
2025,Saskatchewan,Femmes+,25 à 44 ans,47,21.66
2025,Saskatchewan,Femmes+,25 à 54 ans,47,21.05
2025,Saskatchewan,Femmes+,25 ans et plus,47,15.99
2025,Saskatchewan,Femmes+,45 ans et plus,47,10.11
2025,Saskatchewan,Femmes+,55 à 64 ans,47,7.55
2025,Saskatchewan,Femmes+,55 ans et plus,47,4.74
2025,Saskatchewan,Femmes+,65 ans et plus,47,0.0
