Year,Geography,Age group,Gender,Indigenous group,Educational attainment,Visible minority,Immigrant status,GeoCode,Value
2019,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",,55.0
2019,Canada,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,71.5
2019,Canada,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",,78.3
2019,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",,65.3
2019,Canada,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,58.5
2019,Canada,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",,63.9
2019,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",,53.5
2019,Canada,"Total, 15 years and over",Total - Gender,,,,Born in Canada,,62.7
2019,Canada,"Total, 15 years and over",Men+,,,,Born in Canada,,65.9
2019,Canada,"Total, 15 years and over",Women+,,,,Born in Canada,,59.6
2019,Atlantic region,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,,60.2
2019,Atlantic region,"Total, 15 years and over",Men+,,,,Landed immigrants,,64.2
2019,Atlantic region,"Total, 15 years and over",Women+,,,,Landed immigrants,,56.2
2019,Atlantic region,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,69.4
2019,Atlantic region,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",,74.0
2019,Atlantic region,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",,64.7
2019,Atlantic region,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,74.0
2019,Atlantic region,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",,77.6
2019,Atlantic region,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",,67.6
2019,Atlantic region,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,52.9
2019,Atlantic region,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",,56.3
2019,Atlantic region,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",,49.5
2019,Atlantic region,"Total, 15 years and over",Total - Gender,,,,Born in Canada,,55.6
2019,Atlantic region,"Total, 15 years and over",Men+,,,,Born in Canada,,57.8
2019,Atlantic region,"Total, 15 years and over",Women+,,,,Born in Canada,,53.5
2019,Newfoundland and Labrador,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,10,57.4
2019,Newfoundland and Labrador,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",10,67.3
2019,Newfoundland and Labrador,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",10,60.9
2019,Newfoundland and Labrador,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",10,50.7
2019,Newfoundland and Labrador,"Total, 15 years and over",Total - Gender,,,,Born in Canada,10,51.3
2019,Prince Edward Island,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,11,64.8
2019,Prince Edward Island,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",11,67.6
2019,Prince Edward Island,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",11,71.4
2019,Prince Edward Island,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",11,62.5
2019,Prince Edward Island,"Total, 15 years and over",Total - Gender,,,,Born in Canada,11,60.1
2019,Nova Scotia,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,12,58.7
2019,Nova Scotia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",12,70.0
2019,Nova Scotia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",12,76.7
2019,Nova Scotia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",12,50.3
2019,Nova Scotia,"Total, 15 years and over",Total - Gender,,,,Born in Canada,12,57.2
2019,New Brunswick,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,13,62.5
2019,New Brunswick,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",13,72.3
2019,New Brunswick,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",13,75.7
2019,New Brunswick,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",13,56.3
2019,New Brunswick,"Total, 15 years and over",Total - Gender,,,,Born in Canada,13,55.9
2019,Quebec,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,24,63.5
2019,Quebec,"Total, 15 years and over",Men+,,,,Landed immigrants,24,69.3
2019,Quebec,"Total, 15 years and over",Women+,,,,Landed immigrants,24,58.0
2019,Quebec,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",24,61.6
2019,Quebec,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",24,73.8
2019,Quebec,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",24,51.8
2019,Quebec,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",24,77.3
2019,Quebec,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",24,82.7
2019,Quebec,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",24,71.5
2019,Quebec,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",24,60.7
2019,Quebec,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",24,65.1
2019,Quebec,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",24,56.5
2019,Quebec,"Total, 15 years and over",Total - Gender,,,,Born in Canada,24,61.5
2019,Quebec,"Total, 15 years and over",Men+,,,,Born in Canada,24,64.3
2019,Quebec,"Total, 15 years and over",Women+,,,,Born in Canada,24,58.7
2019,"Montréal, Quebec CMA","Total, 15 years and over",Total - Gender,,,,Landed immigrants,,62.6
2019,"Montréal, Quebec CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,60.8
2019,"Montréal, Quebec CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,77.3
2019,"Montréal, Quebec CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,59.8
2019,"Montréal, Quebec CMA","Total, 15 years and over",Total - Gender,,,,Born in Canada,,63.5
2019,Ontario,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,35,58.9
2019,Ontario,"Total, 15 years and over",Men+,,,,Landed immigrants,35,65.7
2019,Ontario,"Total, 15 years and over",Women+,,,,Landed immigrants,35,52.8
2019,Ontario,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",35,59.8
2019,Ontario,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",35,73.6
2019,Ontario,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",35,47.4
2019,Ontario,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",35,67.2
2019,Ontario,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",35,73.6
2019,Ontario,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",35,61.6
2019,Ontario,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",35,57.6
2019,Ontario,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",35,63.5
2019,Ontario,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",35,52.2
2019,Ontario,"Total, 15 years and over",Total - Gender,,,,Born in Canada,35,63.2
2019,Ontario,"Total, 15 years and over",Men+,,,,Born in Canada,35,66.2
2019,Ontario,"Total, 15 years and over",Women+,,,,Born in Canada,35,60.2
2019,"Toronto, Ontario CMA","Total, 15 years and over",Total - Gender,,,,Landed immigrants,,61.0
2019,"Toronto, Ontario CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,60.0
2019,"Toronto, Ontario CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,67.5
2019,"Toronto, Ontario CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,60.1
2019,"Toronto, Ontario CMA","Total, 15 years and over",Total - Gender,,,,Born in Canada,,66.4
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,,68.6
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Men+,,,,Landed immigrants,,74.7
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Women+,,,,Landed immigrants,,62.6
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,70.7
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",,80.0
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",,61.0
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,78.4
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",,82.2
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",,74.6
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,63.4
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",,69.0
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",,57.9
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Total - Gender,,,,Born in Canada,,63.3
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Men+,,,,Born in Canada,,68.1
2019,Manitoba and Saskatchewan,"Total, 15 years and over",Women+,,,,Born in Canada,,58.5
2019,Manitoba,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,46,67.5
2019,Manitoba,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",46,68.7
2019,Manitoba,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",46,78.0
2019,Manitoba,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",46,63.3
2019,Manitoba,"Total, 15 years and over",Total - Gender,,,,Born in Canada,46,62.3
2019,Saskatchewan,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,47,70.8
2019,Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",47,73.1
2019,Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",47,79.1
2019,Saskatchewan,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",47,63.8
2019,Saskatchewan,"Total, 15 years and over",Total - Gender,,,,Born in Canada,47,64.3
2019,Alberta,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,48,65.9
2019,Alberta,"Total, 15 years and over",Men+,,,,Landed immigrants,48,72.7
2019,Alberta,"Total, 15 years and over",Women+,,,,Landed immigrants,48,59.7
2019,Alberta,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",48,70.0
2019,Alberta,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",48,76.6
2019,Alberta,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",48,64.3
2019,Alberta,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",48,75.3
2019,Alberta,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",48,86.2
2019,Alberta,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",48,65.3
2019,Alberta,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",48,62.3
2019,Alberta,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",48,68.2
2019,Alberta,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",48,57.0
2019,Alberta,"Total, 15 years and over",Total - Gender,,,,Born in Canada,48,67.3
2019,Alberta,"Total, 15 years and over",Men+,,,,Born in Canada,48,70.9
2019,Alberta,"Total, 15 years and over",Women+,,,,Born in Canada,48,63.6
2019,British Columbia,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,59,60.8
2019,British Columbia,"Total, 15 years and over",Men+,,,,Landed immigrants,59,65.9
2019,British Columbia,"Total, 15 years and over",Women+,,,,Landed immigrants,59,56.2
2019,British Columbia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",59,73.1
2019,British Columbia,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",59,81.8
2019,British Columbia,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",59,65.5
2019,British Columbia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",59,70.3
2019,British Columbia,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",59,76.7
2019,British Columbia,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",59,64.8
2019,British Columbia,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",59,57.1
2019,British Columbia,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",59,61.5
2019,British Columbia,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",59,53.1
2019,British Columbia,"Total, 15 years and over",Total - Gender,,,,Born in Canada,59,64.4
2019,British Columbia,"Total, 15 years and over",Men+,,,,Born in Canada,59,67.9
2019,British Columbia,"Total, 15 years and over",Women+,,,,Born in Canada,59,60.9
2019,"Vancouver, British Columbia CMA","Total, 15 years and over",Total - Gender,,,,Landed immigrants,,63.2
2019,"Vancouver, British Columbia CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,72.1
2019,"Vancouver, British Columbia CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,70.4
2019,"Vancouver, British Columbia CMA","Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,60.3
2019,"Vancouver, British Columbia CMA","Total, 15 years and over",Total - Gender,,,,Born in Canada,,68.9
2020,Canada,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,,56.9
2020,Canada,"Total, 15 years and over",Men+,,,,Landed immigrants,,63.1
2020,Canada,"Total, 15 years and over",Women+,,,,Landed immigrants,,51.0
2020,Canada,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,62.1
2020,Canada,"Total, 15 years and over",Men+,,,,"Immigrants, landed 5 or less years earlier",,71.5
2020,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed 5 or less years earlier",,53.0
2020,Canada,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 5 to 10 years earlier",,65.0
2020,Canada,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 5 to 10 years earlier",,72.1
2020,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 5 to 10 years earlier",,58.2
2020,Canada,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed more than 10 years earlier",,54.6
2020,Canada,"Total, 15 years and over",Men+,,,,"Immigrants, landed more than 10 years earlier",,60.1
2020,Canada,"Total, 15 years and over",Women+,,,,"Immigrants, landed more than 10 years earlier",,49.4
2020,Canada,"Total, 15 years and over",Total - Gender,,,,Born in Canada,,58.7
2020,Canada,"Total, 15 years and over",Men+,,,,Born in Canada,,62.0
2020,Canada,"Total, 15 years and over",Women+,,,,Born in Canada,,55.4
2020,Atlantic region,"Total, 15 years and over",Total - Gender,,,,Landed immigrants,,60.2
2020,Atlantic region,"Total, 15 years and over",Men+,,,,Landed immigrants,,66.2
2020,Atlantic region,"Total, 15 years and over",Women+,,,,Landed immigrants,,54.3
2020,Atlantic region,"Total, 15 years and over",Total - Gender,,,,"Immigrants, landed 5 or less years earlier",,73.6
