Year,Geography,Economic family type,Demographic characteristics,Household food security status,GeoCode,Value
2022,Newfoundland and Labrador,,Black,Food secure,10,
2022,Newfoundland and Labrador,,Black,Food secure,10,
2022,Newfoundland and Labrador,,Black,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Black,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Black,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Black,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Filipino,Food secure,10,75.2
2022,Newfoundland and Labrador,,Filipino,Food secure,10,
2022,Newfoundland and Labrador,,Filipino,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Filipino,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Filipino,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Filipino,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Arab,Food secure,10,
2022,Newfoundland and Labrador,,Arab,Food secure,10,
2022,Newfoundland and Labrador,,Arab,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Arab,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Arab,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Arab,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Latin American,Food secure,10,
2022,Newfoundland and Labrador,,Latin American,Food secure,10,
2022,Newfoundland and Labrador,,Latin American,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Latin American,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Latin American,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Latin American,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Southeast Asian,Food secure,10,
2022,Newfoundland and Labrador,,Southeast Asian,Food secure,10,
2022,Newfoundland and Labrador,,Southeast Asian,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Southeast Asian,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Southeast Asian,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Southeast Asian,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Other visible minority,Food secure,10,
2022,Newfoundland and Labrador,,Other visible minority,Food secure,10,
2022,Newfoundland and Labrador,,Other visible minority,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Other visible minority,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Other visible minority,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Other visible minority,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Not a visible minority,Food secure,10,74.4
2022,Newfoundland and Labrador,,Not a visible minority,Food secure,10,25.6
2022,Newfoundland and Labrador,,Not a visible minority,"Food insecure, marginal",10,6.4
2022,Newfoundland and Labrador,,Not a visible minority,"Food insecure, moderate or severe",10,19.2
2022,Newfoundland and Labrador,,Not a visible minority,"Food insecure, moderate",10,10.7
2022,Newfoundland and Labrador,,Not a visible minority,"Food insecure, severe",10,8.5
2022,Newfoundland and Labrador,,Indigenous population,Food secure,10,75.8
2022,Newfoundland and Labrador,,Indigenous population,Food secure,10,24.2
2022,Newfoundland and Labrador,,Indigenous population,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Indigenous population,"Food insecure, moderate or severe",10,19.0
2022,Newfoundland and Labrador,,Indigenous population,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Indigenous population,"Food insecure, severe",10,9.2
2022,Newfoundland and Labrador,,Non-Indigenous population,Food secure,10,73.9
2022,Newfoundland and Labrador,,Non-Indigenous population,Food secure,10,26.1
2022,Newfoundland and Labrador,,Non-Indigenous population,"Food insecure, marginal",10,6.3
2022,Newfoundland and Labrador,,Non-Indigenous population,"Food insecure, moderate or severe",10,19.8
2022,Newfoundland and Labrador,,Non-Indigenous population,"Food insecure, moderate",10,11.1
2022,Newfoundland and Labrador,,Non-Indigenous population,"Food insecure, severe",10,8.7
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,Food secure,10,74.3
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,Food secure,10,25.7
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,"Food insecure, marginal",10,6.5
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,"Food insecure, moderate or severe",10,19.2
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,"Food insecure, moderate",10,10.8
2022,Newfoundland and Labrador,,Not a visible minority nor Indigenous,"Food insecure, severe",10,8.4
2022,Newfoundland and Labrador,,All persons aged 15 years and over,Food secure,10,74.8
2022,Newfoundland and Labrador,,All persons aged 15 years and over,Food secure,10,25.2
2022,Newfoundland and Labrador,,All persons aged 15 years and over,"Food insecure, marginal",10,6.3
2022,Newfoundland and Labrador,,All persons aged 15 years and over,"Food insecure, moderate or severe",10,18.9
2022,Newfoundland and Labrador,,All persons aged 15 years and over,"Food insecure, moderate",10,10.6
2022,Newfoundland and Labrador,,All persons aged 15 years and over,"Food insecure, severe",10,8.3
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,Food secure,10,74.8
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,Food secure,10,25.2
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,"Food insecure, moderate or severe",10,20.7
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,"Food insecure, moderate",10,8.9
2022,Newfoundland and Labrador,,Indigenous population aged 15 years and over,"Food insecure, severe",10,11.8
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,Food secure,10,74.5
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,Food secure,10,25.5
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,"Food insecure, moderate or severe",10,20.9
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,First Nations aged 15 years and over,"Food insecure, severe",10,11.1
2022,Newfoundland and Labrador,,Métis aged 15 years and over,Food secure,10,73.3
2022,Newfoundland and Labrador,,Métis aged 15 years and over,Food secure,10,
2022,Newfoundland and Labrador,,Métis aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Métis aged 15 years and over,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Métis aged 15 years and over,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Métis aged 15 years and over,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,Food secure,10,74.8
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,Food secure,10,25.2
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,"Food insecure, marginal",10,6.5
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,"Food insecure, moderate or severe",10,18.8
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,"Food insecure, moderate",10,10.7
2022,Newfoundland and Labrador,,Non-Indigenous population aged 15 years and over,"Food insecure, severe",10,8.0
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,Food secure,10,72.1
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,Food secure,10,27.9
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,"Food insecure, moderate or severe",10,23.4
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Immigrants aged 15 years and over,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Food secure,10,66.8
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,Food secure,10,33.2
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Recent immigrants (10 years or less) aged 15 years and over,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Food secure,10,63.6
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,Food secure,10,
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,"Food insecure, marginal",10,
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,"Food insecure, moderate or severe",10,
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,"Food insecure, moderate",10,
2022,Newfoundland and Labrador,,Very recent immigrants (5 years or less) aged 15 years and over,"Food insecure, severe",10,
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,Food secure,10,75.1
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,Food secure,10,24.9
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,"Food insecure, marginal",10,6.4
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,"Food insecure, moderate or severe",10,18.5
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,"Food insecure, moderate",10,10.3
2022,Newfoundland and Labrador,,Persons aged 15 years and over born in Canada,"Food insecure, severe",10,8.2
2022,Prince Edward Island,,All persons,Food secure,11,71.4
2022,Prince Edward Island,,All persons,Food secure,11,28.6
2022,Prince Edward Island,,All persons,"Food insecure, marginal",11,7.0
2022,Prince Edward Island,,All persons,"Food insecure, moderate or severe",11,21.6
2022,Prince Edward Island,,All persons,"Food insecure, moderate",11,15.8
2022,Prince Edward Island,,All persons,"Food insecure, severe",11,5.8
2022,Prince Edward Island,,Persons under 18 years,Food secure,11,59.0
2022,Prince Edward Island,,Persons under 18 years,Food secure,11,41.0
2022,Prince Edward Island,,Persons under 18 years,"Food insecure, marginal",11,10.7
2022,Prince Edward Island,,Persons under 18 years,"Food insecure, moderate or severe",11,30.3
2022,Prince Edward Island,,Persons under 18 years,"Food insecure, moderate",11,19.4
2022,Prince Edward Island,,Persons under 18 years,"Food insecure, severe",11,10.9
2022,Prince Edward Island,,Persons 18 to 64 years,Food secure,11,70.5
2022,Prince Edward Island,,Persons 18 to 64 years,Food secure,11,29.5
2022,Prince Edward Island,,Persons 18 to 64 years,"Food insecure, marginal",11,6.7
2022,Prince Edward Island,,Persons 18 to 64 years,"Food insecure, moderate or severe",11,22.7
2022,Prince Edward Island,,Persons 18 to 64 years,"Food insecure, moderate",11,17.1
2022,Prince Edward Island,,Persons 18 to 64 years,"Food insecure, severe",11,5.7
2022,Prince Edward Island,,Persons 18 to 24 years,Food secure,11,70.5
2022,Prince Edward Island,,Persons 18 to 24 years,Food secure,11,29.5
2022,Prince Edward Island,,Persons 18 to 24 years,"Food insecure, marginal",11,
2022,Prince Edward Island,,Persons 18 to 24 years,"Food insecure, moderate or severe",11,24.6
2022,Prince Edward Island,,Persons 18 to 24 years,"Food insecure, moderate",11,18.5
2022,Prince Edward Island,,Persons 18 to 24 years,"Food insecure, severe",11,
2022,Prince Edward Island,,Persons 25 to 34 years,Food secure,11,67.4
2022,Prince Edward Island,,Persons 25 to 34 years,Food secure,11,32.6
2022,Prince Edward Island,,Persons 25 to 34 years,"Food insecure, marginal",11,10.9
2022,Prince Edward Island,,Persons 25 to 34 years,"Food insecure, moderate or severe",11,21.7
2022,Prince Edward Island,,Persons 25 to 34 years,"Food insecure, moderate",11,15.6
2022,Prince Edward Island,,Persons 25 to 34 years,"Food insecure, severe",11,
2022,Prince Edward Island,,Persons 35 to 44 years,Food secure,11,62.1
2022,Prince Edward Island,,Persons 35 to 44 years,Food secure,11,37.9
2022,Prince Edward Island,,Persons 35 to 44 years,"Food insecure, marginal",11,8.5
2022,Prince Edward Island,,Persons 35 to 44 years,"Food insecure, moderate or severe",11,29.4
2022,Prince Edward Island,,Persons 35 to 44 years,"Food insecure, moderate",11,22.4
2022,Prince Edward Island,,Persons 35 to 44 years,"Food insecure, severe",11,
2022,Prince Edward Island,,Persons 45 to 54 years,Food secure,11,71.4
2022,Prince Edward Island,,Persons 45 to 54 years,Food secure,11,28.6
2022,Prince Edward Island,,Persons 45 to 54 years,"Food insecure, marginal",11,
2022,Prince Edward Island,,Persons 45 to 54 years,"Food insecure, moderate or severe",11,23.8
2022,Prince Edward Island,,Persons 45 to 54 years,"Food insecure, moderate",11,19.4
2022,Prince Edward Island,,Persons 45 to 54 years,"Food insecure, severe",11,
2022,Prince Edward Island,,Persons 55 to 64 years,Food secure,11,80.1
2022,Prince Edward Island,,Persons 55 to 64 years,Food secure,11,19.9
2022,Prince Edward Island,,Persons 55 to 64 years,"Food insecure, marginal",11,
2022,Prince Edward Island,,Persons 55 to 64 years,"Food insecure, moderate or severe",11,15.8
2022,Prince Edward Island,,Persons 55 to 64 years,"Food insecure, moderate",11,10.8
2022,Prince Edward Island,,Persons 55 to 64 years,"Food insecure, severe",11,5.0
2022,Prince Edward Island,,Persons 65 years and over,Food secure,11,85.5
2022,Prince Edward Island,,Persons 65 years and over,Food secure,11,14.5
2022,Prince Edward Island,,Persons 65 years and over,"Food insecure, marginal",11,4.3
2022,Prince Edward Island,,Persons 65 years and over,"Food insecure, moderate or severe",11,10.1
2022,Prince Edward Island,,Persons 65 years and over,"Food insecure, moderate",11,8.5
2022,Prince Edward Island,,Persons 65 years and over,"Food insecure, severe",11,
2022,Prince Edward Island,,Males,Food secure,11,72.6
2022,Prince Edward Island,,Males,Food secure,11,27.4
2022,Prince Edward Island,,Males,"Food insecure, marginal",11,6.2
2022,Prince Edward Island,,Males,"Food insecure, moderate or severe",11,21.3
2022,Prince Edward Island,,Males,"Food insecure, moderate",11,15.7
2022,Prince Edward Island,,Males,"Food insecure, severe",11,5.6
2022,Prince Edward Island,,"Males, under 18 years",Food secure,11,55.1
2022,Prince Edward Island,,"Males, under 18 years",Food secure,11,44.9
2022,Prince Edward Island,,"Males, under 18 years","Food insecure, marginal",11,
2022,Prince Edward Island,,"Males, under 18 years","Food insecure, moderate or severe",11,31.5
2022,Prince Edward Island,,"Males, under 18 years","Food insecure, moderate",11,20.9
2022,Prince Edward Island,,"Males, under 18 years","Food insecure, severe",11,
2022,Prince Edward Island,,"Males, 18 to 64 years",Food secure,11,73.2
2022,Prince Edward Island,,"Males, 18 to 64 years",Food secure,11,26.8
2022,Prince Edward Island,,"Males, 18 to 64 years","Food insecure, marginal",11,5.1
